method,property,seed_id,objective,seed_similarity_cutoff,quality_rule,candidate_budget,eligible_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_sa_score,selected_delta_sa_vs_seed,selected_np_likeness,selected_delta_np_vs_seed,selected_np_fragment_confidence,selected_canonical_smiles
ChemSpacE extreme-SVM,cLogP,14,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,14,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.0,none,100,48,True,57.93679999999959,31.818181818181813,0.0212765957446808,,4.718797012828133,1.9450085099131416,0.015864731175254543,0.522973362519749,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,15,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.0,np_nondecreasing,100,48,True,57.93679999999959,31.818181818181813,0.0212765957446808,,4.718797012828133,1.9450085099131416,0.015864731175254543,0.522973362519749,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,15,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.2,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.0,none,100,48,True,78.86659999999897,-46.96969696969697,0.0,,7.8420633820817,5.068274879166709,-0.004904329912100649,0.5022043014323938,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,15,minimize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.0,np_nondecreasing,100,47,True,78.86659999999897,-46.96969696969697,0.0,,7.8420633820817,5.068274879166709,-0.004904329912100649,0.5022043014323938,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,15,minimize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.2,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,15,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.0,none,100,49,True,57.51239999999959,37.87878787878788,0.0178571428571428,,4.718797012828133,2.3094516454487044,0.015864731175254543,1.5066420176227764,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,16,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.0,np_nondecreasing,100,49,True,57.51239999999959,37.87878787878788,0.0178571428571428,,4.718797012828133,2.3094516454487044,0.015864731175254543,1.5066420176227764,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,16,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.2,none,100,1,True,0.3645000000000014,4.5454545454545325,0.4461538461538462,False,2.960892220526281,0.5515468531468528,-0.641196820988391,0.8495804654591309,0.8695652173913043,O=C(Cl)CNN=c1c2ccc(-c3c[nH]c4cc(F)ccc34)cc12
ChemSpacE extreme-SVM,cLogP,16,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.2,np_nondecreasing,100,1,True,0.3645000000000014,4.5454545454545325,0.4461538461538462,False,2.960892220526281,0.5515468531468528,-0.641196820988391,0.8495804654591309,0.8695652173913043,O=C(Cl)CNN=c1c2ccc(-c3c[nH]c4cc(F)ccc34)cc12
ChemSpacE extreme-SVM,cLogP,16,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.4,none,100,1,True,0.3645000000000014,4.5454545454545325,0.4461538461538462,False,2.960892220526281,0.5515468531468528,-0.641196820988391,0.8495804654591309,0.8695652173913043,O=C(Cl)CNN=c1c2ccc(-c3c[nH]c4cc(F)ccc34)cc12
ChemSpacE extreme-SVM,cLogP,16,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.4,np_nondecreasing,100,1,True,0.3645000000000014,4.5454545454545325,0.4461538461538462,False,2.960892220526281,0.5515468531468528,-0.641196820988391,0.8495804654591309,0.8695652173913043,O=C(Cl)CNN=c1c2ccc(-c3c[nH]c4cc(F)ccc34)cc12
ChemSpacE extreme-SVM,cLogP,16,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.0,none,100,49,True,79.29099999999896,-46.96969696969697,0.0178571428571428,,7.8420633820817,5.432718014702272,-0.004904329912100649,1.4858729565354214,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,16,minimize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.0,np_nondecreasing,100,49,True,79.29099999999896,-46.96969696969697,0.0178571428571428,,7.8420633820817,5.432718014702272,-0.004904329912100649,1.4858729565354214,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,16,minimize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.2,none,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.2,np_nondecreasing,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.4,none,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.4,np_nondecreasing,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.6,none,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,16,minimize,0.6,np_nondecreasing,100,1,True,0.4335000000000004,-4.545454545454561,0.7962962962962963,True,2.483858654092714,0.07451328671328561,-0.7430080796049129,0.7477692068426091,1.0,NC(=O)Cn1ncc2cc(-c3c[nH]c4cc(O)ccc34)ccc21
ChemSpacE extreme-SVM,cLogP,16,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.0,none,100,49,True,56.29149999999958,31.818181818181813,0.0166666666666666,,4.718797012828133,1.7791952354671592,0.015864731175254543,1.3139554447689639,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,17,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.0,np_nondecreasing,100,49,True,56.29149999999958,31.818181818181813,0.0166666666666666,,4.718797012828133,1.7791952354671592,0.015864731175254543,1.3139554447689639,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,17,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.2,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.0,none,100,49,True,80.51189999999896,-56.06060606060606,0.0166666666666666,,7.8420633820817,4.902461604720727,-0.004904329912100649,1.2931863836816089,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,17,minimize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.0,np_nondecreasing,100,49,True,80.51189999999896,-56.06060606060606,0.0166666666666666,,7.8420633820817,4.902461604720727,-0.004904329912100649,1.2931863836816089,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,17,minimize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.2,none,100,1,True,0.6600100000000007,-4.545454545454561,0.2,False,5.713100120195934,2.7734983428349604,-0.012394092882603111,1.2856966207111062,0.6349206349206349,CC(C)(NS(=O)(=O)[SH]1C=C2[CH]NC(=O)N([C@H]3CC[C@H](C)CC3)CCCCC[SH]2O1)OC=O
ChemSpacE extreme-SVM,cLogP,17,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.2,np_nondecreasing,100,1,True,0.6600100000000007,-4.545454545454561,0.2,False,5.713100120195934,2.7734983428349604,-0.012394092882603111,1.2856966207111062,0.6349206349206349,CC(C)(NS(=O)(=O)[SH]1C=C2[CH]NC(=O)N([C@H]3CC[C@H](C)CC3)CCCCC[SH]2O1)OC=O
ChemSpacE extreme-SVM,cLogP,17,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,17,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.0,none,100,48,True,56.50451999999959,40.90909090909091,0.0,,4.718797012828133,2.550825495429346,0.015864731175254543,1.574956360719933,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,18,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.0,np_nondecreasing,100,48,True,56.50451999999959,40.90909090909091,0.0,,4.718797012828133,2.550825495429346,0.015864731175254543,1.574956360719933,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,18,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.2,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.0,none,100,49,True,80.29887999999896,-43.93939393939394,0.0181818181818181,,7.8420633820817,5.6740918646829135,-0.004904329912100649,1.554187299632578,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,18,minimize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.0,np_nondecreasing,100,49,True,80.29887999999896,-43.93939393939394,0.0181818181818181,,7.8420633820817,5.6740918646829135,-0.004904329912100649,1.554187299632578,0.625,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN
ChemSpacE extreme-SVM,cLogP,18,minimize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.2,none,100,1,True,1.6207000000000011,-4.545454545454561,0.4776119402985074,False,2.7864474030569166,0.61847588565813,-0.48669636589979604,1.0723952636448826,0.9807692307692307,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(N)cn1
ChemSpacE extreme-SVM,cLogP,18,minimize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.2,np_nondecreasing,100,1,True,1.6207000000000011,-4.545454545454561,0.4776119402985074,False,2.7864474030569166,0.61847588565813,-0.48669636589979604,1.0723952636448826,0.9807692307692307,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(N)cn1
ChemSpacE extreme-SVM,cLogP,18,minimize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.4,none,100,1,True,1.6207000000000011,-4.545454545454561,0.4776119402985074,False,2.7864474030569166,0.61847588565813,-0.48669636589979604,1.0723952636448826,0.9807692307692307,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(N)cn1
ChemSpacE extreme-SVM,cLogP,18,minimize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.4,np_nondecreasing,100,1,True,1.6207000000000011,-4.545454545454561,0.4776119402985074,False,2.7864474030569166,0.61847588565813,-0.48669636589979604,1.0723952636448826,0.9807692307692307,N#CC=CC=CC(=O)Nc1c(O)cccc1C(=O)Nc1ccc(N)cn1
ChemSpacE extreme-SVM,cLogP,18,minimize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,18,minimize,0.6,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.0,none,100,48,True,54.86709999999958,37.87878787878788,0.0,,4.718797012828133,2.2831303167773767,0.015864731175254543,2.980951935289737,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,19,maximize,0.0,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.0,np_nondecreasing,100,48,True,54.86709999999958,37.87878787878788,0.0,,4.718797012828133,2.2831303167773767,0.015864731175254543,2.980951935289737,1.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
ChemSpacE extreme-SVM,cLogP,19,maximize,0.0,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.2,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.2,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.2,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.2,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.4,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.4,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.4,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.4,sa_and_np,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.6,none,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.6,sa_nonworsening,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.6,np_nondecreasing,100,0,False,,,,,,,,,,
ChemSpacE extreme-SVM,cLogP,19,maximize,0.6,sa_and_np,100,0,False,,,,,,,,,,
