method,property,alpha,latent_displacement,requested_candidates,valid_candidates,valid_fraction,distinct_canonical_structures,median_sa_score,median_delta_sa_vs_seed,median_np_likeness,median_delta_np_vs_seed,median_np_fragment_confidence,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed
ChemSpacE extreme-SVM,TPSA,37.87878787878788,37.87878787878788,50,50,1.0,49,8.629487920443559,6.081341305227282,0.00010100859604556203,0.9470818051027762,0.25806451612903225,0.0,0.84
ChemSpacE extreme-SVM,TPSA,40.90909090909091,40.90909090909091,50,50,1.0,50,8.63807985313213,6.138990383384369,0.00010180036435462959,0.9498874814368232,0.25806451612903225,0.0,0.84
ChemSpacE extreme-SVM,TPSA,43.93939393939394,43.93939393939394,50,50,1.0,50,8.636506419318817,6.122335593603829,0.00024386463919281047,0.9496259394726805,0.2608695652173913,0.0,0.84
ChemSpacE extreme-SVM,TPSA,46.96969696969697,46.96969696969697,50,50,1.0,49,8.62627184251404,6.064388747870278,0.00024386463919281047,0.9496259394726805,0.26666666666666666,0.0,0.84
ChemSpacE extreme-SVM,TPSA,50.0,50.0,50,50,1.0,49,8.592302734883615,6.044201746589592,0.0009303610827305197,0.9496259394726805,0.26666666666666666,0.0,0.84
ChemSpacE extreme-SVM,TPSA,53.03030303030303,53.03030303030303,50,50,1.0,49,8.593600326873112,6.029377261920213,0.00024228110257467535,0.9496259394726805,0.27793103448275863,0.0,0.84
ChemSpacE extreme-SVM,TPSA,56.06060606060606,56.06060606060606,50,50,1.0,49,8.586714126505196,6.011917008737714,0.00024228110257467535,0.9496259394726805,0.28,0.0,0.84
ChemSpacE extreme-SVM,TPSA,59.09090909090909,59.09090909090909,50,50,1.0,47,8.582823651139368,6.005076923930018,0.00024228110257467535,0.9496259394726805,0.27636363636363637,0.0,0.84
ChemSpacE extreme-SVM,TPSA,62.121212121212125,62.121212121212125,50,50,1.0,46,8.567071115320562,5.934638092814633,-0.004381245983814935,0.9496259394726805,0.28,0.0,0.84
ChemSpacE extreme-SVM,TPSA,65.15151515151516,65.15151515151516,50,50,1.0,43,8.569401110978994,5.893828154711895,-0.0011792795600811686,0.9496259394726805,0.28,0.0,0.84
ChemSpacE extreme-SVM,TPSA,68.18181818181819,68.18181818181819,50,50,1.0,41,8.55875203104041,5.92782490589532,0.001618441062886364,0.9496259394726805,0.2727272727272727,0.0,0.84
ChemSpacE extreme-SVM,TPSA,71.21212121212122,71.21212121212122,50,50,1.0,40,8.567957997708582,5.883215984912161,0.00024228110257467535,0.9496259394726805,0.2727272727272727,0.0,0.84
ChemSpacE extreme-SVM,TPSA,74.24242424242425,74.24242424242425,50,50,1.0,40,8.553807664687483,5.839060199963202,0.00024228110257467535,0.9496259394726805,0.28,0.0,0.84
ChemSpacE extreme-SVM,TPSA,77.27272727272728,77.27272727272728,50,50,1.0,40,8.52931538638029,5.844135161956975,0.00024228110257467535,0.9496259394726805,0.27636363636363637,0.0,0.84
ChemSpacE extreme-SVM,TPSA,80.30303030303031,80.30303030303031,50,50,1.0,38,8.513814185693235,5.845165169908534,-0.00206948244062013,0.9496259394726805,0.2727272727272727,0.0,0.84
ChemSpacE extreme-SVM,TPSA,83.33333333333334,83.33333333333334,50,50,1.0,38,8.498069983400153,5.845771031884446,0.0009303610827305197,0.9496259394726805,0.27636363636363637,0.0,0.84
ChemSpacE extreme-SVM,TPSA,86.36363636363637,86.36363636363637,50,50,1.0,38,8.499981533921233,5.856703282691608,0.00443904048460065,0.9496259394726805,0.2727272727272727,0.0,0.84
ChemSpacE extreme-SVM,TPSA,89.3939393939394,89.3939393939394,50,50,1.0,37,8.490458196037245,5.880807547100115,0.01257124697286039,0.9496259394726805,0.2792207792207792,0.0,0.84
ChemSpacE extreme-SVM,TPSA,92.42424242424244,92.42424242424244,50,50,1.0,38,8.4873240064416,5.809715140339117,0.01257124697286039,0.9496259394726805,0.28285714285714286,0.0,0.84
ChemSpacE extreme-SVM,TPSA,95.45454545454544,95.45454545454544,50,50,1.0,38,8.491708934308633,5.855073606733791,0.013259326953016235,0.9496259394726805,0.2857142857142857,0.0,0.84
ChemSpacE extreme-SVM,TPSA,98.48484848484848,98.48484848484848,50,50,1.0,39,8.479827626810733,5.778352914569169,0.013259326953016235,0.9496259394726805,0.2928571428571428,0.0,0.84
ChemSpacE extreme-SVM,TPSA,101.5151515151515,101.5151515151515,50,50,1.0,38,8.481440948136868,5.796087389319512,0.013259326953016235,0.9496259394726805,0.27636363636363637,0.0,0.84
ChemSpacE extreme-SVM,TPSA,104.54545454545452,104.54545454545452,50,50,1.0,37,8.462101309184696,5.775124869469057,0.018293343475574677,0.9496259394726805,0.28078817733990147,0.0,0.84
ChemSpacE extreme-SVM,TPSA,107.57575757575756,107.57575757575756,50,50,1.0,37,8.425035764934243,5.7859512637521,0.018293343475574677,0.9496259394726805,0.2857142857142857,0.0,0.84
ChemSpacE extreme-SVM,TPSA,110.60606060606062,110.60606060606062,50,50,1.0,36,8.338991610889158,5.7859512637521,0.03289312528125649,0.9496259394726805,0.2857142857142857,0.0,0.84
ChemSpacE extreme-SVM,TPSA,113.63636363636364,113.63636363636364,50,50,1.0,33,8.291612414565488,5.796800094209365,0.04706708314198701,0.9496259394726805,0.3,0.0,0.84
ChemSpacE extreme-SVM,TPSA,116.66666666666669,116.66666666666669,50,50,1.0,34,8.260555597869985,5.788109259454728,0.04706708314198701,0.9496259394726805,0.3,0.0,0.84
ChemSpacE extreme-SVM,TPSA,119.69696969696967,119.69696969696967,50,50,1.0,34,8.280041031886206,5.798736738541535,0.04706708314198701,0.9496259394726805,0.31698564593301437,0.0,0.84
ChemSpacE extreme-SVM,TPSA,122.72727272727276,122.72727272727276,50,50,1.0,34,8.173153500502899,5.7638167163635785,0.04706708314198701,0.9496259394726805,0.3157894736842105,0.0,0.84
ChemSpacE extreme-SVM,TPSA,125.75757575757576,125.75757575757576,50,50,1.0,33,8.042777312757856,5.776468139015044,0.04706708314198701,0.9496259394726805,0.34539473684210525,0.0,0.84
ChemSpacE extreme-SVM,TPSA,128.7878787878788,128.7878787878788,50,50,1.0,32,8.124268332534335,5.767222440258813,0.04706708314198701,0.9505161423532194,0.36397058823529416,0.0,0.84
ChemSpacE extreme-SVM,TPSA,131.8181818181818,131.8181818181818,50,50,1.0,29,8.02813360959216,5.803720858230637,0.04706708314198701,0.9526257829960311,0.35789473684210527,0.0,0.84
ChemSpacE extreme-SVM,TPSA,134.84848484848487,134.84848484848487,50,50,1.0,29,7.98158898607228,5.752560177088181,0.04706708314198701,0.958446225941096,0.41428571428571426,0.0,0.84
ChemSpacE extreme-SVM,TPSA,137.87878787878788,137.87878787878788,50,50,1.0,28,7.98158898607228,5.763175921039772,0.04706708314198701,0.9634802424636544,0.41428571428571426,0.0,0.84
ChemSpacE extreme-SVM,TPSA,140.90909090909088,140.90909090909088,50,50,1.0,27,7.98158898607228,5.750632750913281,0.05003575123094805,0.9634802424636544,0.5267857142857143,0.0,0.84
ChemSpacE extreme-SVM,TPSA,143.93939393939394,143.93939393939394,50,50,1.0,26,7.98158898607228,5.746962128272367,0.04706708314198701,0.958446225941096,0.625,0.0,0.84
ChemSpacE extreme-SVM,TPSA,146.96969696969694,146.96969696969694,50,50,1.0,25,7.98158898607228,5.746962128272367,0.049156295201818176,0.9743411261297112,0.625,0.0,0.84
ChemSpacE extreme-SVM,TPSA,150.0,150.0,50,50,1.0,23,7.98158898607228,5.740894971442083,0.05300441931990909,0.9801615690747763,0.625,0.0,0.84
ChemSpacE extreme-SVM,cLogP,-150.0,150.0,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-146.96969696969697,146.96969696969697,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-143.93939393939394,143.93939393939394,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-140.9090909090909,140.9090909090909,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-137.87878787878788,137.87878787878788,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-134.84848484848484,134.84848484848484,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-131.8181818181818,131.8181818181818,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-128.78787878787878,128.78787878787878,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-125.75757575757576,125.75757575757576,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-122.72727272727272,122.72727272727272,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-119.69696969696967,119.69696969696967,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-116.66666666666666,116.66666666666666,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-113.63636363636364,113.63636363636364,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-110.6060606060606,110.6060606060606,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-107.57575757575758,107.57575757575758,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-104.54545454545456,104.54545454545456,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-101.51515151515152,101.51515151515152,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-98.48484848484848,98.48484848484848,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-95.45454545454544,95.45454545454544,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-92.42424242424242,92.42424242424242,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-89.39393939393939,89.39393939393939,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-86.36363636363637,86.36363636363637,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-83.33333333333333,83.33333333333333,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-80.3030303030303,80.3030303030303,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-77.27272727272728,77.27272727272728,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-74.24242424242425,74.24242424242425,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-71.21212121212122,71.21212121212122,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-68.18181818181819,68.18181818181819,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-65.15151515151516,65.15151515151516,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-62.121212121212125,62.121212121212125,50,50,1.0,1,7.8420633820817,5.390831452291437,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-59.09090909090909,59.09090909090909,50,50,1.0,2,7.8420633820817,5.403088107878837,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-56.06060606060606,56.06060606060606,50,50,1.0,7,7.8420633820817,5.408220458277339,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-53.03030303030303,53.03030303030303,50,50,1.0,15,7.8420633820817,5.439798549227913,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-50.0,50.0,50,50,1.0,23,7.8420633820817,5.509117338128196,-0.004904329912100649,0.9493643975085375,0.625,0.0,0.82
ChemSpacE extreme-SVM,cLogP,-46.96969696969697,46.96969696969697,50,50,1.0,34,8.373331683749,5.673417231861987,-0.004381245983814935,0.9496259394726805,0.35294117647058826,0.0,0.82
ChemSpacE extreme-SVM,cLogP,-43.93939393939394,43.93939393939394,50,50,1.0,41,8.565010711084799,5.938026541469457,-0.004381245983814935,0.9520648900713728,0.2915057915057915,0.0,0.82
ChemSpacE extreme-SVM,cLogP,-40.90909090909091,40.90909090909091,50,50,1.0,50,8.666690906371535,6.142075022781488,-0.004381245983814935,0.9701260867376765,0.2714987714987715,0.0,0.82
ChemSpacE extreme-SVM,cLogP,-37.87878787878788,37.87878787878788,50,50,1.0,50,7.366218426173898,4.967735245983956,0.0006501209585753789,0.9108347118819222,0.2594670406732118,0.0,0.84
ChemSpacE extreme-SVM,cLogP,-34.848484848484844,34.848484848484844,50,50,1.0,50,6.6104856368998925,4.08689091098003,0.016055751156126594,0.9311381360897006,0.2885122410546139,0.0,0.8
ChemSpacE extreme-SVM,cLogP,-31.818181818181813,31.818181818181813,50,50,1.0,50,6.512939828970649,3.8984508395639565,0.05005160236196578,0.9217373913714462,0.3499769903359411,0.0,0.86
ChemSpacE extreme-SVM,cLogP,-28.787878787878785,28.787878787878785,50,50,1.0,49,6.353676888252344,3.7473512452172724,0.07394287164636093,1.0410184047626712,0.39376538146021334,0.0,0.82
ChemSpacE extreme-SVM,cLogP,-25.757575757575765,25.757575757575765,50,50,1.0,50,5.961499440066532,3.4408214335557155,0.17232813472034464,1.1187533053936107,0.46291208791208793,0.0,0.88
ChemSpacE extreme-SVM,cLogP,-22.727272727272734,22.727272727272734,50,50,1.0,50,5.778757604162335,3.3549472600797183,0.2555192571515425,1.16829834743894,0.5094175095919079,0.0,0.86
ChemSpacE extreme-SVM,cLogP,-19.69696969696969,19.69696969696969,50,50,1.0,50,5.777081261872349,3.1067410264721684,0.36699835737787323,1.227578907749809,0.5683229813664596,0.0,0.92
ChemSpacE extreme-SVM,cLogP,-16.666666666666657,16.666666666666657,50,50,1.0,50,5.192085548656973,2.8012708707663276,0.31746611927440577,1.0933043460712288,0.6285714285714286,0.0,0.92
ChemSpacE extreme-SVM,cLogP,-13.636363636363626,13.636363636363626,50,50,1.0,50,5.039792906355467,2.4332579346966416,0.3855373747557992,1.2007138611761223,0.6744565217391305,0.0,0.96
ChemSpacE extreme-SVM,cLogP,-10.606060606060597,10.606060606060597,50,50,1.0,50,4.805571690075471,2.252141948188789,0.38217048197230036,1.3617807312237895,0.7184905660377359,0.0,0.96
ChemSpacE extreme-SVM,cLogP,-7.575757575757564,7.575757575757564,50,50,1.0,50,4.5466396781598135,1.9431883038486086,0.31341191955303555,1.191958097568787,0.7406518010291595,0.04,0.92
ChemSpacE extreme-SVM,cLogP,-4.545454545454561,4.545454545454561,50,50,1.0,50,3.3012117106879133,1.5425029430866801,-0.3998861321216898,0.7789155190023423,0.8956521739130434,0.03125,0.875
ChemSpacE extreme-SVM,cLogP,-1.5151515151515298,1.5151515151515298,50,50,1.0,50,2.4512319297902634,1.3356128294827165,-0.9046971310677188,0.9765674360651397,0.9696691176470589,0.0,1.0
ChemSpacE extreme-SVM,cLogP,1.5151515151515014,1.5151515151515014,50,50,1.0,50,2.4512319297902634,0.6409362401004941,-0.8399808981387062,0.5813656606268965,0.9708614864864865,0.25,0.75
ChemSpacE extreme-SVM,cLogP,4.5454545454545325,4.5454545454545325,50,50,1.0,50,2.9733831691589696,0.7412867838780168,-0.16031024437535388,0.8469373404197993,0.9110671936758893,0.09375,0.8125
ChemSpacE extreme-SVM,cLogP,7.575757575757564,7.575757575757564,50,50,1.0,48,4.626233404654249,2.3304353403850087,0.6888451549266411,1.4042072895240436,0.8064012490241999,0.16326530612244897,0.8775510204081632
ChemSpacE extreme-SVM,cLogP,10.606060606060597,10.606060606060597,50,50,1.0,50,5.20433156215878,2.522903372110514,1.1911498109743954,2.0552448733035535,0.7405329593267882,0.02,0.96
ChemSpacE extreme-SVM,cLogP,13.636363636363626,13.636363636363626,50,50,1.0,50,5.383954972417021,2.979989210604078,1.4548435656816887,2.299557770095725,0.7855089131684876,0.0,0.96
ChemSpacE extreme-SVM,cLogP,16.666666666666657,16.666666666666657,50,50,1.0,50,5.88159938134706,3.469253576951659,1.5562462921325797,2.430996240186768,0.7715277777777778,0.02,0.98
ChemSpacE extreme-SVM,cLogP,19.69696969696969,19.69696969696969,50,50,1.0,44,5.398945533566061,2.8392605031487728,1.1372290622972439,2.210403212623299,0.8038461538461539,0.06,1.0
ChemSpacE extreme-SVM,cLogP,22.72727272727272,22.72727272727272,50,50,1.0,44,6.595306687554981,4.0619764578393625,0.5913970625914255,1.5196047979765115,0.8811764705882352,0.12,0.98
ChemSpacE extreme-SVM,cLogP,25.75757575757575,25.75757575757575,50,50,1.0,42,6.197844967098963,3.326135358357937,0.35634425177606865,1.2621376430325637,0.9230769230769231,0.22,0.96
ChemSpacE extreme-SVM,cLogP,28.787878787878785,28.787878787878785,50,50,1.0,37,5.3799320841519425,2.7616376672688108,0.14830674680928052,1.1403932938281052,1.0,0.22,0.86
ChemSpacE extreme-SVM,cLogP,31.818181818181813,31.818181818181813,50,50,1.0,30,5.141686337586101,2.5406882191176083,0.08374643540755974,1.0839737086119525,1.0,0.16,0.84
ChemSpacE extreme-SVM,cLogP,34.848484848484844,34.848484848484844,50,50,1.0,20,4.718797012828133,2.3165321799743452,0.015864731175254543,1.011792464512559,1.0,0.08,0.86
ChemSpacE extreme-SVM,cLogP,37.87878787878788,37.87878787878788,50,50,1.0,8,4.718797012828133,2.27352493033429,0.015864731175254543,1.0334528324062011,1.0,0.02,0.86
ChemSpacE extreme-SVM,cLogP,40.90909090909091,40.90909090909091,50,50,1.0,5,4.718797012828133,2.2798217386252695,0.015864731175254543,1.0188725542094155,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,43.93939393939394,43.93939393939394,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,46.96969696969697,46.96969696969697,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,50.0,50.0,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,53.03030303030303,53.03030303030303,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,56.06060606060606,56.06060606060606,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,59.09090909090909,59.09090909090909,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,62.121212121212125,62.121212121212125,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,65.15151515151516,65.15151515151516,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,68.18181818181819,68.18181818181819,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,71.21212121212122,71.21212121212122,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,74.24242424242425,74.24242424242425,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,77.27272727272728,77.27272727272728,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,80.30303030303031,80.30303030303031,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,83.33333333333334,83.33333333333334,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,86.36363636363637,86.36363636363637,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,89.3939393939394,89.3939393939394,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,92.42424242424244,92.42424242424244,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,95.45454545454544,95.45454545454544,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,98.48484848484848,98.48484848484848,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,101.5151515151515,101.5151515151515,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,104.54545454545452,104.54545454545452,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,107.57575757575756,107.57575757575756,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,110.60606060606062,110.60606060606062,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,113.63636363636364,113.63636363636364,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,116.66666666666669,116.66666666666669,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,119.69696969696967,119.69696969696967,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,122.72727272727276,122.72727272727276,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,125.75757575757576,125.75757575757576,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,128.7878787878788,128.7878787878788,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,131.8181818181818,131.8181818181818,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,134.84848484848487,134.84848484848487,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,137.87878787878788,137.87878787878788,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,140.90909090909088,140.90909090909088,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,143.93939393939394,143.93939393939394,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,146.96969696969694,146.96969696969694,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,cLogP,150.0,150.0,50,50,1.0,1,4.718797012828133,2.2675650830378693,0.015864731175254543,0.9701334585958927,1.0,0.0,0.84
ChemSpacE extreme-SVM,BertzCT,-150.0,150.0,50,48,0.96,5,4.718797012828133,2.1948236669908505,0.015864731175254543,1.0393109509547935,1.0,0.041666666666666664,0.8333333333333334
ChemSpacE extreme-SVM,BertzCT,-146.96969696969697,146.96969696969697,50,48,0.96,5,4.718797012828133,2.237978105093883,0.015864731175254543,1.0393109509547935,1.0,0.08333333333333333,0.8333333333333334
ChemSpacE extreme-SVM,BertzCT,-143.93939393939394,143.93939393939394,50,47,0.94,6,4.718797012828133,2.229202121276166,0.015864731175254543,0.8522237433993002,1.0,0.0851063829787234,0.8297872340425532
ChemSpacE extreme-SVM,BertzCT,-140.9090909090909,140.9090909090909,50,47,0.94,6,4.718797012828133,2.160445212705535,0.015864731175254543,0.8984322351361002,1.0,0.06382978723404255,0.8297872340425532
ChemSpacE extreme-SVM,BertzCT,-137.87878787878788,137.87878787878788,50,47,0.94,8,4.718797012828133,2.160445212705535,0.015864731175254543,0.8984322351361002,1.0,0.10638297872340426,0.8085106382978723
ChemSpacE extreme-SVM,BertzCT,-134.84848484848484,134.84848484848484,50,45,0.9,7,4.718797012828133,2.229202121276166,0.015864731175254543,0.8733035676160001,1.0,0.1111111111111111,0.8222222222222222
ChemSpacE extreme-SVM,BertzCT,-131.8181818181818,131.8181818181818,50,45,0.9,7,4.718797012828133,2.229202121276166,0.015864731175254543,0.7855784044447123,1.0,0.1111111111111111,0.8222222222222222
