method,property,seed_id,requested_transitions,evaluable_transitions,structure_changed_transitions,structure_changed_fraction_evaluable,median_adjacent_tanimoto,q25_adjacent_tanimoto,p05_adjacent_tanimoto,median_absolute_sa_step_changed,p95_absolute_sa_step_changed,median_absolute_np_step_changed,p95_absolute_np_step_changed,median_absolute_property_step_changed,p95_absolute_property_step_changed
ChemSpacE extreme-SVM,cLogP,14,99,99,32,0.32323232323232326,1.0,0.7752525252525253,0.13971433007297004,0.3721433098435112,2.147320839489712,0.12083389317104937,1.2763190688723107,2.029450000000001,20.613529999999926
ChemSpacE extreme-SVM,cLogP,15,99,99,23,0.23232323232323232,1.0,1.0,0.13938759065269943,0.8376463481563352,1.8697671640507192,0.24965586508389054,1.1957181707422695,2.5556999999999803,27.127519999999915
ChemSpacE extreme-SVM,cLogP,16,99,99,27,0.2727272727272727,1.0,0.7430555555555556,0.1425249169435216,0.733963440845578,2.5504017559668464,0.10683966990407062,1.3394259981326586,1.7855999999999996,23.204539999999835
ChemSpacE extreme-SVM,cLogP,17,99,99,28,0.2828282828282828,1.0,0.6974789915966386,0.13430451127819548,0.43817301664331865,2.6759075900101656,0.16844616563489695,1.0902604567772367,2.140440000000008,17.643015
ChemSpacE extreme-SVM,cLogP,18,99,99,26,0.26262626262626265,1.0,0.7103174603174603,0.13426573426573427,0.5793639152236536,2.063864404658732,0.16652785516209587,1.052477700661289,2.4560850000000016,22.03512499999997
ChemSpacE extreme-SVM,cLogP,19,99,99,29,0.29292929292929293,1.0,0.6720338983050846,0.09326923076923077,0.7857766770714383,2.142000393753496,0.14461494594022178,2.0842472457512167,2.5269100000000027,19.233779999999896
ChemSpacE extreme-SVM,cLogP,20,99,99,26,0.26262626262626265,1.0,0.9666666666666667,0.16155394524959743,0.48074640848851846,2.2902126581933793,0.2417561660917899,0.9956324027009589,1.3014499999999805,43.00234999999936
ChemSpacE extreme-SVM,cLogP,21,99,99,31,0.31313131313131315,1.0,0.5257142857142857,0.10423393237892171,0.611980462196267,3.801755932910403,0.20167780910897215,1.1365235317410762,1.4848999999999988,36.68769999999985
ChemSpacE extreme-SVM,cLogP,22,99,99,29,0.29292929292929293,1.0,0.7270967741935483,0.1315578101881209,0.37776497247375396,2.5486617522295227,0.07291796745257084,1.1237126446720709,1.8306999999999882,23.614079999999973
ChemSpacE extreme-SVM,cLogP,23,99,99,25,0.25252525252525254,1.0,0.9545454545454546,0.15178088921640875,0.6672925894819377,2.4043843412475105,0.10235030658897895,0.8318145785044058,2.5320999999999856,28.064879999999775
ChemSpacE extreme-SVM,cLogP,24,99,99,21,0.21212121212121213,1.0,1.0,0.19138804457953393,0.42743713882807377,2.8185665440641143,0.4152588443954045,1.462664394762793,1.242300000000001,57.00499999999959
ChemSpacE extreme-SVM,cLogP,25,99,99,33,0.3333333333333333,1.0,0.5584415584415584,0.1411926046322633,0.4503100831708533,2.437281100878062,0.10368283373783854,0.8043937388798859,2.3845999999999945,28.82723999999991
ChemSpacE extreme-SVM,cLogP,26,99,99,25,0.25252525252525254,1.0,1.0,0.12718969555035128,0.8393576016550881,2.4777349383351748,0.31107248894386874,1.3655989107654123,1.3088999999999995,26.561759999999865
ChemSpacE extreme-SVM,cLogP,27,99,99,23,0.23232323232323232,1.0,1.0,0.11933600266933601,0.7361756827481445,2.525389380275649,0.32419207447400944,1.060567163101106,2.030399999999997,52.549119999999554
ChemSpacE extreme-SVM,cLogP,28,99,99,26,0.26262626262626265,1.0,0.7893772893772895,0.23856988082340194,0.5334092611711898,2.0481384721889273,0.14728619762877898,0.7350355949076344,1.3196499999999902,28.014149999999773
ChemSpacE extreme-SVM,cLogP,29,99,99,27,0.2727272727272727,1.0,0.770979020979021,0.1337986041874377,0.5676220422702931,1.843196981260358,0.1724330983213643,1.785936079584898,3.0508999999999995,21.782409999999935
ChemSpacE extreme-SVM,cLogP,30,99,99,30,0.30303030303030304,1.0,0.5561403508771929,0.10634377758164165,0.5497891923549267,2.8535228526270306,0.17611672773495105,1.152088385491705,2.0283499999999783,17.0195649999999
ChemSpacE extreme-SVM,cLogP,31,99,99,28,0.2828282828282828,1.0,0.777511961722488,0.10367598503191724,0.6758617083421563,2.731839621749004,0.11537245261222498,1.1762099184639279,1.8732949999999997,29.0053499999998
ChemSpacE extreme-SVM,cLogP,32,99,99,25,0.25252525252525254,1.0,0.9047619047619048,0.14414438502673796,0.7268880472101742,3.210953209878619,0.22795224976065978,1.2542109535570134,1.8283000000000031,48.4350199999996
ChemSpacE extreme-SVM,cLogP,33,99,99,27,0.2727272727272727,1.0,0.759375,0.23770080321285142,0.4777128739156744,2.4160645108934515,0.15051393805738333,1.2062071245162942,2.3242999999999876,21.570299999999982
ChemSpacE extreme-SVM,cLogP,34,99,99,29,0.29292929292929293,1.0,0.5934065934065934,0.1356902356902357,0.3610416997462016,2.5288746174992394,0.16167741322817092,0.7635439556742362,0.978390000000001,33.86821999999945
ChemSpacE extreme-SVM,cLogP,35,99,99,25,0.25252525252525254,1.0,0.8888888888888888,0.1223901098901099,0.6371700261641458,2.5215254471841004,0.21739202505961103,1.3556223610158613,1.8929899999999975,24.511819999999876
ChemSpacE extreme-SVM,cLogP,36,99,99,26,0.26262626262626265,1.0,0.6613636363636364,0.11183823529411765,0.6825208035236652,3.3473116193368577,0.13837739418073602,1.2851871361491405,2.282659999999998,22.32012499999997
ChemSpacE extreme-SVM,cLogP,37,99,99,25,0.25252525252525254,1.0,0.8833333333333333,0.1298136645962733,0.6078619043251656,1.6014717015799322,0.16928464875900004,1.4957201678743357,1.6871999999999687,32.70739999999973
ChemSpacE extreme-SVM,cLogP,38,99,99,28,0.2828282828282828,1.0,0.6761133603238867,0.09820639130983959,1.0763139720118904,2.7483753997566014,0.26570178672471745,1.4916656057837825,2.5157499999999984,41.82231
ChemSpacE extreme-SVM,cLogP,39,99,99,23,0.23232323232323232,1.0,1.0,0.12038123167155426,0.7617854001493995,2.493378185701453,0.2575487367554,1.1989710163499796,1.6039999999999983,43.93832999999965
ChemSpacE extreme-SVM,cLogP,40,99,99,24,0.24242424242424243,1.0,1.0,0.12562296858071506,0.6920664649362278,1.907295643921224,0.14326163994046565,1.5785144214882025,2.185049999999995,44.43145999999944
ChemSpacE extreme-SVM,cLogP,41,99,99,27,0.2727272727272727,1.0,0.651098901098901,0.14591850548260457,0.5820304357396244,3.025522298060577,0.30520209364659445,0.9464131470415165,2.8131999999999984,46.70153999999964
ChemSpacE extreme-SVM,cLogP,42,99,99,25,0.25252525252525254,1.0,1.0,0.1303896103896104,0.7450955258559713,2.8527869872973857,0.16560529684721798,1.7282796525896007,1.933200000000003,54.53257999999957
ChemSpacE extreme-SVM,cLogP,43,99,99,21,0.21212121212121213,1.0,1.0,0.14766169154228856,0.7012103992750358,2.847302644285259,0.1600705455283546,1.246717405923857,2.7349099999999984,42.365299999999934
ChemSpacE extreme-SVM,cLogP,44,99,99,29,0.29292929292929293,1.0,0.47815126050420165,0.1507439484787919,0.5893101106752869,2.149736079592623,0.16340936702869943,0.7961762386616974,1.8468000000000053,19.117399999999947
ChemSpacE extreme-SVM,cLogP,45,99,99,24,0.24242424242424243,1.0,1.0,0.11052631578947368,1.3682103458224777,3.2542503502813176,0.18834956233411965,1.6347167713512207,2.2963000000000005,49.41499999999952
ChemSpacE extreme-SVM,cLogP,46,99,99,24,0.24242424242424243,1.0,1.0,0.05556179775280899,0.686666895897321,2.6496749687033123,0.15567438153180915,0.9949546133142471,2.106700000000009,52.07878499999957
ChemSpacE extreme-SVM,cLogP,47,99,99,28,0.2828282828282828,1.0,0.7638888888888888,0.13921775898520083,0.513921234417329,2.0983556798771033,0.14903744033357982,1.4008689698664103,1.8518949999999932,22.295904999999863
ChemSpacE extreme-SVM,cLogP,48,99,99,28,0.2828282828282828,1.0,0.6660079051383399,0.2039835164835165,0.7460750309588748,2.340868541905824,0.14248556298597398,1.091233201476358,1.9265999999999757,25.529319999999842
ChemSpacE extreme-SVM,cLogP,49,99,99,23,0.23232323232323232,1.0,1.0,0.1069361558383065,0.6974593903516171,3.9435428315481458,0.12760174030609142,1.557732534087244,2.2886800000000034,44.52916999999928
MolecuLA raw OLS (seed-excluded),BertzCT,0,99,99,49,0.494949494949495,1.0,0.2663043478260869,0.09244548286604361,0.737756529033982,3.7321246112438526,0.39084147698600014,1.8208090705375026,120.82625060892883,5035.231751315255
MolecuLA raw OLS (seed-excluded),BertzCT,1,99,99,48,0.48484848484848486,1.0,0.29753285063019574,0.09335584701170188,0.7255695035127276,2.856965425356692,0.23569483583300246,1.1147705661911398,215.60019793641652,5151.801230938496
MolecuLA raw OLS (seed-excluded),BertzCT,2,99,99,36,0.36363636363636365,1.0,0.32420549747282423,0.1128242924528302,0.7679214972556965,3.2012302904353307,0.21187011151242197,1.6200583613758863,137.03902808826786,4575.032669943204
MolecuLA raw OLS (seed-excluded),BertzCT,3,99,99,58,0.5858585858585859,0.4166666666666667,0.20738993710691825,0.09975609756097562,0.46881440500027605,2.1158291000213487,0.2948070465316929,0.8732719272580938,85.98742307405357,1382.453520882424
MolecuLA raw OLS (seed-excluded),BertzCT,4,99,99,48,0.48484848484848486,1.0,0.2993430874888027,0.0824074074074074,0.43362770276927964,1.3216762819515777,0.24281124540495663,1.1752676896537226,113.15278379532403,905.4836688334999
MolecuLA raw OLS (seed-excluded),BertzCT,5,99,99,69,0.696969696969697,0.4344262295081967,0.21149068322981365,0.07198924731182796,0.4481068324959825,2.225852760181865,0.1633318032700979,0.8952860587071068,107.45504895810086,1333.4775662747886
MolecuLA raw OLS (seed-excluded),BertzCT,6,99,99,61,0.6161616161616161,0.5,0.24302955982961144,0.11472686836862345,0.666053279108354,2.5549882744851358,0.28845436430410526,0.8779749342064473,123.45283525829768,5855.702684876687
MolecuLA raw OLS (seed-excluded),BertzCT,7,99,99,41,0.41414141414141414,1.0,0.20256410256410257,0.09259189797449363,0.6706122521661424,1.6750012186867096,0.47660255704776333,0.9681829355827156,155.48832110828312,503.0362841137103
MolecuLA raw OLS (seed-excluded),BertzCT,8,99,99,61,0.6161616161616161,0.5,0.3134533251982916,0.18992568125516102,0.4161686753149638,1.8068055457062053,0.2823886809468389,0.810842340781708,73.49935650356474,1200.987840448155
MolecuLA raw OLS (seed-excluded),BertzCT,9,99,99,44,0.4444444444444444,1.0,0.25712045989025345,0.08066528066528067,0.7567568256430133,2.4234617192678076,0.21310753080277295,1.2339130528725273,165.1689501135504,1870.3794875829226
MolecuLA raw OLS (seed-excluded),BertzCT,10,99,99,49,0.494949494949495,1.0,0.2486257614024662,0.1049730625777041,0.6810041958041957,1.485579589831297,0.34919174276845544,1.2905347359975288,130.19080564326424,682.239297927277
MolecuLA raw OLS (seed-excluded),BertzCT,11,99,99,37,0.37373737373737376,1.0,0.33052749719416386,0.14260651629072682,0.7673108803144082,2.6847030719212173,0.2965167402259987,1.411625701409572,162.92390828257794,3421.643323700911
MolecuLA raw OLS (seed-excluded),BertzCT,12,99,99,55,0.5555555555555556,0.59375,0.24837662337662336,0.11197318007662835,0.6201417839934145,2.4515893161207782,0.2726468949885523,1.5462591197350155,71.55170173726742,3030.3371435863205
MolecuLA raw OLS (seed-excluded),BertzCT,13,99,99,40,0.40404040404040403,1.0,0.34635416666666663,0.0845108695652174,0.5756896662149029,3.226737786213137,0.2648966191255222,0.9244189054291013,101.88596963096694,1002.0881438542078
MolecuLA raw OLS (seed-excluded),BertzCT,14,99,99,52,0.5252525252525253,0.6818181818181818,0.2366596638655462,0.10497835497835499,1.0948806259427486,2.838675496185978,0.3973245316304696,1.0812335134777908,170.38576077117642,3714.8138283249677
MolecuLA raw OLS (seed-excluded),BertzCT,15,99,99,29,0.29292929292929293,1.0,0.5837837837837838,0.13503389830508475,0.7673108803144082,3.3219746043712868,0.30497050863423336,1.145330619436451,51.12144150915083,4533.912556876185
MolecuLA raw OLS (seed-excluded),BertzCT,16,99,99,48,0.48484848484848486,1.0,0.30542528735632185,0.10476021156495845,0.6389337341888033,1.8491206500298283,0.3044250442324157,0.7857792623518902,140.28530785988448,2810.148018882491
MolecuLA raw OLS (seed-excluded),BertzCT,17,99,99,65,0.6565656565656566,0.5853658536585366,0.20944853238457184,0.11608837970540099,0.7304509255698468,2.5349732519881614,0.1812066102017218,0.83467846329917,87.38658088432067,2189.432496073426
MolecuLA raw OLS (seed-excluded),BertzCT,18,99,99,55,0.5555555555555556,0.7272727272727273,0.3084383493946133,0.14335533631438238,0.399045564789005,2.925513431272389,0.13694830335176367,0.9725778938196011,158.06178379996663,4292.708253391911
MolecuLA raw OLS (seed-excluded),BertzCT,19,99,99,58,0.5858585858585859,0.6140350877192983,0.312987012987013,0.12154326494201606,0.5277829529105307,2.635845514136592,0.18457758539609498,0.9797747878800203,112.01966293795118,1452.5479273340218
MolecuLA raw OLS (seed-excluded),BertzCT,20,99,99,50,0.5050505050505051,0.9319727891156463,0.2980819586279131,0.15995045417010736,0.37431932245355215,2.0190927815175916,0.20586583895807936,0.867475239173709,149.38267071003816,2362.532152913811
MolecuLA raw OLS (seed-excluded),BertzCT,21,99,99,58,0.5858585858585859,0.5254237288135594,0.2886446886446886,0.15237464522232735,0.4057483702864877,2.8165231648193774,0.16754788347270277,0.5966162305923733,157.70084309391592,4310.815980252995
MolecuLA raw OLS (seed-excluded),BertzCT,22,99,99,57,0.5757575757575758,0.46938775510204084,0.17415090038750855,0.08255813953488372,0.5184660688067426,2.8274141910825583,0.1918835561841884,1.5233705378401978,113.660142892767,2035.0509846988725
MolecuLA raw OLS (seed-excluded),BertzCT,23,99,99,51,0.5151515151515151,0.7012987012987013,0.28290875405280225,0.11496839443742099,0.6320323686961649,2.6921322270810704,0.3858772266243667,1.0124827855374106,116.73326724231742,3571.1064368571615
MolecuLA raw OLS (seed-excluded),BertzCT,24,99,99,35,0.35353535353535354,1.0,0.3358974358974359,0.125,0.5217285899446882,2.1906936985906365,0.40773804534427827,2.5076083221394865,140.7285486946662,1981.5864402323189
MolecuLA raw OLS (seed-excluded),BertzCT,25,99,99,55,0.5555555555555556,0.5362318840579711,0.229490022172949,0.11071428571428571,1.0609108977435122,3.9514197470248127,0.3434526055008027,1.361994368978786,180.56116931327324,4859.832426032882
MolecuLA raw OLS (seed-excluded),BertzCT,26,99,99,51,0.5151515151515151,0.625,0.24469255663430423,0.09534398629269565,0.7376942336033112,2.0065607475056435,0.3395777197985568,1.3103523520159364,171.13841116145704,1472.6553748169251
MolecuLA raw OLS (seed-excluded),BertzCT,27,99,99,52,0.5252525252525253,0.5918367346938775,0.227997227997228,0.13396774193548386,0.6571181948611828,3.4676400655708757,0.17132493468897853,1.1829460548729398,166.00230118247052,3707.5410247965015
MolecuLA raw OLS (seed-excluded),BertzCT,28,99,99,46,0.46464646464646464,1.0,0.3881390917751667,0.17303541781959048,0.39168533366696323,2.2826495538315728,0.1633380355908136,0.8135950201182343,133.39794454685597,2555.2262314694185
MolecuLA raw OLS (seed-excluded),BertzCT,29,99,99,39,0.3939393939393939,1.0,0.2830010266385692,0.10303991541104943,0.5146790587388868,2.8373598972652303,0.3859732690549152,1.2760704034614727,109.90688366147197,3128.2887166264413
MolecuLA raw OLS (seed-excluded),BertzCT,30,99,99,50,0.5050505050505051,0.9428571428571428,0.27374273692646767,0.13747341839447105,0.6391433345428887,2.8236500687112587,0.3044179581026111,1.1883430210925543,174.3657224256038,4392.52920681777
MolecuLA raw OLS (seed-excluded),BertzCT,31,99,99,54,0.5454545454545454,0.5348837209302325,0.18878833584715937,0.11820545570659612,0.7712209649002615,2.548237889197462,0.31602276323864587,0.9214683149758123,169.034062339171,2186.849090624295
MolecuLA raw OLS (seed-excluded),BertzCT,32,99,99,32,0.32323232323232326,1.0,0.34635416666666663,0.09933333333333334,0.9527059451977404,2.535400587449971,0.4976332578836025,1.5707356242835633,110.14234719280762,1841.188254224332
MolecuLA raw OLS (seed-excluded),BertzCT,33,99,99,42,0.42424242424242425,1.0,0.34891304347826085,0.11245000000000001,0.6285928062748156,3.0717401961913717,0.3549728843698734,1.0681017180824182,108.08738569023774,4673.017477723433
MolecuLA raw OLS (seed-excluded),BertzCT,34,99,99,51,0.5151515151515151,0.8939393939393939,0.25786790780141844,0.09878007796746874,0.7581610773577818,2.793381799500291,0.16903533764861983,1.3748606210047534,143.29999829484905,2473.729113242872
MolecuLA raw OLS (seed-excluded),BertzCT,35,99,99,54,0.5454545454545454,0.5897435897435898,0.2021505376344086,0.11272401433691756,0.618779422487532,1.8834584918923174,0.17829508308891204,0.7482441627454769,151.2403853223181,2957.3521819852103
MolecuLA raw OLS (seed-excluded),BertzCT,36,99,99,52,0.5252525252525253,0.7105263157894737,0.24471830985915494,0.08818011257035648,0.7257570558488124,2.449968243401624,0.20547258849480404,0.6988537948555956,213.06606618614478,2689.1077853868705
MolecuLA raw OLS (seed-excluded),BertzCT,37,99,99,51,0.5151515151515151,0.7428571428571429,0.2,0.09571677018633541,0.9276248239580811,2.2215997117290383,0.33070000913872916,1.0584241623426691,107.13167702305662,2982.9733543480706
MolecuLA raw OLS (seed-excluded),BertzCT,38,99,99,50,0.5050505050505051,0.5460526315789473,0.24408388003748827,0.09916007107090938,0.737502628456328,3.1072272699958634,0.25142267883093655,0.9067858904390443,110.6308735178419,3497.596486953242
MolecuLA raw OLS (seed-excluded),BertzCT,39,99,99,46,0.46464646464646464,1.0,0.346875,0.13761669208167515,0.8724448526798332,2.3004805885104176,0.22808024939698993,0.9650824648544722,98.34184119804837,3820.987444262604
MolecuLA raw OLS (seed-excluded),BertzCT,40,99,99,52,0.5252525252525253,0.6428571428571429,0.2222222222222222,0.08602785985647952,0.6441145492972056,3.3777452197771476,0.2901068444620465,1.5850286843862107,116.06379957770899,4841.58695294006
MolecuLA raw OLS (seed-excluded),BertzCT,41,99,99,53,0.5353535353535354,0.6575342465753424,0.2541861300754581,0.12667910447761194,0.7725678688282649,2.2449614975127714,0.29132579944533576,0.8783072409829541,95.20671786825551,3359.212962679256
MolecuLA raw OLS (seed-excluded),BertzCT,42,99,99,57,0.5757575757575758,0.6206896551724138,0.2776098901098901,0.12310307609282246,0.5687489221315811,2.0559407136414003,0.22889847933995677,1.145360770856949,145.3206069667068,1671.341316063925
MolecuLA raw OLS (seed-excluded),BertzCT,43,99,99,38,0.3838383838383838,1.0,0.2894821658788139,0.10622268041237115,0.8781554186085048,2.8202749623939614,0.25504951418467947,1.048536963833966,246.83002800982683,3354.1505292671422
MolecuLA raw OLS (seed-excluded),BertzCT,44,99,99,58,0.5858585858585859,0.5625,0.282312925170068,0.08016456582633054,0.7091064024214533,2.7481190470846384,0.2715678115975868,0.8496878289128972,135.30796903478745,2516.305566243478
MolecuLA raw OLS (seed-excluded),BertzCT,45,99,99,47,0.47474747474747475,1.0,0.2916371367824238,0.10391304347826087,0.7673108803144082,2.887130167197405,0.24585337097020082,0.9586600099261579,152.87695382078664,3411.70825866238
MolecuLA raw OLS (seed-excluded),BertzCT,46,99,99,54,0.5454545454545454,0.6292134831460674,0.21712938711367208,0.09281183932346723,0.5502629810779558,2.139351962666828,0.21404092751587528,1.321416180673858,176.4542119372124,2512.004368265616
MolecuLA raw OLS (seed-excluded),BertzCT,47,99,99,58,0.5858585858585859,0.5631067961165048,0.28260068439062913,0.1008638483296384,0.5071310562689768,2.239011151969986,0.17538153316859678,0.8160806191376759,144.5671297701639,2325.664224010186
MolecuLA raw OLS (seed-excluded),BertzCT,48,99,99,52,0.5252525252525253,0.7142857142857143,0.32091954022988506,0.14101351351351352,0.4356938430777153,2.2582784771015425,0.20036212993900715,0.8252401954512789,191.72968241813214,1869.2182254937782
MolecuLA raw OLS (seed-excluded),BertzCT,49,99,99,44,0.4444444444444444,1.0,0.27665140614780903,0.10399707709170625,0.5072936697133188,2.6230447536931667,0.313932480879637,1.487598066188671,74.56232935146339,2779.2397765190553
MolecuLA raw OLS (seed-excluded),FractionCSP3,0,99,99,60,0.6060606060606061,0.5972222222222222,0.29923273657289007,0.10669342793129201,0.566923237581836,1.8152112104079472,0.2494055060125815,1.0809801804407702,0.03258145363408518,0.1579545454545455
MolecuLA raw OLS (seed-excluded),FractionCSP3,1,99,99,59,0.5959595959595959,0.625,0.3046491228070175,0.1013477801268499,0.26861272615245557,1.5827963647480732,0.20575788262769512,1.0321419349585061,0.04347826086956519,0.10077569489334183
MolecuLA raw OLS (seed-excluded),FractionCSP3,2,99,99,50,0.5050505050505051,1.0,0.28997668997669,0.13776595744680853,0.4002703592869561,2.1382297326447652,0.3182844260554065,1.8499365150840605,0.06666666666666671,0.22749999999999984
MolecuLA raw OLS (seed-excluded),FractionCSP3,3,99,99,71,0.7171717171717171,0.4647887323943662,0.26334026334026334,0.10801980198019802,0.42419343966442913,1.5013608107860774,0.16038273170896578,0.7722702475143034,0.034090909090909005,0.19551282051282054
MolecuLA raw OLS (seed-excluded),FractionCSP3,4,99,99,55,0.5555555555555556,0.6829268292682927,0.3359855334538879,0.1376210771018985,0.3187068131868145,1.392881198229882,0.44185943413026796,1.306577276425364,0.0394736842105263,0.1660427807486631
MolecuLA raw OLS (seed-excluded),FractionCSP3,5,99,99,78,0.7878787878787878,0.2845528455284553,0.16386376483889203,0.09420798595875385,0.6482588332367243,2.574794901153476,0.2108339176491331,1.209640001017598,0.041538461538461524,0.1886363636363633
MolecuLA raw OLS (seed-excluded),FractionCSP3,6,99,99,77,0.7777777777777778,0.47435897435897434,0.25217654629419334,0.09707992538384275,0.3615497970635255,1.6234589559288006,0.24691921428960356,0.8139889696016869,0.03448275862068961,0.12608695652173918
MolecuLA raw OLS (seed-excluded),FractionCSP3,7,99,99,40,0.40404040404040403,1.0,0.3021541950113379,0.09652460215840497,0.3776939425134671,1.7334979799884749,0.3116768784189413,0.9777643167378076,0.061469780219780196,0.29374999999999996
MolecuLA raw OLS (seed-excluded),FractionCSP3,8,99,99,56,0.5656565656565656,0.7692307692307693,0.4238415905082572,0.17833039906103287,0.5815096608706121,1.5366563511543172,0.2161832466914841,0.7381938816255804,0.017676767676767603,0.09889069264069261
MolecuLA raw OLS (seed-excluded),FractionCSP3,9,99,99,46,0.46464646464646464,1.0,0.4330357142857143,0.099375,0.24376479382500538,2.1000044860779408,0.22007867700584716,1.3911813147557635,0.03333333333333341,0.14444444444444443
MolecuLA raw OLS (seed-excluded),FractionCSP3,10,99,99,66,0.6666666666666666,0.475,0.2883141762452107,0.10196765498652292,0.3493566829168322,1.6742808200613266,0.28895301251030553,1.134775258889519,0.04971042471042467,0.1878205128205128
MolecuLA raw OLS (seed-excluded),FractionCSP3,11,99,99,35,0.35353535353535354,1.0,0.6869300911854104,0.24965753424657533,0.33245868279640867,1.2597749786001458,0.25287755005558643,1.0048295266385048,0.00833333333333336,0.18727272727272717
MolecuLA raw OLS (seed-excluded),FractionCSP3,12,99,99,64,0.6464646464646465,0.640625,0.22978056426332288,0.123489010989011,0.3451928995672455,1.9171277985477684,0.17778807561167187,0.9205198197485706,0.0262297901616787,0.1173684210526316
MolecuLA raw OLS (seed-excluded),FractionCSP3,13,99,99,46,0.46464646464646464,1.0,0.34038155802861686,0.1603864734299517,0.3728172747142824,1.0936455422146307,0.2557758702322715,0.9664924149818289,0.002747252747252748,0.15277777777777782
MolecuLA raw OLS (seed-excluded),FractionCSP3,14,99,99,64,0.6464646464646465,0.5671641791044776,0.3450433793201536,0.14411764705882352,0.44482466179514946,1.4504883528002888,0.18893093932799526,0.7450175926790328,0.027371941559584542,0.12718972332015796
MolecuLA raw OLS (seed-excluded),FractionCSP3,15,99,99,67,0.6767676767676768,0.5121951219512195,0.18982758620689655,0.10865703689244584,0.3389496408744668,1.3789902087551122,0.19805773572987273,0.962208212166403,0.04347826086956519,0.16471774193548375
MolecuLA raw OLS (seed-excluded),FractionCSP3,16,99,99,58,0.5858585858585859,0.6410256410256411,0.24305019305019304,0.10113924050632911,0.4114288195082376,2.0203014755570865,0.21845301084217122,1.2219399944953153,0.02317290552584671,0.20798534798534793
MolecuLA raw OLS (seed-excluded),FractionCSP3,17,99,99,74,0.7474747474747475,0.4888888888888889,0.20044885424049136,0.085879917184265,0.55091310885707,2.3945641438277754,0.13881591096485685,0.8002417011707391,0.02423359785266624,0.19745098039215683
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,99,99,68,0.6868686868686869,0.47368421052631576,0.23694029850746268,0.15141435306443166,0.22172248205340717,1.4927216816194369,0.18416205458085494,0.8758334031202502,0.029220779220779203,0.15000351815367297
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,99,99,63,0.6363636363636364,0.5352112676056338,0.2027511961722488,0.08276699029126214,0.4448813499636515,1.7211173627866787,0.2171861456747285,1.3742572239484736,0.03218390804597715,0.16274509803921566
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,99,99,73,0.7373737373737373,0.41025641025641024,0.270537714712472,0.18236584410497453,0.31826883240536485,1.4434096565366727,0.22444447824445424,0.9653040568639304,0.02614379084967322,0.08695652173913039
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,99,99,64,0.6464646464646465,0.6623376623376623,0.287887323943662,0.1482088208820882,0.3992752246155553,2.030948361429517,0.18827560226540452,0.7110866663487105,0.027272913250976853,0.14242857142857135
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,99,99,61,0.6161616161616161,0.575,0.28474903474903474,0.13154398086633007,0.4202468765396805,2.0867611365180343,0.23621603866642354,1.0030695990290348,0.0251851851851852,0.17391304347826092
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,99,99,56,0.5656565656565656,0.7115384615384616,0.31493506493506496,0.13495495495495496,0.3936791325538458,1.6395838974050467,0.2392717556249614,0.8848903431122098,0.03426501035196684,0.13897515527950316
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,99,99,51,0.5151515151515151,1.0,0.3645104895104895,0.15225464190981433,0.28888401638769423,1.6711311337380002,0.19794421797078843,1.1411399433920952,0.013513513513513487,0.1279137529137529
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,99,99,78,0.7878787878787878,0.42696629213483145,0.23864150943396228,0.10771396396396397,0.6111380412927367,2.108322190606467,0.189349502778619,1.0311579390967427,0.0204159153142323,0.163076923076923
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,99,99,50,0.5050505050505051,0.8615384615384616,0.2985209235209235,0.1092808734939759,0.513023566130983,1.6973776085829337,0.3686787587237166,1.0921666479227161,0.04653679653679654,0.3464285714285714
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,99,99,59,0.5959595959595959,0.7045454545454546,0.3117408906882591,0.11715587044534413,0.3195475544025985,2.089187668758326,0.12417195540122117,0.8737519488508547,0.013368983957219305,0.13117647058823526
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,99,99,54,0.5454545454545454,0.8974358974358975,0.39338235294117646,0.10305232558139536,0.2578318972536229,1.66229744856403,0.31960157272236334,0.6698667959832223,0.041944349510139006,0.15009137426900584
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,99,99,47,0.47474747474747475,1.0,0.34860173577627773,0.10587830080367396,0.36908024202587253,2.3300931922232864,0.19824238739080186,1.0543879684584045,0.033333333333333326,0.16490196078431366
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,99,99,66,0.6666666666666666,0.5303030303030303,0.224937343358396,0.11436095505617977,0.6209198373676261,1.7153229082576666,0.2165853412238233,0.8696745853232576,0.0395256916996047,0.11414141414141418
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,99,99,53,0.5353535353535354,0.6944444444444444,0.2450438429279451,0.10310344827586207,0.3876611438967057,1.9553087539773482,0.280842934182737,1.0490262076737036,0.06249999999999999,0.1705882352941177
