method,property,seed_id,requested_candidates,valid_candidates,distinct_canonical_structures,median_sa_score,median_np_likeness,median_np_fragment_confidence,valid_changed_candidates,median_delta_sa_vs_seed,median_delta_np_vs_seed,median_delta_np_confidence_vs_seed,sa_nonworsening_fraction_valid_changed,np_nondecreasing_fraction_valid_changed,sa_and_np_fraction_valid_changed
ChemSpacE extreme-SVM,HBA,30,100,98,36,4.940154599053017,-0.0016461799507045435,0.6394230769230769,96,2.726223160266648,0.9371795806018431,-0.28928571428571426,0.03125,1.0,0.03125
ChemSpacE extreme-SVM,HBA,31,100,100,58,4.718797012828133,0.015864731175254543,0.819327731092437,98,1.404507609507177,-0.8314131009608353,-0.1482578397212544,0.09183673469387756,0.07142857142857142,0.02040816326530612
ChemSpacE extreme-SVM,HBA,32,100,100,32,7.3284153846153846,0.0015258446038230536,0.625,98,4.6817886510808115,-0.45598009326575717,-0.375,0.07142857142857142,0.05102040816326531,0.0
ChemSpacE extreme-SVM,HBA,33,100,100,56,4.718797012828133,0.015864731175254543,0.5,97,2.545723982888828,0.6644197145119963,-0.4629629629629629,0.07216494845360824,0.9896907216494846,0.061855670103092786
ChemSpacE extreme-SVM,HBA,34,100,100,41,4.976865125174189,0.015864731175254543,0.7531746031746032,99,2.625243972763502,1.386376341905506,-0.23809523809523814,0.04040404040404041,1.0,0.04040404040404041
ChemSpacE extreme-SVM,HBA,35,100,100,32,4.812482657452836,0.007044308921699448,0.7459677419354839,98,2.5775552210293715,1.7951996294718087,-0.2847699629825489,0.10204081632653061,1.0,0.10204081632653061
ChemSpacE extreme-SVM,HBA,36,100,100,41,5.025267273147813,0.015864731175254543,0.625,98,2.2486737562819648,0.8225229598366668,-0.2663043478260869,0.12244897959183673,1.0,0.12244897959183673
ChemSpacE extreme-SVM,HBA,37,100,100,35,4.718797012828133,0.015864731175254543,0.791304347826087,98,2.489398500495448,1.2545850103043008,-0.23114463176574973,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,HBA,38,100,100,44,4.718797012828133,0.015864731175254543,0.8038461538461539,98,1.3094820675247951,-1.918836171227993,-0.2587301587301587,0.14285714285714285,0.061224489795918366,0.04081632653061224
ChemSpacE extreme-SVM,HBA,39,100,100,36,4.718797012828133,0.015864731175254543,0.625,98,2.386337728911143,0.5392150975830259,-0.34375,0.08163265306122448,0.9897959183673469,0.08163265306122448
ChemSpacE extreme-SVM,HBA,40,100,100,34,4.718797012828133,0.011534547500379574,0.8090909090909091,98,2.603264382176603,1.1793211147949234,-0.19999999999999996,0.08163265306122448,1.0,0.08163265306122448
ChemSpacE extreme-SVM,HBA,41,100,100,43,4.718797012828133,0.015864731175254543,0.8521341463414633,98,2.730543195019972,0.057840605568278525,-0.19705416534684833,0.11224489795918367,0.9795918367346939,0.11224489795918367
ChemSpacE extreme-SVM,HBA,42,100,100,38,4.728679491011571,0.015864731175254543,0.7528985507246377,98,2.199989755740646,0.3562424825773763,-0.2152013673752804,0.10204081632653061,1.0,0.10204081632653061
ChemSpacE extreme-SVM,HBA,43,100,100,49,4.718797012828133,0.015864731175254543,0.7678571428571428,98,2.653345894528525,0.5148980526647878,-0.22297297297297303,0.09183673469387756,1.0,0.09183673469387756
ChemSpacE extreme-SVM,HBA,44,100,100,39,4.770257706062816,0.015864731175254543,0.7346185397867104,98,2.4102277098431837,0.07537802121465814,-0.3232265446224256,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,HBA,45,100,100,34,5.008400851344161,0.015864731175254543,0.6627764127764127,98,3.027834894181686,1.6234043178193842,-0.35008741258741255,0.08163265306122448,1.0,0.08163265306122448
ChemSpacE extreme-SVM,HBA,46,100,100,38,4.718797012828133,0.015864731175254543,0.875,98,2.5514348310567785,0.5835571143970314,-0.09266848816029138,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,HBA,47,100,100,35,4.779957662638445,0.015864731175254543,0.7714046822742475,98,2.4351672822726633,0.8891682987912547,-0.2168936326831064,0.11224489795918367,1.0,0.11224489795918367
ChemSpacE extreme-SVM,HBA,48,100,100,56,4.718797012828133,0.015864731175254543,0.9215384615384616,98,2.9271604497058363,0.4138990597401925,-0.15475409836065573,0.15306122448979592,0.9897959183673469,0.14285714285714285
ChemSpacE extreme-SVM,HBA,49,100,100,34,4.718797012828133,0.015864731175254543,0.825,98,1.7500642416969567,1.0903104104124932,-0.17089700056593093,0.11224489795918367,1.0,0.11224489795918367
ChemSpacE extreme-SVM,TPSA,0,100,100,43,4.718797012828133,0.02048685700585973,0.7697368421052632,98,2.76598660028755,1.891409519657146,-0.22619047619047616,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,1,100,100,52,4.718797012828133,0.015864731175254543,0.75,98,2.6057696774553945,1.2309596101761897,-0.25,0.061224489795918366,0.9897959183673469,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,2,100,100,56,4.718797012828133,0.015864731175254543,0.8,97,2.2586170056025763,1.731671158221899,-0.12698412698412698,0.030927835051546393,1.0,0.030927835051546393
ChemSpacE extreme-SVM,TPSA,3,100,100,28,5.21616704970677,0.04706708314198701,0.6300675675675675,99,1.9479127720313487,-0.06569213085642969,-0.29336734693877553,0.09090909090909091,0.13131313131313133,0.030303030303030304
ChemSpacE extreme-SVM,TPSA,4,100,100,23,4.718797012828133,-0.004642787947957792,0.7596153846153846,98,2.6184674135515698,0.9749475841722567,-0.25,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,TPSA,5,100,100,52,4.9296561056027155,0.015864731175254543,0.7321428571428572,100,1.986499882106418,1.8173335162625766,-0.2384453781512605,0.03,0.99,0.03
ChemSpacE extreme-SVM,TPSA,6,100,100,60,5.229554762692882,0.015864731175254543,0.75,99,1.5959721818111827,1.3217099409859931,-0.20774647887323938,0.06060606060606061,1.0,0.06060606060606061
ChemSpacE extreme-SVM,TPSA,7,100,100,44,4.718797012828133,0.015864731175254543,0.75,97,2.1410597534539813,0.4054070851494001,-0.21153846153846156,0.05154639175257732,0.9896907216494846,0.05154639175257732
ChemSpacE extreme-SVM,TPSA,8,100,100,51,4.718797012828133,0.015864731175254543,0.7923538230884557,98,2.4491169304976443,0.23050533768741052,-0.22346743295019156,0.04081632653061224,0.9897959183673469,0.030612244897959183
ChemSpacE extreme-SVM,TPSA,9,100,100,54,4.718797012828133,0.015864731175254543,0.75,98,2.1181547521195965,1.3225264585268626,-0.21666666666666667,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,TPSA,10,100,100,59,4.81946370750088,0.015864731175254543,0.7321428571428572,98,2.3057358499565583,1.2738563556676787,-0.27237210673743173,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,TPSA,11,100,100,26,4.718797012828133,0.005741742595719804,0.75,98,2.160445212705535,1.3888732799499144,-0.16428571428571426,0.061224489795918366,0.9897959183673469,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,12,100,100,59,4.718797012828133,0.015864731175254543,0.8315602836879432,98,1.9971811557418162,1.5812850873654392,-0.15438742873035738,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,TPSA,13,100,100,31,4.718797012828133,0.04706708314198701,0.625,98,2.286777861270166,-0.6531666759908964,-0.3315217391304348,0.030612244897959183,0.02040816326530612,0.0
ChemSpacE extreme-SVM,TPSA,14,100,100,59,4.718797012828133,0.015864731175254543,0.7545180722891567,98,2.1259316742434384,1.3696080808084763,-0.2815217391304348,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,TPSA,15,100,100,24,4.877841366782857,0.015864731175254543,0.7666666666666666,98,2.310338599984174,0.522973362519749,-0.2098484848484849,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,TPSA,16,100,100,59,4.718797012828133,0.015864731175254543,0.75,98,2.3094516454487044,1.5066420176227764,-0.25,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,17,100,100,45,4.89571554060983,0.015864731175254543,0.6648351648351649,99,1.9724818554865866,1.3139554447689639,-0.292022792022792,0.030303030303030304,1.0,0.030303030303030304
ChemSpacE extreme-SVM,TPSA,18,100,100,44,4.718797012828133,0.015864731175254543,0.7734375,98,2.550825495429346,1.574956360719933,-0.22959183673469385,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,19,100,100,53,4.718797012828133,0.015864731175254543,0.75,98,2.2831303167773767,2.980951935289737,-0.22959183673469385,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,TPSA,20,100,100,57,4.718797012828133,0.015864731175254543,0.7379084967320262,99,1.989640211903093,1.2043382220964542,-0.24201388888888886,0.020202020202020204,1.0,0.020202020202020204
ChemSpacE extreme-SVM,TPSA,21,100,100,48,4.718797012828133,0.04706708314198701,0.7836257309941521,99,2.500594598127077,-0.22924496697479294,-0.18376068376068377,0.030303030303030304,0.16161616161616163,0.030303030303030304
ChemSpacE extreme-SVM,TPSA,22,100,100,53,4.718797012828133,0.015864731175254543,0.8117647058823529,98,1.570288778684139,0.36266296324421765,-0.1399999999999999,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,TPSA,23,100,100,58,4.718797012828133,0.015864731175254543,0.75,98,2.5400574417415833,-0.29173262253346216,-0.25,0.04081632653061224,0.09183673469387756,0.0
ChemSpacE extreme-SVM,TPSA,24,100,100,56,4.718797012828133,0.015864731175254543,0.7777777777777778,98,2.9066965189629164,1.6225775475007265,-0.2361111111111111,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,25,100,100,36,4.7446600695228565,0.04706708314198701,0.75,98,1.883655368603839,0.051361842270780285,-0.265625,0.05102040816326531,0.9489795918367347,0.0
ChemSpacE extreme-SVM,TPSA,26,100,100,47,4.718797012828133,-0.0032806399944890945,0.75,98,2.1042163822718605,1.5681435948281295,-0.1785714285714286,0.07142857142857142,1.0,0.07142857142857142
ChemSpacE extreme-SVM,TPSA,27,100,100,56,4.718797012828133,0.015864731175254543,0.75,98,2.2467540889116,-0.12032174325460317,-0.13888888888888884,0.030612244897959183,0.10204081632653061,0.0
ChemSpacE extreme-SVM,TPSA,28,100,100,41,4.718797012828133,0.04706708314198701,0.8571428571428571,98,2.7986114329900635,0.047943700051970364,-0.1428571428571429,0.08163265306122448,0.9897959183673469,0.07142857142857142
ChemSpacE extreme-SVM,TPSA,29,100,100,46,4.718797012828133,0.015864731175254543,0.75,98,3.0669541038144255,1.7912087224375228,-0.25,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,TPSA,30,100,100,58,4.718797012828133,0.015864731175254543,0.7194444444444444,98,2.41876709726323,0.9519554256946918,-0.25555555555555554,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,TPSA,31,100,100,53,4.718797012828133,0.015864731175254543,0.8213768115942028,98,1.404507609507177,-0.8314131009608353,-0.11849593495934962,0.061224489795918366,0.061224489795918366,0.02040816326530612
ChemSpacE extreme-SVM,TPSA,32,100,100,27,4.718797012828133,0.015864731175254543,0.75,97,2.0721702792935597,-0.4401153620905026,-0.25,0.061855670103092786,0.05154639175257732,0.0
ChemSpacE extreme-SVM,TPSA,33,100,100,32,4.718797012828133,0.03146590715862078,0.75,97,2.545723982888828,0.6956220664787288,-0.2129629629629629,0.07216494845360824,0.9896907216494846,0.061855670103092786
ChemSpacE extreme-SVM,TPSA,34,100,100,61,4.980205097614309,0.015864731175254543,0.7595930232558139,99,2.5550392212879016,1.386376341905506,-0.22248062015503878,0.010101010101010102,1.0,0.010101010101010102
ChemSpacE extreme-SVM,TPSA,35,100,100,38,4.718797012828133,0.009780548753337536,0.75,98,2.3160294036331353,1.796779178608144,-0.25914634146341464,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,36,100,100,60,4.718797012828133,0.015864731175254543,0.7840909090909092,98,1.373180870360227,0.8225229598366668,-0.14130434782608692,0.09183673469387756,0.9897959183673469,0.09183673469387756
ChemSpacE extreme-SVM,TPSA,37,100,100,55,4.718797012828133,0.015864731175254543,0.7777777777777778,98,2.489398500495448,1.2545850103043008,-0.22959183673469385,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,38,100,100,51,4.718797012828133,0.015864731175254543,0.75,98,1.0270693534032267,-1.918836171227993,-0.255,0.07142857142857142,0.030612244897959183,0.02040816326530612
ChemSpacE extreme-SVM,TPSA,39,100,100,56,4.718797012828133,0.015864731175254543,0.7638888888888888,98,2.386337728911143,0.5392150975830259,-0.21875,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,TPSA,40,100,100,25,4.718797012828133,0.015864731175254543,0.823076923076923,98,2.5494762297874933,1.1793211147949234,-0.19999999999999996,0.04081632653061224,0.9897959183673469,0.030612244897959183
ChemSpacE extreme-SVM,TPSA,41,100,100,46,4.718797012828133,0.04706708314198701,0.75,98,2.3109839131628656,0.08904295753501099,-0.20454545454545459,0.05102040816326531,0.9591836734693877,0.01020408163265306
ChemSpacE extreme-SVM,TPSA,42,100,100,56,4.718797012828133,0.015864731175254543,0.7467948717948718,99,1.8262902068872657,0.3562424825773763,-0.16550116550116545,0.050505050505050504,0.98989898989899,0.050505050505050504
ChemSpacE extreme-SVM,TPSA,43,100,100,44,4.718797012828133,0.015864731175254543,0.7533783783783784,98,2.653345894528525,0.5148980526647878,-0.22297297297297303,0.05102040816326531,1.0,0.05102040816326531
ChemSpacE extreme-SVM,TPSA,44,100,100,53,4.718797012828133,0.015864731175254543,0.821969696969697,98,2.2765131604731623,0.07537802121465814,-0.20562770562770566,0.030612244897959183,0.9693877551020408,0.030612244897959183
ChemSpacE extreme-SVM,TPSA,45,100,100,58,4.718797012828133,0.015864731175254543,0.75,98,2.3170349563155552,1.6234043178193842,-0.24345039018952058,0.030612244897959183,1.0,0.030612244897959183
ChemSpacE extreme-SVM,TPSA,46,100,100,51,4.718797012828133,0.015864731175254543,0.775,98,2.5514348310567785,0.5835571143970314,-0.16666666666666663,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,TPSA,47,100,100,45,4.718797012828133,0.013775602641628895,0.75,99,2.200818945914526,0.8891682987912547,-0.20454545454545459,0.08080808080808081,1.0,0.08080808080808081
ChemSpacE extreme-SVM,TPSA,48,100,100,39,4.718797012828133,0.04706708314198701,0.8358974358974359,98,2.724004542111916,0.4451014117069249,-0.19999999999999996,0.10204081632653061,1.0,0.10204081632653061
ChemSpacE extreme-SVM,TPSA,49,100,100,58,4.718797012828133,0.015864731175254543,0.75,98,1.7500642416969567,1.0903104104124932,-0.23245614035087714,0.09183673469387756,1.0,0.09183673469387756
ChemSpacE extreme-SVM,cLogP,0,100,100,32,6.62449341757848,0.015864731175254543,0.6474358974358974,98,4.701365826140419,1.8855350781880629,-0.34958791208791207,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,1,100,100,31,5.839064617974412,0.015864731175254543,0.7476470588235294,98,3.8025967549267046,1.2309596101761897,-0.2698529411764706,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,2,100,100,25,4.987712985946191,0.015864731175254543,0.8968085106382979,95,2.8437740044215527,1.731671158221899,-0.17748917748917747,0.010526315789473684,1.0,0.010526315789473684
ChemSpacE extreme-SVM,cLogP,3,100,100,34,5.81841881225248,0.015864731175254543,0.6515151515151515,98,2.1861774000890173,-0.09689448282316217,-0.28537071394214253,0.01020408163265306,0.19387755102040816,0.0
ChemSpacE extreme-SVM,cLogP,4,100,100,24,5.273731943700539,0.015864731175254543,0.8168279970215935,96,3.2651000857640566,0.9883114914970937,-0.21138807429130013,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,5,100,100,31,5.91880547436468,0.015864731175254543,0.7175245098039216,99,3.1669865388851886,1.8173335162625766,-0.2647058823529411,0.010101010101010102,0.98989898989899,0.0
ChemSpacE extreme-SVM,cLogP,6,100,100,29,5.291429364048881,0.015864731175254543,0.772488906817265,99,1.7197213845231785,1.3217099409859931,-0.19655244902249314,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,7,100,100,30,5.18250635590882,0.015864731175254543,0.7623931623931623,97,2.808858398125487,0.4054070851494001,-0.22079772079772086,0.0,0.9896907216494846,0.0
ChemSpacE extreme-SVM,cLogP,8,100,100,27,4.763749598690332,0.015864731175254543,0.8685185185185185,98,2.642420498456064,0.23050533768741052,-0.13535353535353528,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,cLogP,9,100,100,25,4.981382024079457,0.015864731175254543,0.7867647058823529,96,2.6336630779997634,1.3225264585268626,-0.2256989247311828,0.010416666666666666,0.9895833333333334,0.0
ChemSpacE extreme-SVM,cLogP,10,100,100,28,5.228575827228015,0.015864731175254543,0.782590051457976,98,2.580504084297402,1.2738563556676787,-0.2360925039872408,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,11,100,100,22,4.718797012828133,0.005741742595719804,0.8387387387387388,96,2.1778615553505554,1.3888732799499144,-0.13847143847143845,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,12,100,100,26,5.3058789036131095,0.015864731175254543,0.7284167398302605,98,2.787724994822473,1.5812850873654392,-0.2576470588235294,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,cLogP,13,100,100,30,5.393557784364413,0.015864731175254543,0.780448717948718,96,3.301221675450941,-0.6843690279576289,-0.22546113306982873,0.03125,0.08333333333333333,0.0
ChemSpacE extreme-SVM,cLogP,14,100,100,33,6.115004866639266,0.015864731175254543,0.7426545086119554,97,3.550661834145852,1.3696080808084763,-0.2440217391304348,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,15,100,100,24,5.46526975195666,0.015864731175254543,0.7833333333333333,96,3.260840075015508,0.522973362519749,-0.17738600212089084,0.0,0.9895833333333334,0.0
ChemSpacE extreme-SVM,cLogP,16,100,100,28,5.324275290632274,0.015864731175254543,0.7712418300653594,98,3.1035622068677884,1.5066420176227764,-0.2509803921568628,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,17,100,100,29,6.367670380237443,0.015864731175254543,0.6649983316649983,98,3.471227678530443,1.3139554447689639,-0.2627865961199295,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,18,100,100,27,5.599583726875014,0.015864731175254543,0.717607973421927,97,3.480224452908736,1.574956360719933,-0.2814786291875241,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,19,100,100,30,6.1564274688640435,0.015864731175254543,0.6905901116427433,98,3.8925895276495415,2.980951935289737,-0.3005300518376687,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,20,100,100,27,4.778743997473253,0.015864731175254543,0.7583830104321907,99,2.109534181193334,1.2043382220964542,-0.2318135245901639,0.030303030303030304,1.0,0.030303030303030304
ChemSpacE extreme-SVM,cLogP,21,100,100,32,5.1791358197018695,0.015864731175254543,0.7515427563914193,98,3.0205788987930253,-0.2604473189415254,-0.21491015727663815,0.01020408163265306,0.14285714285714285,0.0
ChemSpacE extreme-SVM,cLogP,22,100,100,30,5.066473530975896,0.015864731175254543,0.7342245989304813,98,2.2603569135140837,0.36266296324421765,-0.21272727272727265,0.030612244897959183,1.0,0.030612244897959183
ChemSpacE extreme-SVM,cLogP,23,100,100,26,5.273365878021574,0.015864731175254543,0.8410714285714285,96,3.109958620292801,-0.29173262253346216,-0.24094202898550726,0.0,0.125,0.0
ChemSpacE extreme-SVM,cLogP,24,100,100,22,4.718797012828133,0.006519894108558135,0.8391672807663965,96,2.940474218022658,1.6225775475007265,-0.2142857142857143,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,25,100,100,34,6.009531464551525,0.015864731175254543,0.7807192807192808,98,3.2030429913683105,0.02015949030404782,-0.24038461538461536,0.01020408163265306,0.6428571428571429,0.0
ChemSpacE extreme-SVM,cLogP,26,100,100,26,5.258258973951573,0.015864731175254543,0.7543103448275862,98,2.6898313626624013,1.5786790826382444,-0.19357142857142862,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,27,100,100,24,5.050313608289425,0.015864731175254543,0.7375100725221595,98,2.753868867727175,-0.12032174325460317,-0.15917286454811802,0.01020408163265306,0.14285714285714285,0.0
ChemSpacE extreme-SVM,cLogP,28,100,100,27,4.767136775425724,0.015864731175254543,0.8463541666666667,97,3.0006218676196,0.0167413480852379,-0.16981132075471694,0.0,0.5773195876288659,0.0
ChemSpacE extreme-SVM,cLogP,29,100,100,28,5.363879055580499,0.015864731175254543,0.8220720720720721,96,3.8178704646206323,1.788271501702981,-0.2647058823529411,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,30,100,100,31,5.589862498372857,0.015864731175254543,0.727721335268505,98,3.4062019295107326,0.9519554256946918,-0.2096413020941323,0.01020408163265306,1.0,0.01020408163265306
ChemSpacE extreme-SVM,cLogP,31,100,100,29,4.718797012828133,0.015864731175254543,0.7124060150375939,97,1.4431180113372735,-0.8314131009608353,-0.22682926829268302,0.05154639175257732,0.05154639175257732,0.0
ChemSpacE extreme-SVM,cLogP,32,100,100,26,4.727860547599944,0.015864731175254543,0.8333333333333334,96,2.23918141700405,-0.4401153620905026,-0.2129032258064516,0.010416666666666666,0.125,0.0
ChemSpacE extreme-SVM,cLogP,33,100,100,28,4.718797012828133,0.015864731175254543,0.8235294117647058,96,2.545723982888828,0.6644197145119963,-0.16296296296296287,0.010416666666666666,0.9895833333333334,0.010416666666666666
ChemSpacE extreme-SVM,cLogP,34,100,100,30,5.30095322270914,0.015864731175254543,0.8001900688999762,100,2.8113583311571735,1.386376341905506,-0.16647659776669044,0.01,1.0,0.01
ChemSpacE extreme-SVM,cLogP,35,100,100,26,5.768100187658353,0.015864731175254543,0.6961538461538461,98,3.3934917091322276,1.796779178608144,-0.3324175824175824,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,36,100,100,27,5.886090108348748,0.015864731175254543,0.7197862428062483,97,2.8782007543328536,0.8225229598366668,-0.21739130434782605,0.020618556701030927,0.979381443298969,0.0
ChemSpacE extreme-SVM,cLogP,37,100,100,26,4.74724502975413,0.015864731175254543,0.8301282051282051,97,2.912287825253417,1.2545850103043008,-0.15350488021295472,0.010309278350515464,1.0,0.010309278350515464
ChemSpacE extreme-SVM,cLogP,38,100,100,29,5.132043677637407,0.015864731175254543,0.7417748917748919,98,1.5162121744784263,-1.918836171227993,-0.2673160173160173,0.04081632653061224,0.02040816326530612,0.0
ChemSpacE extreme-SVM,cLogP,39,100,100,24,4.718797012828133,0.015864731175254543,0.8832054560954816,96,2.4991805871935378,0.5392150975830259,-0.1400958110516934,0.03125,0.9895833333333334,0.020833333333333332
ChemSpacE extreme-SVM,cLogP,40,100,100,25,4.718797012828133,0.015864731175254543,0.8660256410256411,97,2.5494762297874933,1.1793211147949234,-0.16393442622950816,0.05154639175257732,0.9896907216494846,0.041237113402061855
ChemSpacE extreme-SVM,cLogP,41,100,100,28,5.470028439263272,0.015864731175254543,0.8162448626433052,98,3.2855984690691318,0.057840605568278525,-0.14490219925002534,0.01020408163265306,0.9897959183673469,0.0
ChemSpacE extreme-SVM,cLogP,42,100,100,26,4.941209393459975,0.015864731175254543,0.7263814616755793,98,2.137406928460736,0.3562424825773763,-0.191507101374274,0.05102040816326531,0.9897959183673469,0.05102040816326531
ChemSpacE extreme-SVM,cLogP,43,100,100,22,4.718797012828133,0.015864731175254543,0.8231638418079097,96,2.897983729256242,0.5148980526647878,-0.21992419248516815,0.03125,1.0,0.03125
ChemSpacE extreme-SVM,cLogP,44,100,100,30,5.552169917065841,0.015864731175254543,0.7679945054945054,98,3.1518459226187048,0.07537802121465814,-0.2487012987012987,0.0,0.9897959183673469,0.0
ChemSpacE extreme-SVM,cLogP,45,100,100,25,4.798623091296024,0.015864731175254543,0.7750764101139205,98,2.5824118331124106,1.6234043178193842,-0.2546142382207956,0.02040816326530612,1.0,0.02040816326530612
ChemSpacE extreme-SVM,cLogP,46,100,100,25,4.718797012828133,0.015864731175254543,0.8333333333333334,98,2.5514348310567785,0.5835571143970314,-0.08783783783783777,0.030612244897959183,1.0,0.030612244897959183
ChemSpacE extreme-SVM,cLogP,47,100,100,29,5.435850137802808,0.015864731175254543,0.7712418300653594,97,3.2739651017294253,0.8891682987912547,-0.24025974025974028,0.0,1.0,0.0
ChemSpacE extreme-SVM,cLogP,48,100,100,29,4.879513442702607,0.015864731175254543,0.8420566502463054,97,3.223512200271551,0.4138990597401925,-0.2753623188405797,0.010309278350515464,1.0,0.010309278350515464
ChemSpacE extreme-SVM,cLogP,49,100,100,24,4.833041458341556,0.015864731175254543,0.7596030729833547,98,2.0045322044116136,1.0903104104124932,-0.2529667037311588,0.04081632653061224,1.0,0.04081632653061224
ChemSpacE extreme-SVM,BertzCT,0,100,66,22,7.284354713588849,0.08290753711906493,1.0,66,5.331544301048266,1.9525778841318733,0.023809523809523836,0.07575757575757576,1.0,0.07575757575757576
ChemSpacE extreme-SVM,BertzCT,1,100,100,22,7.284354713588849,0.08290753711906493,1.0,98,5.171327378216111,1.2980024161200001,0.0,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,BertzCT,2,100,100,17,7.284354713588849,0.08282438712162662,1.0,97,4.8241747063632925,1.7987139641657095,0.09523809523809523,0.05154639175257732,1.0,0.05154639175257732
ChemSpacE extreme-SVM,BertzCT,3,100,84,37,7.284354713588849,0.08290753711906493,0.7321428571428572,83,3.584919900940366,-0.02985167687935178,-0.20408163265306123,0.13253012048192772,0.37349397590361444,0.08433734939759036
ChemSpacE extreme-SVM,BertzCT,4,100,100,21,7.284354713588849,0.05393495232214416,1.0,98,5.184025114312286,1.0552711474434657,0.0,0.07142857142857142,0.9897959183673469,0.061224489795918366
ChemSpacE extreme-SVM,BertzCT,5,100,100,31,7.284354713588849,0.08290753711906493,1.0,100,4.341198490092552,1.884376322206387,0.02941176470588236,0.21,1.0,0.21
ChemSpacE extreme-SVM,BertzCT,6,100,100,24,7.284354713588849,0.08290753711906493,1.0,100,3.6395436083466404,1.3887527469298035,0.04225352112676062,0.13,1.0,0.13
ChemSpacE extreme-SVM,BertzCT,7,100,100,22,7.284354713588849,0.08290753711906493,1.0,98,4.7066174542146975,0.47244989109321045,0.038461538461538436,0.061224489795918366,1.0,0.061224489795918366
ChemSpacE extreme-SVM,BertzCT,8,100,100,25,4.718797012828133,0.08290753711906493,1.0,100,2.4491169304976443,0.2975481436312209,0.022222222222222254,0.1,0.99,0.09
ChemSpacE extreme-SVM,BertzCT,9,100,100,28,7.284354713588849,0.08290753711906493,0.9666666666666667,98,4.683712452880313,1.389569264470673,-0.029166666666666674,0.09183673469387756,1.0,0.09183673469387756
ChemSpacE extreme-SVM,BertzCT,10,100,100,29,7.284354713588849,0.08290753711906493,0.8635902636916836,98,4.48063210576365,1.3408991616114891,-0.14337568058076217,0.10204081632653061,1.0,0.10204081632653061
ChemSpacE extreme-SVM,BertzCT,11,100,100,23,4.718797012828133,0.08290753711906493,1.0,98,2.865544356109162,1.4559160858937248,0.08571428571428574,0.1326530612244898,1.0,0.1326530612244898
ChemSpacE extreme-SVM,BertzCT,12,100,100,24,7.284354713588849,0.08290753711906493,1.0,99,4.562738856502532,1.6483278933092496,0.019607843137254943,0.0707070707070707,1.0,0.0707070707070707
ChemSpacE extreme-SVM,BertzCT,13,100,67,26,7.284354713588849,0.08290753711906493,1.0,65,4.852335562030882,-0.6173262220138185,0.04347826086956519,0.06153846153846154,0.06153846153846154,0.015384615384615385
ChemSpacE extreme-SVM,BertzCT,14,100,60,16,7.284354713588849,0.08290753711906493,1.0,59,4.691489375004155,1.4366508867522867,0.04347826086956519,0.01694915254237288,0.9830508474576272,0.0
