scale,property,seed_id,alpha,is_rdkit_valid_ols,changed_from_seed_ols,property_delta_ols,expected_signed_improvement_ols,seed_similarity_tanimoto_ols,scaffold_evaluable_ols,scaffold_retained_ols,sa_score_delta_ols,np_likeness_delta_ols,selfies_len_tokens_ols,is_rdkit_valid_chemspace,changed_from_seed_chemspace,property_delta_chemspace,expected_signed_improvement_chemspace,seed_similarity_tanimoto_chemspace,scaffold_evaluable_chemspace,scaffold_retained_chemspace,sa_score_delta_chemspace,np_likeness_delta_chemspace,selfies_len_tokens_chemspace,alpha_sign,absolute_latent_displacement,improvement_difference_chemspace_minus_ols,sa_delta_difference_chemspace_minus_ols,similarity_difference_chemspace_minus_ols
native_l2,BertzCT,33,-90.0,True,True,-227.96526492984668,227.96526492984668,0.1071428571428571,False,,-0.2162159913043204,0.7413063114924752,3.0,True,True,-225.96526492984668,225.96526492984668,0.0666666666666666,False,,-0.5673499834713258,0.6274751591200418,4.0,negative,90.0,-2.0,-0.3511339921670054,-0.0404761904761905
native_l2,BertzCT,33,-75.0,True,True,-225.96526492984668,225.96526492984668,0.1612903225806451,False,,0.4284038626825222,2.102443949429042,4.0,True,True,-227.96526492984668,227.96526492984668,0.0357142857142857,False,,0.5744948890100865,0.6736836508568418,2.0,negative,75.0,2.0,0.14609102632756432,-0.1255760368663594
native_l2,BertzCT,33,-60.0,True,True,-220.4554899255197,220.4554899255197,0.25,False,,0.2769032813431415,1.0645261528089818,5.0,True,True,-227.96526492984668,227.96526492984668,0.0,False,,5.15534235467608,0.6485549833367418,1.0,negative,60.0,7.509775004326997,4.878439073332938,-0.25
native_l2,BertzCT,33,-45.0,True,True,-183.96526492984668,183.96526492984668,0.2222222222222222,False,,1.7056056173135197,1.1311035335389132,9.0,True,True,-227.96526492984668,227.96526492984668,0.0,False,,5.15534235467608,0.6485549833367418,1.0,negative,45.0,44.0,3.44973673736256,-0.2222222222222222
native_l2,BertzCT,33,-30.0,True,True,0.0,-0.0,0.6363636363636364,True,True,0.0601090909090906,0.6222574936225834,16.0,True,True,-227.96526492984668,227.96526492984668,0.0,False,,5.15534235467608,0.6485549833367418,1.0,negative,30.0,227.96526492984668,5.095233263766989,-0.6363636363636364
native_l2,BertzCT,33,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,16.0,True,True,-227.96526492984668,227.96526492984668,0.0344827586206896,False,,0.52797181208701,1.1271835381168418,2.0,negative,15.0,227.96526492984668,0.52797181208701,-0.9655172413793104
native_l2,BertzCT,33,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,16.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,16.0,zero,0.0,0.0,0.0,0.0
native_l2,BertzCT,33,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,16.0,True,True,5031.760100572849,5031.760100572849,0.0827067669172932,True,False,6.321949082252015,0.8942128689409967,154.0,positive,15.0,5031.760100572849,6.321949082252015,-0.9172932330827068
native_l2,BertzCT,33,30.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,38.0,True,True,9892.609757860331,9892.609757860331,0.046875,False,,6.117071144015153,0.7865734321172804,154.0,positive,30.0,9892.609757860331,6.117071144015153,-0.953125
native_l2,BertzCT,33,45.0,True,True,770.9733816133812,770.9733816133812,0.1780821917808219,True,False,3.710162409373873,0.6688627406108762,47.0,True,True,12698.303045998908,12698.303045998908,0.0833333333333333,False,,6.089859849413415,0.7587358080948463,154.0,positive,45.0,11927.329664385526,2.379697440039542,-0.09474885844748861
native_l2,BertzCT,33,60.0,True,True,1039.0690791659542,1039.0690791659542,0.1511627906976744,True,False,2.990156683213712,1.332622617957265,54.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,60.0,10034.142694605427,2.121125000435832,-0.1217510259917921
native_l2,BertzCT,33,75.0,True,True,845.3149590788562,845.3149590788562,0.0833333333333333,True,False,3.2634662786858666,0.9352772009078358,60.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,75.0,10227.896814692525,1.8478154049636775,-0.053921568627451
native_l2,BertzCT,33,90.0,True,True,1123.127892191657,1123.127892191657,0.0526315789473684,True,False,4.365506925435756,0.9963032305099392,62.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,90.0,9950.083881579725,0.7457747582137877,-0.023219814241486097
native_l2,BertzCT,33,105.0,True,True,1253.9336582997146,1253.9336582997146,0.0612244897959183,True,False,5.466906020814211,1.544839747177354,71.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,105.0,9819.278115471667,-0.35562433716466657,-0.03181272509003599
native_l2,BertzCT,33,120.0,True,True,5104.159928519309,5104.159928519309,0.0705128205128205,True,False,6.660396508273669,1.2365227206262646,154.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,120.0,5969.051845252073,-1.5491148246241249,-0.041101055806938194
native_l2,BertzCT,33,135.0,True,True,5655.312765542725,5655.312765542725,0.0411764705882352,True,False,6.839975143747655,1.130069595190751,154.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,135.0,5417.899008228656,-1.7286934600981105,-0.011764705882352903
native_l2,BertzCT,33,150.0,True,True,5849.234380824672,5849.234380824672,0.0542635658914728,True,False,6.154657407357005,1.253663737038429,154.0,True,True,11073.211773771382,11073.211773771382,0.0294117647058823,False,,5.111281683649544,0.7314625204558067,154.0,positive,150.0,5223.977392946709,-1.0433757237074612,-0.024851801185590498
native_l2,BertzCT,34,-150.0,True,True,-1313.5059942807416,1313.5059942807416,0.03125,False,,-2.171590829565448,0.3830397129372568,3.0,True,True,481.1000446892808,-481.1000446892808,0.0149253731343283,False,,0.566949144627702,-0.1986478875882219,154.0,negative,150.0,-1794.6060389700224,2.73853997419315,-0.0163246268656717
native_l2,BertzCT,34,-135.0,True,True,-1313.5059942807416,1313.5059942807416,0.0163934426229508,False,,-1.4042799492510394,-0.1893839512433764,4.0,True,True,481.1000446892808,-481.1000446892808,0.0149253731343283,False,,0.566949144627702,-0.1986478875882219,154.0,negative,135.0,-1794.6060389700224,1.9712290938787413,-0.001468069488622499
native_l2,BertzCT,34,-120.0,True,True,-1313.5059942807416,1313.5059942807416,0.0158730158730158,False,,-2.3968908295654483,-0.2980954665160765,5.0,True,True,481.1000446892808,-481.1000446892808,0.0149253731343283,False,,0.566949144627702,-0.1986478875882219,154.0,negative,120.0,-1794.6060389700224,2.9638399741931503,-0.0009476427386874986
native_l2,BertzCT,34,-105.0,True,True,-1292.286713331868,1292.286713331868,0.0285714285714285,False,,-1.9709419352988853,-0.9225242894886932,8.0,True,True,-1313.5059942807416,1313.5059942807416,0.0158730158730158,False,,-2.3968908295654483,-0.2980954665160765,3.0,negative,105.0,21.219280948873575,-0.425948894266563,-0.012698412698412702
native_l2,BertzCT,34,-90.0,True,True,-1241.466894263434,1241.466894263434,0.0259740259740259,True,False,-0.4824378047587956,1.0798692731718935,12.0,True,True,-1313.5059942807416,1313.5059942807416,0.0163934426229508,False,,-1.4042799492510394,-0.1893839512433764,2.0,negative,90.0,72.03910001730765,-0.9218421444922438,-0.0095805833510751
native_l2,BertzCT,34,-75.0,True,True,-1253.0674323829944,1253.0674323829944,0.0704225352112676,False,,-0.8252741519334652,-0.5879530849550765,13.0,True,True,-1313.5059942807416,1313.5059942807416,0.0,False,,3.176567516414954,-0.2145126187634764,1.0,negative,75.0,60.43856189774715,4.001841668348419,-0.0704225352112676
native_l2,BertzCT,34,-60.0,True,True,-1148.628870485247,1148.628870485247,0.0609756097560975,False,,0.696084736933825,0.1543421356482004,23.0,True,True,-1313.5059942807416,1313.5059942807416,0.0,False,,3.176567516414954,-0.2145126187634764,1.0,negative,60.0,164.87712379549453,2.480482779481129,-0.0609756097560975
native_l2,BertzCT,34,-45.0,True,True,-944.173278263356,944.173278263356,0.1686746987951807,True,False,-0.0499889846712848,0.6112326522068884,29.0,True,True,-1313.5059942807416,1313.5059942807416,0.0,False,,3.176567516414954,-0.2145126187634764,1.0,negative,45.0,369.33271601738556,3.2265565010862387,-0.1686746987951807
native_l2,BertzCT,34,-30.0,True,True,-944.173278263356,944.173278263356,0.1686746987951807,True,False,-0.0499889846712848,0.6112326522068884,45.0,True,True,-1313.5059942807416,1313.5059942807416,0.0,False,,3.176567516414954,-0.2145126187634764,1.0,negative,30.0,369.33271601738556,3.2265565010862387,-0.1686746987951807
native_l2,BertzCT,34,-15.0,True,True,-61.39132769441176,61.39132769441176,0.4810126582278481,True,False,-1.179354372230348,-1.215693632567253,53.0,True,True,-1313.5059942807416,1313.5059942807416,0.0163934426229508,False,,-1.4042799492510394,-0.1893839512433764,2.0,negative,15.0,1252.1146665863298,-0.2249255770206915,-0.46461921560489733
native_l2,BertzCT,34,0.0,True,True,-322.7869316088945,-0.0,0.23,True,False,0.0,0.0,58.0,True,True,-322.7869316088945,-0.0,0.23,True,False,0.0,0.0,58.0,zero,0.0,0.0,0.0,0.0
native_l2,BertzCT,34,15.0,True,True,-221.27863252168612,-221.27863252168612,0.3229166666666667,True,False,-0.4789343061417863,-0.6860133296284706,62.0,True,True,1758.2169310427262,1758.2169310427262,0.0381679389312977,False,,3.161438766101518,0.3058353768823351,154.0,positive,15.0,1979.4955635644124,3.6403730722433045,-0.28474872773536897
native_l2,BertzCT,34,30.0,True,True,-221.27863252168612,-221.27863252168612,0.3229166666666667,True,False,-0.4789343061417863,-0.6860133296284706,64.0,True,True,7117.611435237495,7117.611435237495,0.0235294117647058,False,,2.3975998490713115,-0.0179703477394422,154.0,positive,30.0,7338.890067759181,2.876534155213098,-0.2993872549019609
native_l2,BertzCT,34,45.0,True,True,-26.275422986739613,-26.275422986739613,0.1440677966101695,True,False,1.422697546614356,0.4647867459560235,68.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,45.0,10013.946467407222,1.709809298774062,-0.1440677966101695
native_l2,BertzCT,34,60.0,True,True,-1271.5059942807416,-1271.5059942807416,0.0285714285714285,False,,0.3661686797684051,0.3593835769235836,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,60.0,11259.177038701226,2.766338165620013,-0.0285714285714285
native_l2,BertzCT,34,75.0,True,True,-89.02286483416083,-89.02286483416083,0.0762711864406779,True,False,1.463253659955349,0.2125217706197854,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,75.0,10076.693909254645,1.6692531854330692,-0.0762711864406779
native_l2,BertzCT,34,90.0,True,True,190.68880822733212,190.68880822733212,0.1293103448275862,True,False,1.7997612114931163,-0.0879936480559953,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,90.0,9796.982236193151,1.3327456338953019,-0.1293103448275862
native_l2,BertzCT,34,105.0,True,True,1481.2601884878636,1481.2601884878636,0.05,True,False,3.228949077817566,0.5287725205236787,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,105.0,8506.41085593262,-0.09644223242914762,-0.05
native_l2,BertzCT,34,120.0,True,True,-917.7517466897524,-917.7517466897524,0.0459770114942528,True,False,0.3662842521016642,0.4868670584068646,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,120.0,10905.422791110235,2.766222593286754,-0.0459770114942528
native_l2,BertzCT,34,135.0,True,True,2199.995997494695,2199.995997494695,0.0992907801418439,True,False,2.8452422188226985,0.3445364434970192,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,135.0,7787.675046925789,0.2872646265657197,-0.0992907801418439
native_l2,BertzCT,34,150.0,True,True,3640.169854061957,3640.169854061957,0.109090909090909,True,False,4.34807141795053,0.176953147740714,154.0,True,True,9987.671044420484,9987.671044420484,0.0,False,,3.132506845388418,-0.1316050816444115,154.0,positive,150.0,6347.501190358527,-1.215564572562112,-0.109090909090909
native_l2,BertzCT,35,-150.0,True,True,-1072.5914085132597,1072.5914085132597,0.02,False,,0.3448003097543939,1.8060431149529892,4.0,True,True,722.0146304567627,-722.0146304567627,0.0363636363636363,False,,2.3160294036331357,1.796779178608144,154.0,negative,150.0,-1794.6060389700224,1.9712290938787418,0.0163636363636363
native_l2,BertzCT,35,-135.0,True,True,-1072.5914085132597,1072.5914085132597,0.02,False,,0.3448003097543939,1.8060431149529892,4.0,True,True,722.0146304567627,-722.0146304567627,0.0363636363636363,False,,2.3160294036331357,1.796779178608144,154.0,negative,135.0,-1794.6060389700224,1.9712290938787418,0.0163636363636363
native_l2,BertzCT,35,-120.0,True,True,-1072.5914085132597,1072.5914085132597,0.0392156862745098,False,,-0.647810570560015,1.6973315996802896,5.0,True,True,722.0146304567627,-722.0146304567627,0.0363636363636363,False,,2.3160294036331357,1.796779178608144,154.0,negative,120.0,-1794.6060389700224,2.9638399741931507,-0.002852049910873504
native_l2,BertzCT,35,-105.0,True,True,-1072.5914085132597,1072.5914085132597,0.0392156862745098,False,,-0.647810570560015,1.6973315996802896,5.0,True,True,-854.1685431699229,854.1685431699229,0.0363636363636363,False,,-1.322947935779597,1.8681704688967893,28.0,negative,105.0,-218.42286534333675,-0.675137365219582,-0.002852049910873504
native_l2,BertzCT,35,-90.0,True,True,-1072.5914085132597,1072.5914085132597,0.0392156862745098,False,,-0.647810570560015,1.6973315996802896,5.0,True,True,-1072.5914085132597,1072.5914085132597,0.02,False,,0.3448003097543939,1.8060431149529892,2.0,negative,90.0,0.0,0.9926108803144089,-0.019215686274509803
native_l2,BertzCT,35,-75.0,True,True,-1067.8365210110962,1067.8365210110962,0.0185185185185185,False,,-0.6644637934962478,2.2976634092580643,10.0,True,True,-1072.5914085132597,1072.5914085132597,0.0,False,,4.925647775420387,1.7809144474328895,1.0,negative,75.0,4.754887502163456,5.590111568916635,-0.0185185185185185
native_l2,BertzCT,35,-60.0,True,True,-1057.0816335089328,1057.0816335089328,0.0185185185185185,False,,-0.3887715345989413,2.2871740829341296,11.0,True,True,-1072.5914085132597,1072.5914085132597,0.0,False,,4.925647775420387,1.7809144474328895,1.0,negative,60.0,15.509775004326912,5.314419310019328,-0.0185185185185185
native_l2,BertzCT,35,-45.0,True,True,-812.1779727767487,812.1779727767487,0.0735294117647058,True,False,2.1648742595600527,2.104958477041172,19.0,True,True,-1072.5914085132597,1072.5914085132597,0.0,False,,4.925647775420387,1.7809144474328895,1.0,negative,45.0,260.413435736511,2.7607735158603344,-0.0735294117647058
native_l2,BertzCT,35,-30.0,True,True,-366.5914085132597,366.5914085132597,0.3150684931506849,True,False,1.6172417139484967,1.257421989387551,41.0,True,True,-1072.5914085132597,1072.5914085132597,0.0,False,,4.925647775420387,1.7809144474328895,1.0,negative,30.0,706.0,3.3084060614718904,-0.3150684931506849
native_l2,BertzCT,35,-15.0,True,True,-158.92671784672598,158.92671784672598,0.6031746031746031,True,False,0.6279827282673995,0.525266512288119,44.0,True,True,-1072.5914085132597,1072.5914085132597,0.0196078431372549,False,,0.5931080020620865,1.7912422975922395,2.0,negative,15.0,913.6646906665337,-0.03487472620531307,-0.5835667600373482
native_l2,BertzCT,35,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,49.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,49.0,zero,0.0,0.0,0.0,0.0
native_l2,BertzCT,35,15.0,True,True,109.34404684004473,109.34404684004473,0.7333333333333333,True,True,0.3489166888129951,0.4003483115283799,54.0,True,True,308.46429195404994,308.46429195404994,0.0427350427350427,True,False,4.532836019476613,2.203560881647296,154.0,positive,15.0,199.12024511400523,4.183919330663618,-0.6905982905982906
native_l2,BertzCT,35,30.0,True,True,391.1456463765644,391.1456463765644,0.2808988764044944,True,False,3.074715979530885,1.5012018060181744,58.0,True,True,9586.512187846369,9586.512187846369,0.0,False,,4.97541022015543,1.903323474299285,154.0,positive,30.0,9195.366541469804,1.9006942406245448,-0.2808988764044944
native_l2,BertzCT,35,45.0,True,True,-206.26860493887773,-206.26860493887773,0.1142857142857142,True,False,3.290137223281554,2.3912019491402896,60.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,45.0,10434.854235126846,1.5914498811122986,-0.1142857142857142
native_l2,BertzCT,35,60.0,True,True,342.74728406430063,342.74728406430063,0.2105263157894736,True,False,3.655700715583293,1.8636927282587776,64.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,60.0,9885.838346123668,1.2258863888105593,-0.2105263157894736
native_l2,BertzCT,35,75.0,True,True,362.5021715664641,362.5021715664641,0.0789473684210526,True,False,4.403726586480056,2.04631904031146,69.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,75.0,9866.083458621504,0.477860517913796,-0.0789473684210526
native_l2,BertzCT,35,90.0,True,True,688.0717318155992,688.0717318155992,0.1196581196581196,True,False,4.479719002476167,2.155431300786097,154.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,90.0,9540.51389837237,0.4018681019176853,-0.1196581196581196
native_l2,BertzCT,35,105.0,True,True,2947.8799798544887,2947.8799798544887,0.0328947368421052,True,False,6.220762290130411,2.279719450857318,154.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,105.0,7280.70565033348,-1.3391751857365586,-0.0328947368421052
native_l2,BertzCT,35,120.0,True,True,2944.589648876129,2944.589648876129,0.0700636942675159,True,False,6.21263005810688,2.0563392811685306,154.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,120.0,7283.995981311839,-1.3310429537130277,-0.0700636942675159
native_l2,BertzCT,35,135.0,True,True,3630.0476368960826,3630.0476368960826,0.0547945205479452,True,False,5.533614201475118,1.914318756833486,154.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,135.0,6598.537993291886,-0.652027097081266,-0.0547945205479452
native_l2,BertzCT,35,150.0,True,True,4032.0707606190135,4032.0707606190135,0.0348837209302325,True,False,6.512773563141584,2.2064626696410854,154.0,True,True,10228.585630187968,10228.585630187968,0.0,False,,4.881587104393852,1.8638219845519544,154.0,positive,150.0,6196.514869568955,-1.6311864587477318,-0.0348837209302325
native_l2,BertzCT,36,-150.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,True,True,959.739181613718,-959.739181613718,0.0188679245283018,False,,1.373180870360227,0.8225229598366668,154.0,negative,150.0,-1794.6060389700224,-2.609618371787252,0.0188679245283018
native_l2,BertzCT,36,-135.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,True,True,-801.5638884474979,801.5638884474979,0.0188679245283018,False,,-2.0829948522352293,1.0781214065491012,9.0,negative,135.0,-33.30296890880652,-6.065794094382708,0.0188679245283018
native_l2,BertzCT,36,-120.0,True,True,-834.8668573563044,834.8668573563044,0.0208333333333333,False,,-0.6445713004415907,1.2852867834415125,2.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,120.0,0.0,4.62737054258907,-0.0208333333333333
native_l2,BertzCT,36,-105.0,True,True,-834.8668573563044,834.8668573563044,0.0208333333333333,False,,-0.6445713004415907,1.2852867834415125,2.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,105.0,0.0,4.62737054258907,-0.0208333333333333
native_l2,BertzCT,36,-90.0,True,True,-834.8668573563044,834.8668573563044,0.0208333333333333,False,,-0.6445713004415907,1.2852867834415125,2.0,False,False,,,,False,,,,0.0,negative,90.0,,,
native_l2,BertzCT,36,-75.0,True,True,-815.6475764074308,815.6475764074308,0.0169491525423728,False,,-1.876452474972167,0.7701007166879122,7.0,False,False,,,,False,,,,0.0,negative,75.0,,,
native_l2,BertzCT,36,-60.0,True,True,-809.8473073476506,809.8473073476506,0.0689655172413793,False,,-1.1738197002648736,0.8229207524758747,8.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,60.0,25.019550008653823,5.1566189424123525,-0.0689655172413793
native_l2,BertzCT,36,-45.0,True,True,-650.6518661362634,650.6518661362634,0.0547945205479452,False,,0.1048171059461253,1.229146005126498,18.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,45.0,184.21499122004104,3.8779821362013536,-0.0547945205479452
native_l2,BertzCT,36,-30.0,True,True,-596.1029322394771,596.1029322394771,0.0675675675675675,False,,1.262464229083264,1.003115320906979,19.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,30.0,238.7639251168273,2.720335013064215,-0.0675675675675675
native_l2,BertzCT,36,-15.0,True,False,0.0,-0.0,1.0,True,True,0.0,0.0,38.0,True,True,-834.8668573563044,834.8668573563044,0.0,False,,3.982799242147479,0.8066582286614122,1.0,negative,15.0,834.8668573563044,3.982799242147479,-1.0
native_l2,BertzCT,36,0.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,38.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,38.0,zero,0.0,0.0,0.0,0.0
native_l2,BertzCT,36,15.0,True,False,0.0,0.0,1.0,True,True,0.0,0.0,44.0,True,True,2127.719983440929,2127.719983440929,0.0647482014388489,True,False,4.635077835925797,1.2303447802228058,154.0,positive,15.0,2127.719983440929,4.635077835925797,-0.935251798561151
native_l2,BertzCT,36,30.0,True,True,-425.0654409368922,-425.0654409368922,0.2575757575757575,True,False,0.6395236981141661,0.2385689596543559,54.0,True,True,11832.6881142135,11832.6881142135,0.0,False,,5.172510421384287,0.9002884777030551,154.0,positive,30.0,12257.753555150393,4.532986723270121,-0.2575757575757575
native_l2,BertzCT,36,45.0,True,True,-116.5437584370809,-116.5437584370809,0.2727272727272727,True,False,0.5999495487272384,0.444271522617634,57.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,45.0,10582.853939782006,3.338789022393705,-0.2727272727272727
native_l2,BertzCT,36,60.0,True,True,614.4370728967889,614.4370728967889,0.1237113402061855,True,False,2.5639224539780523,0.5098219458611624,64.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,60.0,9851.873108448135,1.374816117142891,-0.1237113402061855
native_l2,BertzCT,36,75.0,True,True,-81.78862146858842,-81.78862146858842,0.0823529411764705,True,False,1.3531124533530692,0.9662048211181962,66.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,75.0,10548.098802813513,2.585626117767874,-0.0823529411764705
native_l2,BertzCT,36,90.0,True,True,896.5970085021448,896.5970085021448,0.065040650406504,True,False,4.213022563460953,1.7444567806900064,154.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,90.0,9569.71317284278,-0.2742839923400098,-0.065040650406504
native_l2,BertzCT,36,105.0,True,True,3896.157815483453,3896.157815483453,0.0526315789473684,True,False,4.765713986990267,1.339551307512878,154.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,105.0,6570.1523658614715,-0.8269754158693239,-0.0526315789473684
native_l2,BertzCT,36,120.0,True,True,3059.1331426436955,3059.1331426436955,0.0472972972972973,True,False,4.283417943318118,1.4936030254352826,154.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,120.0,7407.177038701229,-0.3446793721971746,-0.0472972972972973
native_l2,BertzCT,36,135.0,True,True,3370.0199009489106,3370.0199009489106,0.0719424460431654,True,False,4.600745851004743,1.2051906114751565,154.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,135.0,7096.290280396014,-0.6620072798837997,-0.0719424460431654
native_l2,BertzCT,36,150.0,True,True,4266.157936646549,4266.157936646549,0.0601503759398496,True,False,4.484749267720746,1.018703948321234,154.0,True,True,10466.310181344925,10466.310181344925,0.0,False,,3.9387385711209433,0.8895657657804772,154.0,positive,150.0,6200.152244698375,-0.5460106965998026,-0.0601503759398496
native_l2,BertzCT,37,-150.0,True,True,-687.1395830560557,687.1395830560557,0.0408163265306122,False,,0.5181694066167069,1.2638489466491465,2.0,True,True,1107.466455913967,-1107.466455913967,0.0363636363636363,False,,2.489398500495448,1.2545850103043008,154.0,negative,150.0,-1794.6060389700226,1.9712290938787413,-0.004452690166975901
native_l2,BertzCT,37,-135.0,True,True,-687.1395830560557,687.1395830560557,0.0408163265306122,False,,0.5181694066167069,1.2638489466491465,2.0,True,True,1107.466455913967,-1107.466455913967,0.0363636363636363,False,,2.489398500495448,1.2545850103043008,154.0,negative,135.0,-1794.6060389700226,1.9712290938787413,-0.004452690166975901
native_l2,BertzCT,37,-120.0,True,True,-687.1395830560557,687.1395830560557,0.0408163265306122,False,,0.5181694066167069,1.2638489466491465,4.0,True,True,1107.466455913967,-1107.466455913967,0.0363636363636363,False,,2.489398500495448,1.2545850103043008,154.0,negative,120.0,-1794.6060389700226,1.9712290938787413,-0.004452690166975901
native_l2,BertzCT,37,-105.0,True,True,-687.1395830560557,687.1395830560557,0.0392156862745098,False,,-0.474441473697702,1.1551374313764464,5.0,True,True,-647.1395830560557,647.1395830560557,0.0363636363636363,False,,-1.0032878679955797,1.4830371392279664,10.0,negative,105.0,-40.0,-0.5288463942978776,-0.002852049910873504
native_l2,BertzCT,37,-90.0,True,True,-687.1395830560557,687.1395830560557,0.0392156862745098,False,,-0.474441473697702,1.1551374313764464,5.0,True,True,-687.1395830560557,687.1395830560557,0.0408163265306122,False,,0.5181694066167069,1.2638489466491465,2.0,negative,90.0,0.0,0.9926108803144089,0.0016006402561023966
native_l2,BertzCT,37,-75.0,True,True,-682.3846955538922,682.3846955538922,0.0192307692307692,False,,-0.387992773557011,1.283537232236471,8.0,True,True,-687.1395830560557,687.1395830560557,0.0,False,,5.0990168722827,1.2387202791290464,1.0,negative,75.0,4.754887502163456,5.487009645839711,-0.0192307692307692
native_l2,BertzCT,37,-60.0,True,True,-657.3463891515762,657.3463891515762,0.0961538461538461,False,,-0.1695058338690085,1.358500504612913,10.0,True,True,-687.1395830560557,687.1395830560557,0.0,False,,5.0990168722827,1.2387202791290464,1.0,negative,60.0,29.793193904479494,5.268522706151709,-0.0961538461538461
native_l2,BertzCT,37,-45.0,True,True,-583.4426401921271,583.4426401921271,0.1896551724137931,False,,-0.4143076071956333,0.2586232740616764,18.0,True,True,-687.1395830560557,687.1395830560557,0.0,False,,5.0990168722827,1.2387202791290464,1.0,negative,45.0,103.6969428639286,5.513324479478333,-0.1896551724137931
native_l2,BertzCT,37,-30.0,True,True,-492.56550808176,492.56550808176,0.3114754098360656,True,False,0.8763352482289175,0.7112315602955036,22.0,True,True,-687.1395830560557,687.1395830560557,0.0,False,,5.0990168722827,1.2387202791290464,1.0,negative,30.0,194.57407497429568,4.222681624053783,-0.3114754098360656
