scale,property,seed_id,alpha_sign,similarity_rank,ols_alpha,chemspace_alpha,ols_seed_similarity,chemspace_seed_similarity,absolute_similarity_gap,ols_expected_improvement,chemspace_expected_improvement
train_std_unit,TPSA,21,negative,0,-150.0,-30.0,1.0,0.0967741935483871,0.9032258064516129,-0.0,48.67
train_std_unit,TPSA,21,negative,1,-135.0,-150.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,2,-120.0,-135.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,3,-105.0,-120.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,4,-90.0,-105.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,5,-75.0,-90.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,6,-60.0,-75.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,7,-45.0,-60.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,48.67
train_std_unit,TPSA,21,negative,8,-30.0,-15.0,1.0,0.05128205128205128,0.9487179487179487,-0.0,48.67
train_std_unit,TPSA,21,negative,9,-15.0,-45.0,1.0,0.047619047619047616,0.9523809523809523,-0.0,48.67
train_std_unit,TPSA,21,positive,0,150.0,15.0,1.0,0.10256410256410256,0.8974358974358975,0.0,178.82999999999993
train_std_unit,TPSA,21,positive,1,135.0,30.0,1.0,0.050505050505050504,0.9494949494949495,0.0,237.15999999999997
train_std_unit,TPSA,21,positive,2,120.0,120.0,1.0,0.0410958904109589,0.9589041095890412,0.0,1481.550000000001
train_std_unit,TPSA,21,positive,3,105.0,105.0,1.0,0.03896103896103896,0.961038961038961,0.0,1531.9500000000005
train_std_unit,TPSA,21,positive,4,90.0,90.0,1.0,0.037037037037037035,0.962962962962963,0.0,1568.35
train_std_unit,TPSA,21,positive,5,75.0,45.0,1.0,0.03529411764705882,0.9647058823529412,0.0,188.26999999999998
train_std_unit,TPSA,21,positive,6,60.0,135.0,1.0,0.028985507246376812,0.9710144927536232,0.0,1431.150000000002
train_std_unit,TPSA,21,positive,7,45.0,75.0,1.0,0.024390243902439025,0.975609756097561,0.0,1593.5499999999997
train_std_unit,TPSA,21,positive,8,30.0,60.0,1.0,0.024390243902439025,0.975609756097561,0.0,1632.749999999999
train_std_unit,TPSA,21,positive,9,15.0,150.0,1.0,0.015384615384615385,0.9846153846153847,0.0,1400.3500000000022
train_std_unit,TPSA,22,negative,0,-150.0,-15.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,38.69
train_std_unit,TPSA,22,negative,1,-135.0,-150.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,2,-120.0,-135.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,3,-105.0,-120.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,4,-90.0,-105.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,5,-75.0,-90.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,6,-60.0,-75.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,7,-45.0,-60.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,8,-30.0,-45.0,1.0,0.03636363636363636,0.9636363636363636,-0.0,38.69
train_std_unit,TPSA,22,negative,9,-15.0,-30.0,1.0,0.034482758620689655,0.9655172413793104,-0.0,38.69
train_std_unit,TPSA,22,positive,0,150.0,15.0,1.0,0.07407407407407407,0.9259259259259259,0.0,-4.219999999999999
train_std_unit,TPSA,22,positive,1,135.0,60.0,1.0,0.05194805194805195,0.948051948051948,0.0,1636.4899999999989
train_std_unit,TPSA,22,positive,2,120.0,150.0,1.0,0.0410958904109589,0.9589041095890412,0.0,1558.7300000000002
train_std_unit,TPSA,22,positive,3,105.0,30.0,1.0,0.039473684210526314,0.9605263157894737,0.0,553.2900000000002
train_std_unit,TPSA,22,positive,4,90.0,135.0,1.0,0.038461538461538464,0.9615384615384616,0.0,1595.3199999999997
train_std_unit,TPSA,22,positive,5,75.0,45.0,1.0,0.028846153846153848,0.9711538461538461,0.0,609.5999999999999
train_std_unit,TPSA,22,positive,6,60.0,105.0,1.0,0.0273972602739726,0.9726027397260274,0.0,1648.709999999999
train_std_unit,TPSA,22,positive,7,45.0,75.0,1.0,0.0273972602739726,0.9726027397260274,0.0,1659.909999999999
train_std_unit,TPSA,22,positive,8,30.0,90.0,1.0,0.02702702702702703,0.972972972972973,0.0,1657.1099999999988
train_std_unit,TPSA,22,positive,9,15.0,120.0,1.0,0.02631578947368421,0.9736842105263158,0.0,1629.1099999999994
train_std_unit,TPSA,23,negative,0,-150.0,-30.0,1.0,0.058823529411764705,0.9411764705882353,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,1,-135.0,-150.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,2,-120.0,-135.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,3,-105.0,-120.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,4,-90.0,-105.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,5,-75.0,-90.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,6,-60.0,-75.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,7,-45.0,-60.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,8,-30.0,-45.0,1.0,0.05263157894736842,0.9473684210526316,-0.0,55.760000000000005
train_std_unit,TPSA,23,negative,9,-15.0,-15.0,1.0,0.045454545454545456,0.9545454545454546,-0.0,55.760000000000005
train_std_unit,TPSA,23,positive,0,150.0,15.0,1.0,0.12222222222222222,0.8777777777777778,0.0,220.07
train_std_unit,TPSA,23,positive,1,135.0,30.0,1.0,0.0410958904109589,0.9589041095890412,0.0,86.80000000000003
train_std_unit,TPSA,23,positive,2,120.0,105.0,1.0,0.034482758620689655,0.9655172413793104,0.0,1712.6499999999978
train_std_unit,TPSA,23,positive,3,105.0,150.0,1.0,0.031746031746031744,0.9682539682539683,0.0,1642.649999999999
train_std_unit,TPSA,23,positive,4,90.0,45.0,1.0,0.025974025974025976,0.974025974025974,0.0,388.3099999999998
train_std_unit,TPSA,23,positive,5,75.0,60.0,1.0,0.01818181818181818,0.9818181818181818,0.0,1721.239999999998
train_std_unit,TPSA,23,positive,6,60.0,120.0,1.0,0.017241379310344827,0.9827586206896551,0.0,1707.239999999998
train_std_unit,TPSA,23,positive,7,45.0,75.0,1.0,0.017241379310344827,0.9827586206896551,0.0,1721.2399999999977
train_std_unit,TPSA,23,positive,8,30.0,135.0,1.0,0.01694915254237288,0.9830508474576272,0.0,1682.0399999999984
train_std_unit,TPSA,23,positive,9,15.0,90.0,1.0,0.016666666666666666,0.9833333333333333,0.0,1724.0399999999977
train_std_unit,TPSA,24,negative,0,-150.0,-15.0,1.0,0.06521739130434782,0.9347826086956522,-0.0,17.07
train_std_unit,TPSA,24,negative,1,-135.0,-30.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,17.07
train_std_unit,TPSA,24,negative,2,-120.0,-150.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,3,-105.0,-135.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,4,-90.0,-120.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,5,-75.0,-105.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,6,-60.0,-90.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,7,-45.0,-75.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,8,-30.0,-60.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,negative,9,-15.0,-45.0,1.0,0.05,0.95,-0.0,17.07
train_std_unit,TPSA,24,positive,0,150.0,15.0,1.0,0.0967741935483871,0.9032258064516129,0.0,186.93
train_std_unit,TPSA,24,positive,1,135.0,75.0,1.0,0.02702702702702703,0.972972972972973,0.0,1729.6799999999982
train_std_unit,TPSA,24,positive,2,120.0,60.0,1.0,0.02631578947368421,0.9736842105263158,0.0,1703.6499999999983
train_std_unit,TPSA,24,positive,3,105.0,30.0,1.0,0.023809523809523808,0.9761904761904762,0.0,35.25
train_std_unit,TPSA,24,positive,4,90.0,150.0,1.0,0.017543859649122806,0.9824561403508771,0.0,1771.1299999999978
train_std_unit,TPSA,24,positive,5,75.0,45.0,1.0,0.011764705882352941,0.9882352941176471,0.0,361.19999999999993
train_std_unit,TPSA,24,positive,6,60.0,135.0,1.0,0.0,1.0,0.0,1785.1299999999976
train_std_unit,TPSA,24,positive,7,45.0,120.0,1.0,0.0,1.0,0.0,1787.9299999999976
train_std_unit,TPSA,24,positive,8,30.0,105.0,1.0,0.0,1.0,0.0,1782.3299999999974
train_std_unit,TPSA,24,positive,9,15.0,90.0,1.0,0.0,1.0,0.0,1771.1299999999976
train_std_unit,TPSA,25,negative,0,-150.0,-15.0,1.0,0.1111111111111111,0.8888888888888888,-0.0,66.84
train_std_unit,TPSA,25,negative,1,-135.0,-150.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,2,-120.0,-135.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,3,-105.0,-120.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,4,-90.0,-105.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,5,-75.0,-90.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,6,-60.0,-75.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,7,-45.0,-60.0,1.0,0.03278688524590164,0.9672131147540983,-0.0,66.84
train_std_unit,TPSA,25,negative,8,-30.0,-45.0,1.0,0.017241379310344827,0.9827586206896551,-0.0,66.84
train_std_unit,TPSA,25,negative,9,-15.0,-30.0,1.0,0.01694915254237288,0.9830508474576272,-0.0,66.84
train_std_unit,TPSA,25,positive,0,150.0,30.0,1.0,0.06315789473684211,0.9368421052631579,0.0,114.52999999999997
train_std_unit,TPSA,25,positive,1,135.0,15.0,1.0,0.06086956521739131,0.9391304347826087,0.0,248.25000000000003
train_std_unit,TPSA,25,positive,2,120.0,45.0,1.0,0.036036036036036036,0.963963963963964,0.0,1471.0
train_std_unit,TPSA,25,positive,3,105.0,105.0,1.0,0.029411764705882353,0.9705882352941176,0.0,1384.9800000000023
train_std_unit,TPSA,25,positive,4,90.0,90.0,1.0,0.027777777777777776,0.9722222222222222,0.0,1410.180000000002
train_std_unit,TPSA,25,positive,5,75.0,75.0,1.0,0.02531645569620253,0.9746835443037974,0.0,1466.1800000000014
train_std_unit,TPSA,25,positive,6,60.0,60.0,1.0,0.025,0.975,0.0,1513.7800000000007
train_std_unit,TPSA,25,positive,7,45.0,150.0,1.0,0.016129032258064516,0.9838709677419355,0.0,1376.5800000000022
train_std_unit,TPSA,25,positive,8,30.0,135.0,1.0,0.016129032258064516,0.9838709677419355,0.0,1376.5800000000022
train_std_unit,TPSA,25,positive,9,15.0,120.0,1.0,0.016129032258064516,0.9838709677419355,0.0,1376.5800000000022
train_std_unit,TPSA,26,negative,0,-150.0,-15.0,1.0,0.017241379310344827,0.9827586206896551,-0.0,60.05
train_std_unit,TPSA,26,negative,1,-135.0,-150.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,2,-120.0,-135.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,3,-105.0,-120.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,4,-90.0,-105.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,5,-75.0,-90.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,6,-60.0,-75.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,7,-45.0,-60.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,8,-30.0,-45.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,negative,9,-15.0,-30.0,1.0,0.0,1.0,-0.0,60.05
train_std_unit,TPSA,26,positive,0,150.0,15.0,1.0,0.0673076923076923,0.9326923076923077,0.0,216.0399999999999
train_std_unit,TPSA,26,positive,1,135.0,45.0,1.0,0.06557377049180328,0.9344262295081968,0.0,115.90999999999998
train_std_unit,TPSA,26,positive,2,120.0,60.0,1.0,0.058823529411764705,0.9411764705882353,0.0,31.489999999999995
train_std_unit,TPSA,26,positive,3,105.0,30.0,1.0,0.05084745762711865,0.9491525423728814,0.0,57.95
train_std_unit,TPSA,26,positive,4,90.0,135.0,1.0,0.03773584905660377,0.9622641509433962,0.0,1817.7499999999966
train_std_unit,TPSA,26,positive,5,75.0,120.0,1.0,0.03773584905660377,0.9622641509433962,0.0,1817.7499999999966
train_std_unit,TPSA,26,positive,6,60.0,105.0,1.0,0.03773584905660377,0.9622641509433962,0.0,1817.7499999999966
train_std_unit,TPSA,26,positive,7,45.0,150.0,1.0,0.037037037037037035,0.962962962962963,0.0,1817.7499999999966
train_std_unit,TPSA,26,positive,8,30.0,90.0,1.0,0.037037037037037035,0.962962962962963,0.0,1814.9499999999966
train_std_unit,TPSA,26,positive,9,15.0,75.0,1.0,0.03508771929824561,0.9649122807017544,0.0,1795.3499999999967
train_std_unit,TPSA,27,negative,0,-150.0,-15.0,1.0,0.06153846153846154,0.9384615384615385,-0.0,52.6
train_std_unit,TPSA,27,negative,1,-135.0,-30.0,1.0,0.02564102564102564,0.9743589743589743,-0.0,52.6
train_std_unit,TPSA,27,negative,2,-120.0,-150.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,3,-105.0,-135.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,4,-90.0,-120.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,5,-75.0,-105.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,6,-60.0,-90.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,7,-45.0,-75.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,8,-30.0,-60.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,negative,9,-15.0,-45.0,1.0,0.023255813953488372,0.9767441860465116,-0.0,52.6
train_std_unit,TPSA,27,positive,0,150.0,15.0,1.0,0.10416666666666667,0.8958333333333334,0.0,166.38999999999996
train_std_unit,TPSA,27,positive,1,135.0,30.0,1.0,0.0875,0.9125,0.0,202.14999999999998
train_std_unit,TPSA,27,positive,2,120.0,45.0,1.0,0.037037037037037035,0.962962962962963,0.0,1068.8499999999992
train_std_unit,TPSA,27,positive,3,105.0,150.0,1.0,0.03225806451612903,0.967741935483871,0.0,1738.2099999999975
train_std_unit,TPSA,27,positive,4,90.0,105.0,1.0,0.017543859649122806,0.9824561403508771,0.0,1766.3999999999974
train_std_unit,TPSA,27,positive,5,75.0,135.0,1.0,0.017241379310344827,0.9827586206896551,0.0,1760.7999999999975
train_std_unit,TPSA,27,positive,6,60.0,120.0,1.0,0.017241379310344827,0.9827586206896551,0.0,1766.3999999999974
train_std_unit,TPSA,27,positive,7,45.0,90.0,1.0,0.017241379310344827,0.9827586206896551,0.0,1757.9999999999975
train_std_unit,TPSA,27,positive,8,30.0,75.0,1.0,0.015873015873015872,0.9841269841269842,0.0,1738.3999999999976
train_std_unit,TPSA,27,positive,9,15.0,60.0,1.0,0.015873015873015872,0.9841269841269842,0.0,1715.169999999998
train_std_unit,TPSA,28,negative,0,-150.0,-30.0,1.0,0.08108108108108109,0.9189189189189189,-0.0,64.99
train_std_unit,TPSA,28,negative,1,-135.0,-15.0,1.0,0.08108108108108109,0.9189189189189189,-0.0,64.99
train_std_unit,TPSA,28,negative,2,-120.0,-150.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,3,-105.0,-135.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,4,-90.0,-120.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,5,-75.0,-105.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,6,-60.0,-90.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,7,-45.0,-75.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,8,-30.0,-60.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,negative,9,-15.0,-45.0,1.0,0.07894736842105263,0.9210526315789473,-0.0,64.99
train_std_unit,TPSA,28,positive,0,150.0,15.0,1.0,0.08235294117647059,0.9176470588235294,0.0,165.3
train_std_unit,TPSA,28,positive,1,135.0,30.0,1.0,0.07142857142857142,0.9285714285714286,0.0,171.08999999999997
train_std_unit,TPSA,28,positive,2,120.0,150.0,1.0,0.06521739130434782,0.9347826086956522,0.0,1395.230000000002
train_std_unit,TPSA,28,positive,3,105.0,135.0,1.0,0.058823529411764705,0.9411764705882353,0.0,1434.4300000000017
train_std_unit,TPSA,28,positive,4,90.0,120.0,1.0,0.05660377358490566,0.9433962264150944,0.0,1479.230000000001
train_std_unit,TPSA,28,positive,5,75.0,105.0,1.0,0.05263157894736842,0.9473684210526316,0.0,1515.6300000000006
train_std_unit,TPSA,28,positive,6,60.0,75.0,1.0,0.05172413793103448,0.9482758620689655,0.0,1583.0199999999998
train_std_unit,TPSA,28,positive,7,45.0,60.0,1.0,0.04918032786885246,0.9508196721311475,0.0,1602.6199999999994
train_std_unit,TPSA,28,positive,8,30.0,90.0,1.0,0.04838709677419355,0.9516129032258065,0.0,1549.4200000000003
train_std_unit,TPSA,28,positive,9,15.0,45.0,1.0,0.04054054054054054,0.9594594594594594,0.0,1566.1299999999994
train_std_unit,TPSA,29,negative,0,-150.0,-30.0,1.0,0.03333333333333333,0.9666666666666667,-0.0,34.15
train_std_unit,TPSA,29,negative,1,-135.0,-150.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,2,-120.0,-135.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,3,-105.0,-120.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,4,-90.0,-105.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,5,-75.0,-90.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,6,-60.0,-75.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,7,-45.0,-60.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,8,-30.0,-45.0,1.0,0.029411764705882353,0.9705882352941176,-0.0,34.15
train_std_unit,TPSA,29,negative,9,-15.0,-15.0,1.0,0.02631578947368421,0.9736842105263158,-0.0,34.15
train_std_unit,TPSA,29,positive,0,150.0,45.0,1.0,0.058823529411764705,0.9411764705882353,0.0,147.63000000000002
train_std_unit,TPSA,29,positive,1,135.0,75.0,1.0,0.05172413793103448,0.9482758620689655,0.0,1675.4599999999987
train_std_unit,TPSA,29,positive,2,120.0,90.0,1.0,0.05084745762711865,0.9491525423728814,0.0,1633.2699999999993
train_std_unit,TPSA,29,positive,3,105.0,60.0,1.0,0.05,0.95,0.0,51.79
train_std_unit,TPSA,29,positive,4,90.0,150.0,1.0,0.04878048780487805,0.9512195121951219,0.0,1437.270000000002
train_std_unit,TPSA,29,positive,5,75.0,135.0,1.0,0.044444444444444446,0.9555555555555556,0.0,1496.070000000001
train_std_unit,TPSA,29,positive,6,60.0,120.0,1.0,0.041666666666666664,0.9583333333333334,0.0,1549.2700000000004
train_std_unit,TPSA,29,positive,7,45.0,105.0,1.0,0.038461538461538464,0.9615384615384616,0.0,1588.4699999999998
train_std_unit,TPSA,29,positive,8,30.0,30.0,1.0,0.03773584905660377,0.9622641509433962,0.0,62.430000000000014
train_std_unit,TPSA,29,positive,9,15.0,15.0,1.0,0.036585365853658534,0.9634146341463414,0.0,206.30999999999995
train_std_unit,TPSA,30,negative,0,-150.0,-15.0,1.0,0.043478260869565216,0.9565217391304348,-0.0,36.15
train_std_unit,TPSA,30,negative,1,-135.0,-45.0,1.0,0.02631578947368421,0.9736842105263158,-0.0,36.15
train_std_unit,TPSA,30,negative,2,-120.0,-150.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,3,-105.0,-135.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,4,-90.0,-120.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,5,-75.0,-105.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,6,-60.0,-90.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,7,-45.0,-75.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,8,-30.0,-60.0,1.0,0.023809523809523808,0.9761904761904762,-0.0,36.15
train_std_unit,TPSA,30,negative,9,-15.0,-30.0,1.0,0.0,1.0,-0.0,36.15
train_std_unit,TPSA,30,positive,0,150.0,15.0,1.0,0.0958904109589041,0.904109589041096,0.0,73.47
train_std_unit,TPSA,30,positive,1,135.0,30.0,1.0,0.05172413793103448,0.9482758620689655,0.0,29.81000000000001
train_std_unit,TPSA,30,positive,2,120.0,45.0,1.0,0.02127659574468085,0.9787234042553191,0.0,40.56000000000001
train_std_unit,TPSA,30,positive,3,105.0,150.0,1.0,0.0,1.0,0.0,1824.8499999999967
train_std_unit,TPSA,30,positive,4,90.0,135.0,1.0,0.0,1.0,0.0,1833.2499999999966
train_std_unit,TPSA,30,positive,5,75.0,120.0,1.0,0.0,1.0,0.0,1836.0499999999965
train_std_unit,TPSA,30,positive,6,60.0,105.0,1.0,0.0,1.0,0.0,1830.4499999999966
train_std_unit,TPSA,30,positive,7,45.0,90.0,1.0,0.0,1.0,0.0,1819.2499999999968
train_std_unit,TPSA,30,positive,8,30.0,75.0,1.0,0.0,1.0,0.0,1802.4499999999969
train_std_unit,TPSA,30,positive,9,15.0,60.0,1.0,0.0,1.0,0.0,1785.6499999999971
train_std_unit,TPSA,31,negative,0,-150.0,-15.0,1.0,0.15555555555555556,0.8444444444444444,-0.0,66.76
train_std_unit,TPSA,31,negative,1,-135.0,-30.0,1.0,0.075,0.925,-0.0,66.76
train_std_unit,TPSA,31,negative,2,-120.0,-150.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,3,-105.0,-135.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,4,-90.0,-120.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,5,-75.0,-105.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,6,-60.0,-90.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,7,-45.0,-75.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,8,-30.0,-60.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,negative,9,-15.0,-45.0,1.0,0.06976744186046512,0.9302325581395349,-0.0,66.76
train_std_unit,TPSA,31,positive,0,150.0,15.0,1.0,0.07792207792207792,0.922077922077922,0.0,81.04
train_std_unit,TPSA,31,positive,1,135.0,30.0,1.0,0.04,0.96,0.0,272.35
train_std_unit,TPSA,31,positive,2,120.0,60.0,1.0,0.02,0.98,0.0,9.950000000000003
train_std_unit,TPSA,31,positive,3,105.0,150.0,1.0,0.015625,0.984375,0.0,1721.4399999999978
train_std_unit,TPSA,31,positive,4,90.0,45.0,1.0,0.014084507042253521,0.9859154929577465,0.0,209.27999999999997
train_std_unit,TPSA,31,positive,5,75.0,75.0,1.0,0.013333333333333334,0.9866666666666667,0.0,1680.1799999999978
train_std_unit,TPSA,31,positive,6,60.0,135.0,1.0,0.0,1.0,0.0,1732.6399999999976
train_std_unit,TPSA,31,positive,7,45.0,120.0,1.0,0.0,1.0,0.0,1735.4399999999976
train_std_unit,TPSA,31,positive,8,30.0,105.0,1.0,0.0,1.0,0.0,1735.4399999999976
train_std_unit,TPSA,31,positive,9,15.0,90.0,1.0,0.0,1.0,0.0,1721.4399999999976
train_std_unit,TPSA,32,negative,0,-150.0,-45.0,1.0,0.06060606060606061,0.9393939393939394,-0.0,45.4
train_std_unit,TPSA,32,negative,1,-135.0,-15.0,1.0,0.06060606060606061,0.9393939393939394,-0.0,45.4
train_std_unit,TPSA,32,negative,2,-120.0,-150.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,3,-105.0,-135.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,4,-90.0,-120.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,5,-75.0,-105.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,6,-60.0,-90.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,7,-45.0,-75.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,8,-30.0,-60.0,1.0,0.05555555555555555,0.9444444444444444,-0.0,45.4
train_std_unit,TPSA,32,negative,9,-15.0,-30.0,1.0,0.03225806451612903,0.967741935483871,-0.0,45.4
train_std_unit,TPSA,32,positive,0,150.0,15.0,1.0,0.08620689655172414,0.9137931034482758,0.0,57.64000000000002
train_std_unit,TPSA,32,positive,1,135.0,30.0,1.0,0.06976744186046512,0.9302325581395349,0.0,213.23999999999992
train_std_unit,TPSA,32,positive,2,120.0,45.0,1.0,0.046511627906976744,0.9534883720930233,0.0,471.88999999999965
train_std_unit,TPSA,32,positive,3,105.0,60.0,1.0,0.03571428571428571,0.9642857142857143,0.0,1745.4099999999974
train_std_unit,TPSA,32,positive,4,90.0,150.0,1.0,0.02702702702702703,0.972972972972973,0.0,1835.1999999999964
