method,scale,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_sa_score_delta
MolecuLA continuous OLS,native_l2,HBA,25,maximize,0.4,21,1,True,1.0,15.0,0.4430379746835443,0.1818669015142227
MolecuLA continuous OLS,native_l2,HBA,25,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,25,minimize,0.0,21,19,True,4.0,-150.0,0.0,1.8740321946021885
MolecuLA continuous OLS,native_l2,HBA,25,minimize,0.2,21,4,True,1.0,-45.0,0.3292682926829268,1.1099401469288992
MolecuLA continuous OLS,native_l2,HBA,25,minimize,0.4,21,1,False,-1.0,15.0,0.4430379746835443,0.1818669015142227
MolecuLA continuous OLS,native_l2,HBA,25,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,26,maximize,0.0,21,18,True,25.0,150.0,0.0504201680672268,4.516960491385468
MolecuLA continuous OLS,native_l2,HBA,26,maximize,0.2,21,1,False,-1.0,-30.0,0.3333333333333333,0.1767277732357079
MolecuLA continuous OLS,native_l2,HBA,26,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,26,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,26,minimize,0.0,21,18,True,4.0,-150.0,0.0,1.0436456388479414
MolecuLA continuous OLS,native_l2,HBA,26,minimize,0.2,21,1,True,1.0,-30.0,0.3333333333333333,0.1767277732357079
MolecuLA continuous OLS,native_l2,HBA,26,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,26,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,27,maximize,0.0,21,18,True,17.0,135.0,0.0485436893203883,3.5591589774996937
MolecuLA continuous OLS,native_l2,HBA,27,maximize,0.2,21,2,False,0.0,-30.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HBA,27,maximize,0.4,21,1,False,0.0,-30.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HBA,27,maximize,0.6,21,1,False,0.0,-30.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HBA,27,minimize,0.0,21,18,True,4.0,-150.0,0.0512820512820512,0.6472801225514484
MolecuLA continuous OLS,native_l2,HBA,27,minimize,0.2,21,2,True,3.0,-60.0,0.25,0.233572921426477
MolecuLA continuous OLS,native_l2,HBA,27,minimize,0.4,21,1,False,-0.0,-30.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HBA,27,minimize,0.6,21,1,False,-0.0,-30.0,0.725,-0.2051933367097298
MolecuLA continuous OLS,native_l2,HBA,28,maximize,0.0,21,17,True,57.0,150.0,0.064516129032258,6.621719698477044
MolecuLA continuous OLS,native_l2,HBA,28,maximize,0.2,21,3,True,9.0,75.0,0.2209302325581395,2.7813819432928444
MolecuLA continuous OLS,native_l2,HBA,28,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,28,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,28,minimize,0.0,21,17,True,5.0,-150.0,0.0555555555555555,-0.3144625333700901
MolecuLA continuous OLS,native_l2,HBA,28,minimize,0.2,21,3,False,-2.0,30.0,0.3333333333333333,2.804200155258424
MolecuLA continuous OLS,native_l2,HBA,28,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,28,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,29,maximize,0.0,21,17,True,20.0,135.0,0.0782608695652174,5.259514677913039
MolecuLA continuous OLS,native_l2,HBA,29,maximize,0.2,21,1,True,1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,29,maximize,0.4,21,1,True,1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,29,maximize,0.6,21,1,True,1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,29,minimize,0.0,21,17,True,3.0,-150.0,0.0,3.1288019330126087
MolecuLA continuous OLS,native_l2,HBA,29,minimize,0.2,21,1,False,-1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,29,minimize,0.4,21,1,False,-1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,29,minimize,0.6,21,1,False,-1.0,45.0,0.7272727272727273,0.3178793706293703
MolecuLA continuous OLS,native_l2,HBA,30,maximize,0.0,21,19,True,41.0,120.0,0.034090909090909,5.722345085174826
MolecuLA continuous OLS,native_l2,HBA,30,maximize,0.2,21,3,True,4.0,30.0,0.2608695652173913,1.2017536875697994
MolecuLA continuous OLS,native_l2,HBA,30,maximize,0.4,21,1,True,1.0,15.0,0.4545454545454545,0.6844810517295397
MolecuLA continuous OLS,native_l2,HBA,30,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,30,minimize,0.0,21,19,True,2.0,-150.0,0.0,4.994982580625367
MolecuLA continuous OLS,native_l2,HBA,30,minimize,0.2,21,3,False,-0.0,-30.0,0.32,0.3640239311962503
MolecuLA continuous OLS,native_l2,HBA,30,minimize,0.4,21,1,False,-1.0,15.0,0.4545454545454545,0.6844810517295397
MolecuLA continuous OLS,native_l2,HBA,30,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,31,maximize,0.0,21,18,True,24.0,150.0,0.054054054054054,3.3304202437547827
MolecuLA continuous OLS,native_l2,HBA,31,maximize,0.2,21,2,True,4.0,30.0,0.2368421052631578,0.8707632897983064
MolecuLA continuous OLS,native_l2,HBA,31,maximize,0.4,21,1,False,-1.0,-30.0,0.4705882352941176,1.029853579196299
MolecuLA continuous OLS,native_l2,HBA,31,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,31,minimize,0.0,21,18,True,3.0,-150.0,0.0232558139534883,0.3439368660832578
MolecuLA continuous OLS,native_l2,HBA,31,minimize,0.2,21,2,True,1.0,-30.0,0.4705882352941176,1.029853579196299
MolecuLA continuous OLS,native_l2,HBA,31,minimize,0.4,21,1,True,1.0,-30.0,0.4705882352941176,1.029853579196299
MolecuLA continuous OLS,native_l2,HBA,31,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,32,maximize,0.0,21,16,True,56.0,150.0,0.0454545454545454,5.124396355447471
MolecuLA continuous OLS,native_l2,HBA,32,maximize,0.2,21,2,False,0.0,45.0,0.3409090909090909,0.3548563313609474
MolecuLA continuous OLS,native_l2,HBA,32,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,32,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,32,minimize,0.0,21,16,True,3.0,-150.0,0.0,2.134018108491743
MolecuLA continuous OLS,native_l2,HBA,32,minimize,0.2,21,2,True,1.0,-45.0,0.3571428571428571,0.0604416591191849
MolecuLA continuous OLS,native_l2,HBA,32,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,32,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,33,maximize,0.0,21,15,True,47.0,150.0,0.0735294117647058,5.641668070287015
MolecuLA continuous OLS,native_l2,HBA,33,maximize,0.2,21,1,False,0.0,-45.0,0.2790697674418604,2.138044273058921
MolecuLA continuous OLS,native_l2,HBA,33,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,33,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,33,minimize,0.0,21,15,True,2.0,-150.0,0.0,2.607571812087011
MolecuLA continuous OLS,native_l2,HBA,33,minimize,0.2,21,1,False,-0.0,-45.0,0.2790697674418604,2.138044273058921
MolecuLA continuous OLS,native_l2,HBA,33,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,33,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,34,maximize,0.0,21,19,True,32.0,150.0,0.0508474576271186,2.8901994233828123
MolecuLA continuous OLS,native_l2,HBA,34,maximize,0.2,21,3,True,6.0,45.0,0.2254901960784313,-0.1848509372133291
MolecuLA continuous OLS,native_l2,HBA,34,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,34,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,34,minimize,0.0,21,19,True,6.0,-150.0,0.0238095238095238,1.1598276259706548
MolecuLA continuous OLS,native_l2,HBA,34,minimize,0.2,21,3,True,4.0,-30.0,0.3066666666666666,-0.825968794366081
MolecuLA continuous OLS,native_l2,HBA,34,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,34,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,35,maximize,0.0,21,20,True,27.0,120.0,0.079136690647482,5.249176402309704
MolecuLA continuous OLS,native_l2,HBA,35,maximize,0.2,21,4,True,7.0,45.0,0.2083333333333333,2.655410982649462
MolecuLA continuous OLS,native_l2,HBA,35,maximize,0.4,21,2,False,0.0,-15.0,0.6031746031746031,0.6279827282673995
MolecuLA continuous OLS,native_l2,HBA,35,maximize,0.6,21,2,False,0.0,-15.0,0.6031746031746031,0.6279827282673995
MolecuLA continuous OLS,native_l2,HBA,35,minimize,0.0,21,20,True,6.0,-150.0,0.0384615384615384,0.2187608580114144
MolecuLA continuous OLS,native_l2,HBA,35,minimize,0.2,21,4,False,-0.0,-15.0,0.6031746031746031,0.6279827282673995
MolecuLA continuous OLS,native_l2,HBA,35,minimize,0.4,21,2,False,-0.0,-15.0,0.6031746031746031,0.6279827282673995
MolecuLA continuous OLS,native_l2,HBA,35,minimize,0.6,21,2,False,-0.0,-15.0,0.6031746031746031,0.6279827282673995
MolecuLA continuous OLS,native_l2,HBA,36,maximize,0.0,21,18,True,59.0,150.0,0.056338028169014,5.682481495924913
MolecuLA continuous OLS,native_l2,HBA,36,maximize,0.2,21,2,True,3.0,30.0,0.5070422535211268,1.4153371945328246
MolecuLA continuous OLS,native_l2,HBA,36,maximize,0.4,21,2,True,3.0,30.0,0.5070422535211268,1.4153371945328246
MolecuLA continuous OLS,native_l2,HBA,36,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,36,minimize,0.0,21,18,True,4.0,-150.0,0.0,1.4350286995584105
MolecuLA continuous OLS,native_l2,HBA,36,minimize,0.2,21,2,True,2.0,-30.0,0.453125,0.0946357923343788
MolecuLA continuous OLS,native_l2,HBA,36,minimize,0.4,21,2,True,2.0,-30.0,0.453125,0.0946357923343788
MolecuLA continuous OLS,native_l2,HBA,36,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,37,maximize,0.0,21,18,True,17.0,105.0,0.1,5.495305702707261
MolecuLA continuous OLS,native_l2,HBA,37,maximize,0.2,21,2,True,3.0,30.0,0.3975903614457831,2.3065184294434022
MolecuLA continuous OLS,native_l2,HBA,37,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,37,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,37,minimize,0.0,21,18,True,4.0,-150.0,0.0185185185185185,1.428827757071529
MolecuLA continuous OLS,native_l2,HBA,37,minimize,0.2,21,2,True,2.0,-30.0,0.2567567567567567,0.6203111440205937
MolecuLA continuous OLS,native_l2,HBA,37,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,37,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,maximize,0.0,21,17,True,20.0,105.0,0.0393700787401574,3.025867803012656
MolecuLA continuous OLS,native_l2,HBA,38,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,minimize,0.0,21,17,True,2.0,-150.0,0.0,1.08891718260141
MolecuLA continuous OLS,native_l2,HBA,38,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,38,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,39,maximize,0.0,21,17,True,19.0,135.0,0.0373831775700934,4.260453604641299
MolecuLA continuous OLS,native_l2,HBA,39,maximize,0.2,21,3,True,3.0,30.0,0.3728813559322034,1.1367747818608134
MolecuLA continuous OLS,native_l2,HBA,39,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,39,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,39,minimize,0.0,21,17,True,3.0,-150.0,0.027027027027027,1.325766985487224
MolecuLA continuous OLS,native_l2,HBA,39,minimize,0.2,21,3,True,2.0,-45.0,0.2631578947368421,-1.2353500459221998
MolecuLA continuous OLS,native_l2,HBA,39,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,39,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,40,maximize,0.0,21,18,True,32.0,150.0,0.0198675496688741,5.66294075726054
MolecuLA continuous OLS,native_l2,HBA,40,maximize,0.2,21,2,True,3.0,30.0,0.4029850746268656,1.421719024951228
MolecuLA continuous OLS,native_l2,HBA,40,maximize,0.4,21,1,True,3.0,30.0,0.4029850746268656,1.421719024951228
MolecuLA continuous OLS,native_l2,HBA,40,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,40,minimize,0.0,21,18,True,1.0,-150.0,0.025,1.4889054863635742
MolecuLA continuous OLS,native_l2,HBA,40,minimize,0.2,21,2,False,-0.0,-30.0,0.2857142857142857,-0.1361694945702751
MolecuLA continuous OLS,native_l2,HBA,40,minimize,0.4,21,1,False,-3.0,30.0,0.4029850746268656,1.421719024951228
MolecuLA continuous OLS,native_l2,HBA,40,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,41,maximize,0.0,21,18,True,18.0,135.0,0.0458015267175572,4.447226388549233
MolecuLA continuous OLS,native_l2,HBA,41,maximize,0.2,21,3,True,5.0,45.0,0.2068965517241379,1.5370488797028177
MolecuLA continuous OLS,native_l2,HBA,41,maximize,0.4,21,1,True,1.0,15.0,0.6785714285714286,1.1193248744568152
MolecuLA continuous OLS,native_l2,HBA,41,maximize,0.6,21,1,True,1.0,15.0,0.6785714285714286,1.1193248744568152
MolecuLA continuous OLS,native_l2,HBA,41,minimize,0.0,21,18,True,3.0,-150.0,0.0,2.3728317423610488
MolecuLA continuous OLS,native_l2,HBA,41,minimize,0.2,21,3,False,-1.0,15.0,0.6785714285714286,1.1193248744568152
MolecuLA continuous OLS,native_l2,HBA,41,minimize,0.4,21,1,False,-1.0,15.0,0.6785714285714286,1.1193248744568152
MolecuLA continuous OLS,native_l2,HBA,41,minimize,0.6,21,1,False,-1.0,15.0,0.6785714285714286,1.1193248744568152
MolecuLA continuous OLS,native_l2,HBA,42,maximize,0.0,21,19,True,36.0,150.0,0.0173410404624277,3.6684535644153433
MolecuLA continuous OLS,native_l2,HBA,42,maximize,0.2,21,1,True,1.0,15.0,0.5238095238095238,0.8179642159806129
MolecuLA continuous OLS,native_l2,HBA,42,maximize,0.4,21,1,True,1.0,15.0,0.5238095238095238,0.8179642159806129
MolecuLA continuous OLS,native_l2,HBA,42,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,42,minimize,0.0,21,19,True,3.0,-150.0,0.0217391304347826,0.2268162405271141
MolecuLA continuous OLS,native_l2,HBA,42,minimize,0.2,21,1,False,-1.0,15.0,0.5238095238095238,0.8179642159806129
MolecuLA continuous OLS,native_l2,HBA,42,minimize,0.4,21,1,False,-1.0,15.0,0.5238095238095238,0.8179642159806129
MolecuLA continuous OLS,native_l2,HBA,42,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,maximize,0.0,21,16,True,13.0,135.0,0.101010101010101,4.364845322429726
MolecuLA continuous OLS,native_l2,HBA,43,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,minimize,0.0,21,16,True,4.0,-150.0,0.0238095238095238,1.5927751511046058
MolecuLA continuous OLS,native_l2,HBA,43,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,43,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,maximize,0.0,21,18,True,28.0,135.0,0.04,5.412432742817997
MolecuLA continuous OLS,native_l2,HBA,44,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,minimize,0.0,21,18,True,3.0,-150.0,0.0517241379310344,2.296560456559176
MolecuLA continuous OLS,native_l2,HBA,44,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,44,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,45,maximize,0.0,21,18,True,19.0,120.0,0.099236641221374,4.730276963501798
MolecuLA continuous OLS,native_l2,HBA,45,maximize,0.2,21,2,True,2.0,30.0,0.4430379746835443,1.2426826951817531
MolecuLA continuous OLS,native_l2,HBA,45,maximize,0.4,21,2,True,2.0,30.0,0.4430379746835443,1.2426826951817531
MolecuLA continuous OLS,native_l2,HBA,45,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,45,minimize,0.0,21,18,True,5.0,-150.0,0.0181818181818181,0.6050257513531756
MolecuLA continuous OLS,native_l2,HBA,45,minimize,0.2,21,2,True,1.0,-30.0,0.5303030303030303,0.5100403560280071
MolecuLA continuous OLS,native_l2,HBA,45,minimize,0.4,21,2,True,1.0,-30.0,0.5303030303030303,0.5100403560280071
MolecuLA continuous OLS,native_l2,HBA,45,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,46,maximize,0.0,21,19,True,18.0,105.0,0.064,4.821837190110189
MolecuLA continuous OLS,native_l2,HBA,46,maximize,0.2,21,2,True,4.0,30.0,0.2112676056338028,0.489475277487152
MolecuLA continuous OLS,native_l2,HBA,46,maximize,0.4,21,1,True,2.0,15.0,0.5961538461538461,0.6804881252949198
MolecuLA continuous OLS,native_l2,HBA,46,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,46,minimize,0.0,21,19,True,5.0,-150.0,0.024390243902439,1.4908640876328594
MolecuLA continuous OLS,native_l2,HBA,46,minimize,0.2,21,2,False,-2.0,15.0,0.5961538461538461,0.6804881252949198
MolecuLA continuous OLS,native_l2,HBA,46,minimize,0.4,21,1,False,-2.0,15.0,0.5961538461538461,0.6804881252949198
MolecuLA continuous OLS,native_l2,HBA,46,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,47,maximize,0.0,21,19,True,46.0,150.0,0.0502793296089385,6.153092650992242
MolecuLA continuous OLS,native_l2,HBA,47,maximize,0.2,21,3,True,1.0,15.0,0.7192982456140351,0.5426318446129619
MolecuLA continuous OLS,native_l2,HBA,47,maximize,0.4,21,1,True,1.0,15.0,0.7192982456140351,0.5426318446129619
MolecuLA continuous OLS,native_l2,HBA,47,maximize,0.6,21,1,True,1.0,15.0,0.7192982456140351,0.5426318446129619
MolecuLA continuous OLS,native_l2,HBA,47,minimize,0.0,21,19,True,3.0,-150.0,0.0,1.140248202490607
MolecuLA continuous OLS,native_l2,HBA,47,minimize,0.2,21,3,True,2.0,-45.0,0.2394366197183098,2.0767811925154
MolecuLA continuous OLS,native_l2,HBA,47,minimize,0.4,21,1,False,-1.0,15.0,0.7192982456140351,0.5426318446129619
MolecuLA continuous OLS,native_l2,HBA,47,minimize,0.6,21,1,False,-1.0,15.0,0.7192982456140351,0.5426318446129619
MolecuLA continuous OLS,native_l2,HBA,48,maximize,0.0,21,17,True,28.0,120.0,0.05,5.97790218437758
MolecuLA continuous OLS,native_l2,HBA,48,maximize,0.2,21,3,True,8.0,60.0,0.2209302325581395,3.862860729700902
MolecuLA continuous OLS,native_l2,HBA,48,maximize,0.4,21,2,True,3.0,30.0,0.532258064516129,1.1614737046727104
MolecuLA continuous OLS,native_l2,HBA,48,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,48,minimize,0.0,21,17,True,3.0,-150.0,0.0238095238095238,-0.3890694242482375
MolecuLA continuous OLS,native_l2,HBA,48,minimize,0.2,21,3,True,1.0,-45.0,0.4888888888888889,-0.3244326638253181
MolecuLA continuous OLS,native_l2,HBA,48,minimize,0.4,21,2,True,1.0,-45.0,0.4888888888888889,-0.3244326638253181
MolecuLA continuous OLS,native_l2,HBA,48,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,49,maximize,0.0,21,18,True,21.0,150.0,0.0816326530612244,4.1088254453857775
MolecuLA continuous OLS,native_l2,HBA,49,maximize,0.2,21,3,False,0.0,30.0,0.4047619047619047,1.3628343183063656
MolecuLA continuous OLS,native_l2,HBA,49,maximize,0.4,21,1,False,0.0,30.0,0.4047619047619047,1.3628343183063656
MolecuLA continuous OLS,native_l2,HBA,49,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,native_l2,HBA,49,minimize,0.0,21,18,True,5.0,-150.0,0.0333333333333333,0.6894934982730376
MolecuLA continuous OLS,native_l2,HBA,49,minimize,0.2,21,3,True,3.0,-45.0,0.2638888888888889,0.1557480399804323
MolecuLA continuous OLS,native_l2,HBA,49,minimize,0.4,21,1,False,-0.0,30.0,0.4047619047619047,1.3628343183063656
MolecuLA continuous OLS,native_l2,HBA,49,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,0,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,1,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,2,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,maximize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,maximize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,maximize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,maximize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,minimize,0.0,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,minimize,0.2,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,minimize,0.4,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,3,minimize,0.6,21,0,False,,,,
MolecuLA continuous OLS,train_std_unit,HBA,4,maximize,0.0,21,0,False,,,,
