method,property,seed_id,objective,seed_similarity_cutoff,candidate_budget,eligible_valid_changed_candidates,success,best_objective_improvement,selected_alpha,selected_seed_similarity,selected_scaffold_retained,selected_canonical_smiles
MolecuLA raw OLS (seed-excluded),FractionCSP3,17,minimize,0.6,100,1,True,0.03463203463203457,16.666666666666657,0.7619047619047619,True,C[CH]C1CCC[C@H](N(C(=O)Nc2ncc(S(=O)(=O)NC(C)(C)C(=O)O)s2)C2CCCCC2)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,maximize,0.0,100,86,True,1.0,140.90909090909088,0.03,False,CCCC1COCC1C(C)CCCC(C)CC(C)(C)CNCCCCCCCC(C)(C)[C@H](C)CCCCCCC(C)C
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,maximize,0.2,100,8,True,0.4090909090909091,34.848484848484844,0.23655913978494625,False,CC(C=CCOC(=O)[C@H](N)CC1=CC(CC#N)C=CC1)CNc1ccc(Cl)cn1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,maximize,0.4,100,2,False,0.0,-25.757575757575765,0.6949152542372882,False,N#Cc1ccc(C(=O)Nc2c(O)cccc2C=CNc2ccc(Cl)cn2)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,maximize,0.6,100,2,False,0.0,-25.757575757575765,0.6949152542372882,False,N#Cc1ccc(C(=O)Nc2c(O)cccc2C=CNc2ccc(Cl)cn2)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,minimize,0.0,100,86,False,-0.0,-150.0,0.025,,N=CN=C=C=CC=CN=CN=CN=CC=CN=C=C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,minimize,0.2,100,8,False,-0.0,-31.818181818181813,0.3291139240506329,False,N#CC=C1C=CC(C(=O)Nc2c(O)cccc2C=CC=Cc2cnc(Cl)cn2)=C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,minimize,0.4,100,2,False,-0.0,-25.757575757575765,0.6949152542372882,False,N#Cc1ccc(C(=O)Nc2c(O)cccc2C=CNc2ccc(Cl)cn2)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,18,minimize,0.6,100,2,False,-0.0,-25.757575757575765,0.6949152542372882,False,N#Cc1ccc(C(=O)Nc2c(O)cccc2C=CNc2ccc(Cl)cn2)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,maximize,0.0,100,85,True,0.9666666666666667,107.57575757575756,0.028037383177570093,False,CCCCC[C@@H]1CC2C[CH]CC[C@@H]1CC(C)CC1(C)NCC13C(CCC(C)CC)COC23
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,maximize,0.2,100,4,True,0.125,22.72727272727272,0.4225352112676056,False,ClC1=CC(C=C2CSC(Nc3cccc(-n4ccnc4)c3)=N2)S1
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,maximize,0.4,100,1,True,0.125,22.72727272727272,0.4225352112676056,False,ClC1=CC(C=C2CSC(Nc3cccc(-n4ccnc4)c3)=N2)S1
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,minimize,0.0,100,85,False,-0.0,-71.21212121212122,0.061855670103092786,False,C=C1C2=NC=NC=NC1=C2C=NC=CC=NC=CNC(=CC=N)NC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,minimize,0.2,100,4,False,-0.0,-31.818181818181813,0.20930232558139536,False,C=CC=S1C(Cl)=CC=C1C=CSC=Cn1cccc(-n2ccnc2)c1=N
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,minimize,0.4,100,1,False,-0.125,22.72727272727272,0.4225352112676056,False,ClC1=CC(C=C2CSC(Nc3cccc(-n4ccnc4)c3)=N2)S1
MolecuLA raw OLS (seed-excluded),FractionCSP3,19,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,maximize,0.0,100,92,True,0.75,110.60606060606062,0.06896551724137931,False,CCC(C)CCCCOC[C@@H](C)CC1(C)CCCCC(C)(COCCCC(C)CC(C)CCNCCC2(C)CCNC2)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,maximize,0.2,100,12,True,0.08333333333333331,-25.757575757575765,0.4823529411764706,False,CCOC(=O)C=CCN=C(Nc1ccc(OC(C)C)c(Cl)c1)N(CO)Cc1ccc(Cl)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,maximize,0.4,100,10,True,0.08333333333333331,-25.757575757575765,0.4823529411764706,False,CCOC(=O)C=CCN=C(Nc1ccc(OC(C)C)c(Cl)c1)N(CO)Cc1ccc(Cl)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,minimize,0.0,100,92,True,0.16999999999999998,-83.33333333333333,0.10317460317460317,False,CON=CC=C1C=C2ONC1=C2N=CN=CC=CN=C(Oc1cccc(Cl)c1N)C1C=CC=CN=C1Cl
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,minimize,0.2,100,12,False,-0.009259259259259245,-31.818181818181813,0.21052631578947367,False,CCOC(=O)C1=C2C=CN=C(NC3=CC=C(OC=CCCCl)C3NC=Cc3ccc(Cl)cc3)C2OC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,minimize,0.4,100,10,False,-0.07,13.636363636363626,0.5609756097560976,False,CCOC(=O)C=C1CN=C(Nc2ccc(OC(C)C)c(Cl)c2)N(Cc2ccc(Cl)cc2)CC1=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,20,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,maximize,0.0,100,88,True,0.8076923076923077,71.21212121212122,0.09,False,COC12CCCC(CC(C)C)C(C)(CC3CC3)COC1CC1COCCC1[C@](C)(O)CC2
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,maximize,0.2,100,7,True,0.15384615384615385,25.75757575757575,0.2857142857142857,False,C=CC=CCOCCOC1=CC(c2cc(=O)c3ccc(OC)c(CC4CC4)c3o2)C=C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,maximize,0.4,100,3,True,0.10398860398860399,16.666666666666657,0.48,False,COc1ccc2c(=O)cc(-c3ccc(OCC4C=CC=CC4)cc3)oc2c1CC1CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,minimize,0.0,100,88,True,0.15384615384615383,-62.121212121212125,0.05825242718446602,False,NC=COC1=CC=CC(=CC=O)OC=CC=CC2=CC=C1C=CC(=CC=NC=O)C21C=C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,minimize,0.2,100,7,True,0.04415954415954415,-28.787878787878782,0.3170731707317073,False,CC1C=C1C=C1COC=CC=CC(=O)C=C(c2ccc(OCc3ccccc3)cc2)O1
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,minimize,0.4,100,3,False,-0.10398860398860399,16.666666666666657,0.48,False,COc1ccc2c(=O)cc(-c3ccc(OCC4C=CC=CC4)cc3)oc2c1CC1CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,21,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,maximize,0.0,100,86,True,0.6,31.818181818181813,0.10294117647058823,,CCCC(O)[C@H](OC(F)(F)F)[C@@](C)(O)F
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,maximize,0.2,100,7,True,0.2875,25.75757575757575,0.20987654320987653,False,CC1=CC=CC1OC(CC1(O)CCCOCC1)[C](O)C(F)(F)F
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,minimize,0.0,100,86,True,0.4,-74.24242424242425,0.03571428571428571,False,O=CC=C=CC=CC1=CC=CC=NC=CC=CO1
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,minimize,0.2,100,7,True,0.12727272727272732,-31.818181818181813,0.225,False,FC(F)(F)CCC(=Cc1csc2c1C=CCCC=C2)OCc1ccccc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,22,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,maximize,0.0,100,85,True,0.5,46.96969696969697,0.1016949152542373,,CCCC(C)CC(C)(O)[C@@H](CCO)CCOCC
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,maximize,0.2,100,4,True,0.30000000000000004,34.848484848484844,0.23728813559322035,False,CCCCOC(C)C(=O)OCCC1C=C(COC)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,maximize,0.4,100,1,True,0.0714285714285714,25.75757575757575,0.5,False,COC1=CC=C(COC(=O)C(O)CC(C)C)C[CH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,minimize,0.0,100,85,True,0.5,-150.0,0.04225352112676056,False,O=C=CC1=CC=CC=CC=NC(=C=C=NC=O)OC1=C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,minimize,0.2,100,4,False,-0.0714285714285714,25.75757575757575,0.5,False,COC1=CC=C(COC(=O)C(O)CC(C)C)C[CH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,minimize,0.4,100,1,False,-0.0714285714285714,25.75757575757575,0.5,False,COC1=CC=C(COC(=O)C(O)CC(C)C)C[CH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,23,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,maximize,0.0,100,80,True,0.8666666666666667,125.75757575757575,0.0425531914893617,,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)CCCCC[C@H](C)CCCCCCCC
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,maximize,0.2,100,4,True,0.2,28.787878787878782,0.36538461538461536,False,CC(=O)C1C[C](CSCc2ccccc2)C=C1F
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,minimize,0.0,100,80,True,0.1333333333333333,-150.0,0.03389830508474576,,N=COC=C=C=C=C=C=C=C=CC=C=C=C=C=C=C=C=C=C=C=C=C=C=C=CC=C=CC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,minimize,0.2,100,4,True,0.0708333333333333,-40.90909090909091,0.24561403508771928,False,CC(=O)C=C1C(F)=CC=C1SC=Cc1ccccc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,24,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,maximize,0.0,100,90,True,0.64,71.21212121212122,0.06542056074766354,False,CCCC1CCCCC1C(CCN)CCCCC1(CCOO)C2CCC(C)(O)C1OC2
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,maximize,0.2,100,12,True,0.2052173913043478,37.878787878787875,0.26666666666666666,False,O=C1CCC2(CCN(CCCC3C=CC=CC3)CC2)O[n+]2c(OCO)cccc21
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,maximize,0.4,100,6,True,0.08000000000000002,19.69696969696969,0.6811594202898551,False,O=C(O)/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCCC3C=CC=CC3)CC1)O2
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,maximize,0.6,100,4,True,0.08000000000000002,19.69696969696969,0.6811594202898551,False,O=C(O)/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCCC3C=CC=CC3)CC1)O2
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,minimize,0.0,100,90,True,0.36,-150.0,0.046296296296296294,False,O=CC=c1ccnc(C=O)c1=C=C=C=C=CC=NC=C=C=C=C=NC=COC=NC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,minimize,0.2,100,12,True,0.36,-28.787878787878782,0.234375,False,O=C(O)/C=C/c1ccccc1Cl
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,minimize,0.4,100,6,False,-0.02461538461538465,13.636363636363626,0.4,False,O=C(O)/C=C/c1cccc(C(=O)CC(O)C2CCN(CCCCc3ccccc3)C2)c1
MolecuLA raw OLS (seed-excluded),FractionCSP3,25,minimize,0.6,100,4,False,-0.08000000000000002,19.69696969696969,0.6811594202898551,False,O=C(O)/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCCC3C=CC=CC3)CC1)O2
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,maximize,0.0,100,87,True,0.7857142857142858,77.27272727272728,0.046875,False,CCC(N)CC1C(O)CC1CF
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,maximize,0.2,100,12,True,8.326672684688674e-17,19.69696969696969,0.3492063492063492,False,NCC(=CC(=O)N1C=CCC1)Nc1ccc(Br)cc1F
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,minimize,0.0,100,87,True,0.2142857142857142,-150.0,0.04411764705882353,,NN=CN=C=CN=C=C=C=CN=CC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,minimize,0.2,100,12,True,0.1517857142857142,-34.848484848484844,0.3709677419354839,False,NC1=C(C=CC=O)C=CCC(Nc2ccc(Br)cc2F)=C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,26,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,maximize,0.0,100,88,True,0.7272727272727273,68.18181818181819,0.05714285714285714,,CCCCCC(C)(COC(C)C)CC(C)(C)OCCC(C)(C)CC(C)C
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,maximize,0.2,100,11,True,0.36363636363636365,28.787878787878782,0.2028985507246377,False,CC(=O)OCC(C)(CCCc1ccccc1[C]O)[C@@H](C)OCC(C)(C)C
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,maximize,0.4,100,2,False,-0.04545454545454544,-28.787878787878782,0.7857142857142857,True,CC(=O)Oc1cc(C=C(C)c2ccccc2)cc(OC(C)=O)c1C(C)C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,maximize,0.6,100,2,False,-0.04545454545454544,-28.787878787878782,0.7857142857142857,True,CC(=O)Oc1cc(C=C(C)c2ccccc2)cc(OC(C)=O)c1C(C)C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,minimize,0.0,100,88,True,0.2727272727272727,-150.0,0.08955223880597014,False,O=C=C=C=C=C=CC=C=C=C=CC1=C=C=COC=N1
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,minimize,0.2,100,11,True,0.16746411483253587,-34.848484848484844,0.30158730158730157,False,C=C(Br)OC1=CC=C(C=C(C)c2ccccc2)C=COC(=O)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,minimize,0.4,100,2,True,0.04545454545454544,-28.787878787878782,0.7857142857142857,True,CC(=O)Oc1cc(C=C(C)c2ccccc2)cc(OC(C)=O)c1C(C)C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,27,minimize,0.6,100,2,True,0.04545454545454544,-28.787878787878782,0.7857142857142857,True,CC(=O)Oc1cc(C=C(C)c2ccccc2)cc(OC(C)=O)c1C(C)C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,maximize,0.0,100,85,True,0.5384615384615385,43.93939393939394,0.14583333333333334,,CCCCCCOCC(C)O
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,maximize,0.2,100,12,True,0.23846153846153845,31.818181818181813,0.23214285714285715,False,COCCCC1OCC(O)C=C1C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,maximize,0.4,100,5,True,0.03846153846153849,19.69696969696969,0.7692307692307693,True,CCOC(=O)c1ccc(O)cc1OCCCCOC
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,maximize,0.6,100,5,True,0.03846153846153849,19.69696969696969,0.7692307692307693,True,CCOC(=O)c1ccc(O)cc1OCCCCOC
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,minimize,0.0,100,85,True,0.4615384615384615,-125.75757575757575,0.029850746268656716,,O=C=CC=NC=C=C=CC=C=COC=CC=NC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,minimize,0.2,100,12,True,0.2850678733031674,-37.878787878787875,0.3333333333333333,True,COC=CCCOc1cc(O)ccc1C=COC(=O)C=CC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,minimize,0.4,100,5,True,0.1490384615384615,-28.787878787878782,0.6521739130434783,True,C#CC=COC(=O)c1ccc(O)cc1OCCCCOC
MolecuLA raw OLS (seed-excluded),FractionCSP3,28,minimize,0.6,100,5,True,0.1490384615384615,-28.787878787878782,0.6521739130434783,True,C#CC=COC(=O)c1ccc(O)cc1OCCCCOC
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,maximize,0.0,100,75,True,0.9166666666666667,74.24242424242425,0.023809523809523808,,CCCCC(O)CC
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,maximize,0.2,100,1,True,0.07051282051282055,31.818181818181813,0.36585365853658536,False,COC1=CC=C(Nc2ccccc2)C[CH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,minimize,0.0,100,75,True,0.0833333333333333,-143.93939393939394,0.06349206349206349,False,N=C1N=C=C=C=C2N=C=C=C=C=C=C=C1C=NC=C=C2C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,minimize,0.2,100,1,False,-0.07051282051282055,31.818181818181813,0.36585365853658536,False,COC1=CC=C(Nc2ccccc2)C[CH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,29,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,maximize,0.0,100,85,True,0.9523809523809524,128.7878787878788,0.05194805194805195,False,CC(CCCC1CC2CC1CC2(C)CCC(C)CCCCO)CCCC1(C)CC(C)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,maximize,0.2,100,8,True,0.19047619047619047,19.69696969696969,0.26865671641791045,False,N#CC1=CC=C(N=C(CC=CC=C2CC2CBr)c2ccccc2)C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,minimize,0.0,100,85,True,0.0476190476190476,-150.0,0.034482758620689655,,C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=C=NC=C=C=NC=N
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,minimize,0.2,100,8,True,0.0476190476190476,-34.848484848484844,0.3125,False,N#CC=CC#CN=C(c1ccccc1)c1ccccc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,30,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,maximize,0.0,100,84,True,0.6923076923076923,71.21212121212122,0.07462686567164178,False,CC1CCC([C@@H](O)C2(C)CCOC2(C)C)CC1O
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,maximize,0.2,100,7,True,0.2637362637362637,34.848484848484844,0.3448275862068966,False,CCCC=C1C=C(C(=O)O)C(C(C)(C)F)OC1C(=O)O
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,minimize,0.0,100,84,True,0.3076923076923077,-150.0,0.058823529411764705,False,NOC1=C=C=C=C=C=C=C=CN=C1C=C=C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,minimize,0.2,100,7,True,0.034965034965035,-31.818181818181813,0.25862068965517243,False,CCc1ccc(OC(F)C(F)=CF)cc1O
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,31,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,maximize,0.0,100,84,True,0.7067247820672479,150.0,0.05454545454545454,,CCCC[CH]CCCCCCC(C)C(C)CCCCCCCCCCCC(C)CCCCCCCCCCCCCCC=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,maximize,0.2,100,7,True,0.12727272727272732,25.75757575757575,0.25,False,CNC[C@@H]1Cc2ccccc2OO1
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,maximize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,minimize,0.0,100,84,True,0.2727272727272727,-150.0,0.047619047619047616,False,N=CN=CNC1=C=C=C=C=C=C=C=CC=C1C=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,minimize,0.2,100,7,True,0.09090909090909088,-40.90909090909091,0.3829787234042553,True,CNC=NCOc1cc2ccccc2o1
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,minimize,0.4,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,32,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,maximize,0.0,100,80,True,0.75,56.06060606060606,0.1282051282051282,,CCOC(F)CCF
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,maximize,0.2,100,12,True,0.25,31.818181818181813,0.26666666666666666,False,COCOC1(F)CC=CC=C1Br
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,maximize,0.4,100,9,True,0.08333333333333331,-34.848484848484844,0.5555555555555556,True,COCOCc1c(F)cccc1Br
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,minimize,0.0,100,80,True,0.25,-150.0,0.0,,O=C=C=C=C=C=C=C=CC=NC=C=C=C=C=C=C=C=C=C=C=NC=O
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,minimize,0.2,100,12,True,0.1388888888888889,-56.06060606060606,0.5277777777777778,True,COC=COc1c(F)cccc1Br
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,minimize,0.4,100,9,True,0.1388888888888889,-56.06060606060606,0.5277777777777778,True,COC=COc1c(F)cccc1Br
MolecuLA raw OLS (seed-excluded),FractionCSP3,33,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,maximize,0.0,100,100,True,0.9130434782608696,95.45454545454544,0.041666666666666664,False,CCCC1(C)CC[C@@H](CCCOCC(C)C)CC1COC[C@H](NCC(C)CCC1CCCOC1)C(C)C
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,maximize,0.2,100,17,True,0.08695652173913046,-13.636363636363626,0.4157303370786517,False,CNC=CC=NC(=O)C1=NC=c2nc(-c3cccc(C(F)(F)F)c3)cc(OC(C)=O)c2=CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,maximize,0.4,100,2,True,0.08695652173913046,-13.636363636363626,0.4157303370786517,False,CNC=CC=NC(=O)C1=NC=c2nc(-c3cccc(C(F)(F)F)c3)cc(OC(C)=O)c2=CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,maximize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,minimize,0.0,100,100,True,0.0869565217391304,-89.39393939393939,0.04672897196261682,False,O=C=NC=CC=NC1=CC2=CC(=CC=NC=C(N=O)ON2)C(=C=O)O1
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,minimize,0.2,100,17,True,0.003623188405797076,-22.727272727272734,0.4444444444444444,False,CC(=O)Oc1ccc(C=Cc2cnccc2Cl)nccnc(-c2cccc(C(F)(F)F)c2)c1
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,minimize,0.4,100,2,True,0.003623188405797076,-22.727272727272734,0.4444444444444444,False,CC(=O)Oc1ccc(C=Cc2cnccc2Cl)nccnc(-c2cccc(C(F)(F)F)c2)c1
MolecuLA raw OLS (seed-excluded),FractionCSP3,34,minimize,0.6,100,0,False,,,,,
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,maximize,0.0,100,86,True,0.7,59.09090909090909,0.037037037037037035,False,CC1C[C@H]1C
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,maximize,0.2,100,3,True,0.10000000000000003,-22.727272727272734,0.7333333333333333,False,CN(C)S(=O)(=O)NC1=CC=C(c2ccc3ncc(N4CCOCC4)nc3c2)CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,maximize,0.4,100,2,True,0.10000000000000003,-22.727272727272734,0.7333333333333333,False,CN(C)S(=O)(=O)NC1=CC=C(c2ccc3ncc(N4CCOCC4)nc3c2)CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,maximize,0.6,100,1,True,0.10000000000000003,-22.727272727272734,0.7333333333333333,False,CN(C)S(=O)(=O)NC1=CC=C(c2ccc3ncc(N4CCOCC4)nc3c2)CC1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,minimize,0.0,100,86,True,0.3,-150.0,0.06756756756756757,False,O=C=NC=COc1ncn[nH]1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,minimize,0.2,100,3,True,0.10952380952380952,-25.757575757575765,0.21978021978021978,False,CN(C)S(=O)(=O)NC=C1C=CNC(c2ccc3nccc(CNCC=CO)c3c2)=C1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,minimize,0.4,100,2,False,-0.04999999999999999,22.72727272727272,0.4,False,CN(C)S(=O)(=O)Nc1ccc(C2C=CC3=CNC(N4CCOCC4)=NC3=C2)cc1
MolecuLA raw OLS (seed-excluded),FractionCSP3,35,minimize,0.6,100,1,False,-0.10000000000000003,-22.727272727272734,0.7333333333333333,False,CN(C)S(=O)(=O)NC1=CC=C(c2ccc3ncc(N4CCOCC4)nc3c2)CC1
