method,property,seed_id,seed_row_index,spearman_alpha_property,linear_slope_property_per_alpha,seed_moves_expected_direction,expected_sign_fraction_valid_candidates,valid_fraction,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_seed_similarity,scaffold_retention_fraction,best_increase,best_decrease
ChemSpacE extreme-SVM,TPSA,28,682034,0.8102355586173277,7.1643309504950565,True,0.96,1.0,0.98,0.98,0.0789473684210526,0.5,1602.6199999999994,64.99
ChemSpacE extreme-SVM,TPSA,29,736200,0.8441332146454701,6.977718792079215,True,0.97,1.0,0.98,0.98,0.0294117647058823,0.2,1700.6599999999985,34.15
ChemSpacE extreme-SVM,TPSA,30,501789,0.8586270724955128,8.547961425742562,True,0.97,1.0,0.98,0.98,0.0238095238095238,0.2,1836.0499999999963,36.15
ChemSpacE extreme-SVM,TPSA,31,519962,0.8683860694244157,7.831178910891083,True,0.97,1.0,0.98,0.98,0.0697674418604651,0.2857142857142857,1738.2399999999975,66.76
ChemSpacE extreme-SVM,TPSA,32,584456,0.9335208531605651,8.898081069306915,True,0.97,1.0,0.97,0.97,0.0555555555555555,0.3333333333333333,1835.1999999999964,45.4
ChemSpacE extreme-SVM,TPSA,33,357837,0.8550851527494627,6.857460356435654,True,0.96,1.0,0.97,0.97,0.0606060606060606,0.5714285714285714,1606.9599999999998,18.46
ChemSpacE extreme-SVM,TPSA,34,775000,0.8379228997433936,7.729872356435642,True,0.96,1.0,0.99,0.99,0.035504201680672254,0.1111111111111111,1663.1399999999985,94.07
ChemSpacE extreme-SVM,TPSA,35,569940,0.8890414030813513,8.951055247524739,True,0.97,1.0,0.98,0.98,0.0363636363636363,0.2222222222222222,1792.9399999999964,87.66000000000001
ChemSpacE extreme-SVM,TPSA,36,50695,0.8268034379923718,7.9534473465346505,True,0.98,1.0,0.98,0.98,0.0188679245283018,0.25,1802.239999999997,27.96
ChemSpacE extreme-SVM,TPSA,37,604624,0.811336201335852,7.806514970297029,True,0.98,1.0,0.98,0.98,0.0363636363636363,0.25,1731.579999999998,42.43
ChemSpacE extreme-SVM,TPSA,38,352240,0.818953801750696,7.358454000000005,True,0.97,1.0,0.98,0.98,0.0192307692307692,0.2,1713.7499999999982,29.46
ChemSpacE extreme-SVM,TPSA,39,681818,0.8708891374856998,8.296708198019795,True,0.97,1.0,0.98,0.98,0.0256410256410256,0.42857142857142855,1769.199999999997,55.400000000000006
ChemSpacE extreme-SVM,TPSA,40,433279,0.9270382697416345,8.855022772277213,True,0.99,1.0,0.98,0.98,0.058702132538408544,0.2,1860.2899999999968,20.31
ChemSpacE extreme-SVM,TPSA,41,180515,0.8176902324499962,7.1987781980198084,True,0.97,1.0,0.98,0.98,0.04,0.2222222222222222,1666.4199999999987,35.53
ChemSpacE extreme-SVM,TPSA,42,68271,0.8271538680282214,7.722642891089109,True,0.96,1.0,0.99,0.99,0.0204081632653061,0.16666666666666666,1720.289999999998,62.12
ChemSpacE extreme-SVM,TPSA,43,620859,0.8307210570860863,7.08579831683169,True,0.98,1.0,0.98,0.98,0.0714285714285714,0.2857142857142857,1633.0099999999989,68.39
ChemSpacE extreme-SVM,TPSA,44,614795,0.8263571680494259,7.333991960396042,True,0.98,1.0,0.98,0.98,0.030076888285843498,0.2,1724.6799999999978,46.53
ChemSpacE extreme-SVM,TPSA,45,145013,0.8260200158764112,8.34785473267326,True,0.97,1.0,0.98,0.98,0.05971479500891265,0.2857142857142857,1795.0699999999968,71.53
ChemSpacE extreme-SVM,TPSA,46,294552,0.8239631775729921,7.438408455445548,True,0.97,1.0,0.98,0.98,0.0476190476190476,0.4,1668.2499999999982,80.75
ChemSpacE extreme-SVM,TPSA,47,101769,0.8746088268470079,8.802237108910878,True,0.99,1.0,0.99,0.99,0.0196078431372549,0.2222222222222222,1811.7299999999964,68.87
ChemSpacE extreme-SVM,TPSA,48,74811,0.8212580869371555,7.006524118811892,True,0.98,1.0,0.98,0.98,0.0697674418604651,0.16666666666666666,1579.83,34.39
ChemSpacE extreme-SVM,TPSA,49,657462,0.8275753573438961,8.198797267326729,True,0.97,1.0,0.98,0.98,0.03846786125267135,0.25,1751.949999999997,78.25
ChemSpacE extreme-SVM,cLogP,0,319669,0.9577795874302559,0.6448727039009835,True,0.98,1.0,0.98,0.98,0.0204081632653061,0.09523809523809523,54.31329999999958,82.49009999999896
ChemSpacE extreme-SVM,cLogP,1,407691,0.9551791650549597,0.6437699749306863,True,0.98,1.0,0.98,0.98,0.05,0.16666666666666666,57.46159999999959,79.34179999999897
ChemSpacE extreme-SVM,cLogP,2,357774,0.9487593994662216,0.6457384678217754,True,0.95,1.0,0.95,0.95,0.0674603174603174,0.2857142857142857,58.50157999999959,78.30181999999897
ChemSpacE extreme-SVM,cLogP,3,70896,0.9596707682872262,0.6393755255247459,True,0.96,1.0,0.98,0.98,0.0,0.10526315789473684,57.45329999999959,79.35009999999896
ChemSpacE extreme-SVM,cLogP,4,618350,0.9446174174073241,0.6459104919207854,True,0.96,1.0,0.96,0.96,0.0416666666666666,0.2222222222222222,58.71139999999959,78.09199999999896
ChemSpacE extreme-SVM,cLogP,5,771121,0.9527889527333757,0.6432141844356369,True,0.99,1.0,0.99,0.99,0.0422535211267605,0.05,57.52059999999958,79.28279999999896
ChemSpacE extreme-SVM,cLogP,6,511472,0.949151291065109,0.6525994879207854,True,0.98,1.0,0.99,0.99,0.0266666666666666,0.06666666666666667,59.62489999999959,77.17849999999896
ChemSpacE extreme-SVM,cLogP,7,556492,0.955132049336222,0.6423980363168251,True,0.97,1.0,0.97,0.97,0.0303030303030303,0.21428571428571427,59.777319999999584,77.02607999999896
ChemSpacE extreme-SVM,cLogP,8,219855,0.9448053097270992,0.6414812799405875,True,0.95,1.0,0.98,0.98,0.0612244897959183,0.11764705882352941,56.15639999999958,80.64699999999897
ChemSpacE extreme-SVM,cLogP,9,354054,0.9475282481161698,0.6484898008118746,True,0.96,1.0,0.96,0.96,0.0967256932843301,0.2857142857142857,59.84669999999959,76.95669999999896
ChemSpacE extreme-SVM,cLogP,10,281634,0.9491860509512879,0.6455766108316765,True,0.97,1.0,0.98,0.98,0.0161290322580645,0.25,56.100699999999584,80.70269999999897
ChemSpacE extreme-SVM,cLogP,11,538540,0.9399683914773329,0.6460038599999933,True,0.96,1.0,0.96,0.96,0.075,0.3076923076923077,58.30459999999958,78.49879999999897
ChemSpacE extreme-SVM,cLogP,12,343969,0.9446393131025136,0.6495428205940527,True,0.97,1.0,0.98,0.98,0.0357142857142857,0.11764705882352941,56.88249999999958,79.92089999999897
ChemSpacE extreme-SVM,cLogP,13,53955,0.9582251054988127,0.6353885739405876,True,0.95,1.0,0.96,0.96,0.0,0.4666666666666667,59.81119999999959,76.99219999999896
ChemSpacE extreme-SVM,cLogP,14,624425,0.9609601188646989,0.6431957329306865,True,0.97,1.0,0.97,0.97,0.0,0.1875,57.15041999999959,79.65297999999896
ChemSpacE extreme-SVM,cLogP,15,418215,0.9450297925334764,0.6506598121782112,True,0.96,1.0,0.96,0.96,0.0212765957446808,0.21052631578947367,57.93679999999959,78.86659999999897
ChemSpacE extreme-SVM,cLogP,16,397466,0.9495463595634701,0.6487098556237556,True,0.98,1.0,0.98,0.98,0.0178571428571428,0.2,57.51239999999959,79.29099999999896
ChemSpacE extreme-SVM,cLogP,17,602221,0.9502885460613663,0.6451806862376172,True,0.98,1.0,0.98,0.98,0.0166666666666666,0.1,56.29149999999958,80.51189999999896
ChemSpacE extreme-SVM,cLogP,18,160039,0.949906457674961,0.6460659604158348,True,0.97,1.0,0.97,0.97,0.0181818181818181,0.25,56.50451999999959,80.29887999999896
ChemSpacE extreme-SVM,cLogP,19,667072,0.9532549256536411,0.6474924514851418,True,0.97,1.0,0.98,0.98,0.0181818181818181,0.1111111111111111,54.86709999999958,81.93629999999897
ChemSpacE extreme-SVM,cLogP,20,440554,0.9452218802041473,0.644099921386132,True,0.95,1.0,0.99,0.99,0.0441176470588235,0.16666666666666666,55.22089999999958,81.58249999999897
ChemSpacE extreme-SVM,cLogP,21,653586,0.9550174058675057,0.6339658509900926,True,0.95,1.0,0.98,0.98,0.0526315789473684,0.2,54.39639999999958,82.40699999999896
ChemSpacE extreme-SVM,cLogP,22,131256,0.9519038813205873,0.6375815109504884,True,0.95,1.0,0.98,0.98,0.0363636363636363,0.125,55.65049999999958,81.15289999999897
ChemSpacE extreme-SVM,cLogP,23,553961,0.9492966498173191,0.6488532931683101,True,0.96,1.0,0.96,0.96,0.0526315789473684,0.26666666666666666,58.17599999999958,78.62739999999896
ChemSpacE extreme-SVM,cLogP,24,705329,0.9420852311940167,0.6362091568514786,True,0.9,1.0,0.96,0.96,0.05,0.5,56.00079999999959,80.80259999999896
ChemSpacE extreme-SVM,cLogP,25,709496,0.9603167346325924,0.6392408006930627,True,0.98,1.0,0.98,0.98,0.0327868852459016,0.09090909090909091,56.10439999999958,80.69899999999896
ChemSpacE extreme-SVM,cLogP,26,348626,0.9477783730452649,0.6510680153465277,True,0.98,1.0,0.98,0.98,0.0434782608695652,0.13333333333333333,57.29949999999958,79.50389999999896
ChemSpacE extreme-SVM,cLogP,27,73191,0.9409532693998559,0.6391264191287063,True,0.94,1.0,0.98,0.98,0.0232558139534883,0.15384615384615385,55.10029999999958,81.70309999999897
ChemSpacE extreme-SVM,cLogP,28,682034,0.9494167364090976,0.6446697545544487,True,0.97,1.0,0.97,0.97,0.0789473684210526,0.5,58.337199999999584,78.46619999999896
ChemSpacE extreme-SVM,cLogP,29,736200,0.9532643571710274,0.6443137251485082,True,0.96,1.0,0.96,0.96,0.0294117647058823,0.25,57.48759999999958,79.31579999999896
ChemSpacE extreme-SVM,cLogP,30,501789,0.9554180890721897,0.6404007047920726,True,0.98,1.0,0.98,0.98,0.0238095238095238,0.25,54.69911999999958,82.10427999999897
ChemSpacE extreme-SVM,cLogP,31,519962,0.9520255558103503,0.6339844541584093,True,0.93,1.0,0.97,0.97,0.0697674418604651,0.21428571428571427,57.57549999999959,79.22789999999897
ChemSpacE extreme-SVM,cLogP,32,584456,0.9493536725340099,0.644422939326726,True,0.96,1.0,0.96,0.96,0.0555555555555555,0.25,58.635799999999584,78.16759999999896
ChemSpacE extreme-SVM,cLogP,33,357837,0.9530385237793286,0.631288945544548,True,0.93,1.0,0.96,0.96,0.0606060606060606,0.6666666666666666,57.75049999999958,79.05289999999896
ChemSpacE extreme-SVM,cLogP,34,775000,0.9488016834956814,0.6394519710296964,True,0.96,1.0,1.0,1.0,0.0303030303030303,0.0,55.43319999999958,81.37019999999896
ChemSpacE extreme-SVM,cLogP,35,569940,0.9452298423304885,0.6535481087524684,True,0.98,1.0,0.98,0.98,0.0363636363636363,0.14285714285714285,57.969699999999584,78.83369999999896
ChemSpacE extreme-SVM,cLogP,36,50695,0.9492397703221217,0.6459245640593992,True,0.97,1.0,0.97,0.97,0.0188679245283018,0.15,56.08369999999958,80.71969999999897
ChemSpacE extreme-SVM,cLogP,37,604624,0.9463022683353568,0.6496011843960329,True,0.94,1.0,0.97,0.97,0.0363636363636363,0.2,55.27859999999958,81.52479999999896
ChemSpacE extreme-SVM,cLogP,38,352240,0.9503140775312262,0.6394175051683102,True,0.94,1.0,0.98,0.98,0.0192307692307692,0.09523809523809523,56.40919999999958,80.39419999999896
ChemSpacE extreme-SVM,cLogP,39,681818,0.94508704164236,0.6461800857425677,True,0.96,1.0,0.96,0.96,0.0256410256410256,0.2222222222222222,59.10129999999958,77.70209999999896
ChemSpacE extreme-SVM,cLogP,40,433279,0.9468141689968117,0.6392674947524685,True,0.94,1.0,0.97,0.97,0.07250000000000001,0.14285714285714285,57.418279999999584,79.38511999999896
ChemSpacE extreme-SVM,cLogP,41,180515,0.9486425176828852,0.6441880548514787,True,0.97,1.0,0.98,0.98,0.0196078431372549,0.125,55.75487999999958,81.04851999999897
ChemSpacE extreme-SVM,cLogP,42,68271,0.9480904598313139,0.6366265298811815,True,0.93,1.0,0.98,0.98,0.0204081632653061,0.125,55.39731999999958,81.40607999999897
ChemSpacE extreme-SVM,cLogP,43,620859,0.946267391643584,0.6418125590296963,True,0.96,1.0,0.96,0.96,0.0714285714285714,0.26666666666666666,58.05149999999959,78.75189999999895
ChemSpacE extreme-SVM,cLogP,44,614795,0.9526724510997907,0.6372891427326667,True,0.98,1.0,0.98,0.98,0.0222222222222222,0.125,54.60589999999958,82.19749999999897
ChemSpacE extreme-SVM,cLogP,45,145013,0.9411271931766042,0.6438956881188052,True,0.95,1.0,0.98,0.98,0.074074074074074,0.125,57.26089999999958,79.54249999999897
ChemSpacE extreme-SVM,cLogP,46,294552,0.9441605228607806,0.6379527071287062,True,0.98,1.0,0.98,0.98,0.0476190476190476,0.1875,57.83409999999958,78.96929999999897
ChemSpacE extreme-SVM,cLogP,47,101769,0.9533461714038646,0.6452803898019734,True,0.97,1.0,0.97,0.97,0.0196078431372549,0.23076923076923078,56.54979999999958,80.25359999999897
ChemSpacE extreme-SVM,cLogP,48,74811,0.9526000286744559,0.6452722596831617,True,0.96,1.0,0.97,0.97,0.0697674418604651,0.2,53.82599999999958,82.97739999999897
ChemSpacE extreme-SVM,cLogP,49,657462,0.9413986639581448,0.6472037001782113,True,0.94,1.0,0.98,0.98,0.032258064516129,0.11764705882352941,56.40351999999958,80.39987999999896
ChemSpacE extreme-SVM,BertzCT,0,319669,0.7792620980068179,47.86204015573397,True,0.9848484848484849,0.66,0.66,1.0,0.0,0.0,10824.210416124091,1057.4394771552415
ChemSpacE extreme-SVM,BertzCT,1,407691,0.7374835550875732,52.27752305459671,True,0.87,1.0,0.98,0.98,0.0,0.2857142857142857,11688.277744206229,465.6519131322054
ChemSpacE extreme-SVM,BertzCT,2,357774,0.7277108933327098,51.433671962840904,True,0.84,1.0,0.97,0.97,0.0,0.3333333333333333,11929.724386549804,188.9847279786199
ChemSpacE extreme-SVM,BertzCT,3,70896,0.8674094802818255,47.06943263707637,True,0.8928571428571429,0.84,0.83,0.9880952380952381,0.02,0.14285714285714285,11869.57875462484,570.5608031804463
ChemSpacE extreme-SVM,BertzCT,4,618350,0.755607127957889,52.468852148585334,True,0.87,1.0,0.98,0.98,0.0,0.25,11459.416267427512,790.8786094157111
ChemSpacE extreme-SVM,BertzCT,5,771121,0.7217146098668799,48.93740034203978,True,0.78,1.0,1.0,1.0,0.0149253731343283,0.0,10914.080866548453,1135.404562334442
ChemSpacE extreme-SVM,BertzCT,6,511472,0.7545587337721988,51.962098756954504,True,0.87,1.0,1.0,1.0,0.0,0.0,10964.090087469463,1047.085601071834
ChemSpacE extreme-SVM,BertzCT,7,556492,0.6993203775399836,50.79720894276749,True,0.85,1.0,0.98,0.98,0.0303030303030303,0.25,11721.778801588176,289.3968869531214
ChemSpacE extreme-SVM,BertzCT,8,219855,0.6998905085303878,48.48343499296228,True,0.75,1.0,1.0,1.0,0.0222222222222222,0.2,11872.233585854528,535.9059719507594
ChemSpacE extreme-SVM,BertzCT,9,354054,0.7439983356957848,49.393298532267025,True,0.81,1.0,0.98,0.98,0.0,0.3333333333333333,12177.382601758736,252.75695604655328
ChemSpacE extreme-SVM,BertzCT,10,281634,0.7533435486600247,50.709589435809335,True,0.85,1.0,0.98,0.98,0.0,0.5,11850.026579104624,1002.368084172644
ChemSpacE extreme-SVM,BertzCT,11,538540,0.6706685520960374,48.78500172566251,True,0.75,1.0,0.98,0.98,0.0277777777777777,0.25,11438.9020078782,390.1708513109088
ChemSpacE extreme-SVM,BertzCT,12,343969,0.7503294821855127,51.3943061822947,True,0.87,1.0,0.99,0.99,0.0,0.2857142857142857,11462.993005256249,640.4924236266434
ChemSpacE extreme-SVM,BertzCT,13,53955,0.8588009688563379,52.11729380932684,True,0.9552238805970149,0.67,0.65,0.9701492537313433,0.0,0.2857142857142857,12428.981305245885,283.8447139279425
ChemSpacE extreme-SVM,BertzCT,14,624425,0.7050383746098119,49.04664083949543,True,0.9833333333333333,0.6,0.59,0.9833333333333333,0.0192307692307692,0.1111111111111111,11087.912266307529,858.5540105841986
ChemSpacE extreme-SVM,BertzCT,15,418215,0.7155093397365014,50.70519109976606,True,0.82,1.0,0.98,0.98,0.0,0.25,11609.889441689347,566.0010355519379
ChemSpacE extreme-SVM,BertzCT,16,397466,0.7264450072970583,51.1051103737358,True,0.9508196721311475,0.61,0.59,0.9672131147540983,0.0,0.3333333333333333,11383.390480010314,1020.7490777949716
ChemSpacE extreme-SVM,BertzCT,17,602221,0.6874201855622756,48.31751807172809,True,0.74,1.0,1.0,1.0,0.0166666666666666,0.0,11385.38682951634,870.2227464424503
ChemSpacE extreme-SVM,BertzCT,18,160039,0.6007708880874069,55.13210842786471,True,1.0,0.54,0.54,1.0,0.0181818181818181,0.14285714285714285,10801.70582492638,1038.6876049246105
ChemSpacE extreme-SVM,BertzCT,19,667072,0.6218466504261632,51.83960686044432,True,0.9642857142857143,0.56,0.55,0.9821428571428571,0.0,0.125,11114.082646808973,897.0930417323251
ChemSpacE extreme-SVM,BertzCT,20,440554,0.6861316083235297,48.94102345648572,True,0.73,1.0,0.99,0.99,0.0203125,0.1111111111111111,10944.720425419002,1195.7759896398982
ChemSpacE extreme-SVM,BertzCT,21,653586,0.76737734755644,53.240572468358344,True,0.91,1.0,0.99,0.99,0.0,0.25,10825.159653933604,1219.0180869194414
ChemSpacE extreme-SVM,BertzCT,22,131256,0.6978720469217209,49.0080541968079,True,0.78,1.0,0.99,0.99,0.02,0.125,12132.945978632835,719.4486846444313
ChemSpacE extreme-SVM,BertzCT,23,553961,0.6865733718194753,50.614669035861944,True,0.82,1.0,0.98,0.98,0.0,0.2857142857142857,11688.048111184422,356.1296296686226
ChemSpacE extreme-SVM,BertzCT,24,705329,0.6921339068868978,48.266475338808604,True,0.72,1.0,0.97,0.97,0.0285714285714285,0.375,11882.876156092636,535.21969799903
ChemSpacE extreme-SVM,BertzCT,25,709496,0.8317015198601975,51.18961587220765,True,0.9861111111111112,0.72,0.71,0.9861111111111112,0.0,0.1111111111111111,11932.629062002125,919.765601275144
ChemSpacE extreme-SVM,BertzCT,26,348626,0.8507115497079852,49.578556105892744,True,0.9078947368421053,0.76,0.75,0.9868421052631579,0.0,0.25,12128.84600186886,713.5486614084061
ChemSpacE extreme-SVM,BertzCT,27,73191,0.6822118600408036,48.980020682883605,True,0.77,1.0,0.98,0.98,0.0232558139534883,0.2857142857142857,11818.52689887501,779.3668573563046
ChemSpacE extreme-SVM,BertzCT,28,682034,0.6649043689828235,49.059030491341154,True,0.76,1.0,0.98,0.98,0.0294117647058823,0.25,11729.308763385388,373.6247421664592
ChemSpacE extreme-SVM,BertzCT,29,736200,0.7547199762704362,52.27737796522683,True,0.88,1.0,0.97,0.97,0.0,0.3333333333333333,11613.362427768272,397.81326077302657
ChemSpacE extreme-SVM,BertzCT,30,501789,0.6788753824097212,60.70430832725376,True,0.9821428571428571,0.56,0.55,0.9821428571428571,0.0238095238095238,0.2857142857142857,11109.639911033928,836.8263658578
ChemSpacE extreme-SVM,BertzCT,31,519962,0.7393372078040334,47.41605222816081,True,0.8,1.0,0.98,0.98,0.0256410256410256,0.25,11761.778384604464,564.4364862495336
ChemSpacE extreme-SVM,BertzCT,32,584456,0.7304166859951194,50.52047363720526,True,0.83,1.0,0.98,0.98,0.0,0.2222222222222222,11729.834967676265,375.65046120662737
ChemSpacE extreme-SVM,BertzCT,33,357837,0.7080777075094393,49.90287790552438,True,0.79,1.0,0.97,0.97,0.0344827586206896,0.3333333333333333,12632.341278270504,227.96526492984668
ChemSpacE extreme-SVM,BertzCT,34,775000,0.7637146345405842,51.17807914450435,True,0.85,1.0,1.0,1.0,0.0,0.0,10761.773423026862,1313.5059942807416
ChemSpacE extreme-SVM,BertzCT,35,569940,0.7256142789856063,50.67937519031319,True,0.85,1.0,1.0,1.0,0.0,0.14285714285714285,11072.894020369637,1072.5914085132597
ChemSpacE extreme-SVM,BertzCT,36,50695,0.8194015963536424,52.4912257006196,True,0.9080459770114943,0.87,0.85,0.9770114942528736,0.0,0.2857142857142857,11431.629557702596,834.8668573563044
ChemSpacE extreme-SVM,BertzCT,37,604624,0.7126694632376095,50.2802684533443,True,0.81,1.0,0.99,0.99,0.0,0.14285714285714285,12165.255080221212,687.1395830560557
ChemSpacE extreme-SVM,BertzCT,38,352240,0.7410286843873187,51.68054697292594,True,0.83,1.0,0.98,0.98,0.0,0.3333333333333333,11468.206354449789,542.9693340915088
ChemSpacE extreme-SVM,BertzCT,39,681818,0.733905845323441,51.020967995939436,True,0.85,1.0,0.98,0.98,0.0,0.25,12021.596474799144,396.499379292522
ChemSpacE extreme-SVM,BertzCT,40,433279,0.6978099739189189,49.898858365098526,True,0.79,1.0,0.99,0.99,0.0,0.14285714285714285,12000.726781499954,387.0248257561691
ChemSpacE extreme-SVM,BertzCT,41,180515,0.7452786642740529,52.390444571298126,True,0.9,1.0,0.99,0.99,0.0,0.25,11642.162506011418,714.9584596487582
ChemSpacE extreme-SVM,BertzCT,42,68271,0.7200513471629443,49.25961026976611,True,0.78,1.0,0.99,0.99,0.0204081632653061,0.125,11234.412904642388,841.0725242405067
ChemSpacE extreme-SVM,BertzCT,43,620859,0.6791855791829284,47.91891831429985,True,0.71,1.0,0.96,0.96,0.0263157894736842,0.6666666666666666,11605.206736841055,581.1041595594359
ChemSpacE extreme-SVM,BertzCT,44,614795,0.6958308276826071,50.34445889827075,True,0.82,1.0,1.0,1.0,0.0,0.14285714285714285,11135.90536204194,875.2703264993577
ChemSpacE extreme-SVM,BertzCT,45,145013,0.6669287154939663,48.409973920699905,True,0.74,1.0,0.98,0.98,0.0196078431372549,0.2857142857142857,11328.657672449131,822.6217448584681
ChemSpacE extreme-SVM,BertzCT,46,294552,0.7232001484596033,49.94641560509497,True,0.81,1.0,0.99,0.99,0.0,0.25,11201.913594013637,842.2641468394088
ChemSpacE extreme-SVM,BertzCT,47,101769,0.7880154714474316,51.288190212747914,True,0.9696969696969697,0.66,0.66,1.0,0.0,0.14285714285714285,12102.779076482737,749.6155867945301
ChemSpacE extreme-SVM,BertzCT,48,74811,0.8117111592529703,50.88139409408221,True,0.9466666666666667,0.75,0.74,0.9866666666666667,0.0,0.125,11428.82219993192,1035.716088637982
ChemSpacE extreme-SVM,BertzCT,49,657462,0.7125673314468927,49.9249711179178,True,0.8,1.0,0.98,0.98,0.0158730158730158,0.2,10921.2603407019,825.2176249705379
ChemSpacE extreme-SVM,HeavyAtomCount,0,319669,0.8174978225859109,0.7801257861635224,True,0.9629629629629629,0.54,0.54,1.0,0.0170289855072463,0.14285714285714285,128.0,25.0
ChemSpacE extreme-SVM,HeavyAtomCount,1,407691,0.7432490426507026,0.7832857142857145,True,0.9454545454545454,0.55,0.53,0.9636363636363636,0.0277777777777777,0.25,137.0,15.0
ChemSpacE extreme-SVM,HeavyAtomCount,2,357774,0.7789524931253651,0.8756954887218044,True,0.9285714285714286,0.56,0.52,0.9285714285714286,0.0285714285714285,0.4444444444444444,145.0,8.0
ChemSpacE extreme-SVM,HeavyAtomCount,3,70896,0.9760517429022934,0.871928571428571,True,0.9285714285714286,0.56,0.55,0.9821428571428571,0.0566037735849056,0.3333333333333333,130.0,23.0
ChemSpacE extreme-SVM,HeavyAtomCount,4,618350,0.8824109989712234,0.8470238095238102,True,0.9454545454545454,0.55,0.53,0.9636363636363636,0.0416666666666666,0.2857142857142857,131.0,22.0
ChemSpacE extreme-SVM,HeavyAtomCount,5,771121,0.9441211735409716,0.8737909501984064,True,0.9827586206896551,0.58,0.58,1.0,0.04739442946990115,0.0,123.0,30.0
ChemSpacE extreme-SVM,HeavyAtomCount,6,511472,0.8410638507102804,0.8513233082706764,True,0.9821428571428571,0.56,0.56,1.0,0.02928571428571425,0.0,123.0,30.0
ChemSpacE extreme-SVM,HeavyAtomCount,7,556492,0.7965238065008128,0.8763721804511274,True,0.9642857142857143,0.56,0.54,0.9642857142857143,0.0303030303030303,0.3333333333333333,143.0,10.0
ChemSpacE extreme-SVM,HeavyAtomCount,8,219855,0.8448374480020951,0.9266223749027742,True,0.9298245614035088,0.57,0.57,1.0,0.0615384615384615,0.0,129.0,24.0
ChemSpacE extreme-SVM,HeavyAtomCount,9,354054,0.7764092682697669,0.8839736842105261,True,0.9285714285714286,0.56,0.54,0.9642857142857143,0.10391363022941966,0.4,142.0,11.0
ChemSpacE extreme-SVM,HeavyAtomCount,10,281634,0.7946535625590199,0.7009736842105259,True,0.9464285714285714,0.56,0.55,0.9821428571428571,0.0327868852459016,0.14285714285714285,109.0,28.0
ChemSpacE extreme-SVM,HeavyAtomCount,11,538540,0.8308682016434248,0.8885505552308586,True,0.9655172413793104,0.58,0.56,0.9655172413793104,0.05604166666666665,0.25,139.0,14.0
ChemSpacE extreme-SVM,HeavyAtomCount,12,343969,0.9025641894173707,0.8637619047619052,True,0.9636363636363636,0.55,0.55,1.0,0.0483870967741935,0.125,128.0,25.0
ChemSpacE extreme-SVM,HeavyAtomCount,13,53955,0.817644999690843,0.8165952380952383,True,0.9454545454545454,0.55,0.53,0.9636363636363636,0.0344827586206896,0.25,142.0,11.0
ChemSpacE extreme-SVM,HeavyAtomCount,14,624425,0.05830277055406894,0.2309559748427679,True,0.9814814814814815,0.54,0.53,0.9814814814814815,0.0163398692810457,0.1111111111111111,131.0,22.0
ChemSpacE extreme-SVM,HeavyAtomCount,15,418215,0.759290403208966,0.8277067669172931,True,0.9642857142857143,0.56,0.54,0.9642857142857143,0.01551226551226545,0.25,136.0,17.0
ChemSpacE extreme-SVM,HeavyAtomCount,16,397466,0.9191567746299817,0.910792452830189,True,0.9074074074074074,0.54,0.52,0.9629629629629629,0.02350272232304895,0.2857142857142857,131.0,22.0
ChemSpacE extreme-SVM,HeavyAtomCount,17,602221,0.8621671622559033,0.8897465646875811,True,0.9824561403508771,0.57,0.57,1.0,0.032258064516129,0.0,122.0,31.0
ChemSpacE extreme-SVM,HeavyAtomCount,18,160039,0.17113820094715737,0.6360125786163526,True,0.9814814814814815,0.54,0.54,1.0,0.024243314722303802,0.125,126.0,27.0
ChemSpacE extreme-SVM,HeavyAtomCount,19,667072,0.7699350524814299,0.8434929850024188,True,0.9433962264150944,0.53,0.52,0.9811320754716981,0.0147058823529411,0.125,131.0,19.0
ChemSpacE extreme-SVM,HeavyAtomCount,20,440554,0.8524407395484306,0.9043151127380106,True,0.896551724137931,0.58,0.58,1.0,0.03261254874158095,0.0,120.0,33.0
ChemSpacE extreme-SVM,HeavyAtomCount,21,653586,0.7603017765350887,0.7070864661654132,True,0.9821428571428571,0.56,0.55,0.9821428571428571,0.020571350464734753,0.125,124.0,29.0
ChemSpacE extreme-SVM,HeavyAtomCount,22,131256,0.8112163513997056,0.8041353383458643,True,0.9464285714285714,0.56,0.54,0.9642857142857143,0.0555555555555555,0.25,128.0,25.0
ChemSpacE extreme-SVM,HeavyAtomCount,23,553961,0.7793910776895847,0.827255639097744,True,0.9642857142857143,0.56,0.54,0.9642857142857143,0.0526315789473684,0.2857142857142857,136.0,17.0
ChemSpacE extreme-SVM,HeavyAtomCount,24,705329,0.9491014404180432,0.9792196007259527,True,0.896551724137931,0.58,0.55,0.9482758620689655,0.03628117913832195,0.5,136.0,17.0
ChemSpacE extreme-SVM,HeavyAtomCount,25,709496,0.8199403598382337,0.8464538501425976,True,0.9122807017543859,0.57,0.56,0.9824561403508771,0.0259740259740259,0.16666666666666666,124.0,29.0
ChemSpacE extreme-SVM,HeavyAtomCount,26,348626,0.7646598489353411,0.8057380952380955,True,0.9818181818181818,0.55,0.55,1.0,0.0222222222222222,0.14285714285714285,134.0,19.0
ChemSpacE extreme-SVM,HeavyAtomCount,27,73191,0.9194096826834939,0.9735248700359902,True,0.896551724137931,0.58,0.56,0.9655172413793104,0.0476190476190476,0.42857142857142855,128.0,25.0
