method,property,alpha,latent_displacement,requested_candidates,valid_count,valid_fraction,changed_from_seed_count,changed_from_seed_fraction_all,changed_from_seed_fraction_valid,median_property,median_property_delta,median_expected_signed_improvement,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_evaluable_count,scaffold_retention_fraction
ChemSpacE extreme-SVM,TPSA,56.06060606060606,56.06060606060606,50,50,1.0,50,1.0,1.0,1779.6099999999979,1724.4949999999974,1724.4949999999974,1.0,0.032002048131080346,0.0204081632653061,0.04782878411910665,0,
ChemSpacE extreme-SVM,TPSA,59.09090909090909,59.09090909090909,50,50,1.0,50,1.0,1.0,1779.6099999999979,1721.2099999999978,1721.2099999999978,1.0,0.0317540322580645,0.02143895348837205,0.0452849389416553,0,
ChemSpacE extreme-SVM,TPSA,62.121212121212125,62.121212121212125,50,50,1.0,50,1.0,1.0,1785.3999999999976,1724.1399999999976,1724.1399999999976,1.0,0.0325224748810153,0.0205144557823129,0.044296375266524454,0,
ChemSpacE extreme-SVM,TPSA,65.15151515151516,65.15151515151516,50,50,1.0,50,1.0,1.0,1788.199999999998,1724.0449999999978,1724.0449999999978,1.0,0.03149801587301585,0.020740905057675226,0.044776119402985,0,
ChemSpacE extreme-SVM,TPSA,68.18181818181819,68.18181818181819,50,50,1.0,50,1.0,1.0,1786.799999999998,1725.0099999999977,1725.0099999999977,1.0,0.03125,0.020861678004535124,0.042706237424547225,0,
ChemSpacE extreme-SVM,TPSA,71.21212121212122,71.21212121212122,50,50,1.0,50,1.0,1.0,1785.3999999999976,1719.029999999998,1719.029999999998,1.0,0.030536130536130503,0.019807923169267702,0.04152397260273968,0,
ChemSpacE extreme-SVM,TPSA,74.24242424242425,74.24242424242425,50,50,1.0,50,1.0,1.0,1779.7049999999977,1717.7699999999977,1717.7699999999977,1.0,0.030536130536130503,0.020861678004535124,0.043896713615023425,0,
ChemSpacE extreme-SVM,TPSA,77.27272727272728,77.27272727272728,50,50,1.0,50,1.0,1.0,1774.1049999999977,1713.5699999999977,1713.5699999999977,1.0,0.030536130536130503,0.02092409997706945,0.043896713615023425,0,
ChemSpacE extreme-SVM,TPSA,80.30303030303031,80.30303030303031,50,50,1.0,50,1.0,1.0,1769.904999999998,1711.009999999998,1711.009999999998,1.0,0.030076888285843498,0.0185383244206773,0.0422535211267605,0,
ChemSpacE extreme-SVM,TPSA,83.33333333333334,83.33333333333334,50,50,1.0,50,1.0,1.0,1764.304999999998,1703.674999999998,1703.674999999998,1.0,0.03154495777446595,0.021258503401360526,0.042706237424547225,0,
ChemSpacE extreme-SVM,TPSA,86.36363636363637,86.36363636363637,50,50,1.0,50,1.0,1.0,1755.904999999998,1699.8099999999981,1699.8099999999981,1.0,0.0321829163071613,0.019807923169267702,0.041714082503556155,0,
ChemSpacE extreme-SVM,TPSA,89.3939393939394,89.3939393939394,50,50,1.0,50,1.0,1.0,1750.304999999998,1694.3049999999982,1694.3049999999982,1.0,0.0294117647058823,0.019705882352941177,0.041118421052631526,0,
ChemSpacE extreme-SVM,TPSA,92.42424242424244,92.42424242424244,50,50,1.0,50,1.0,1.0,1741.9999999999984,1685.9049999999984,1685.9049999999984,1.0,0.0303030303030303,0.019807923169267702,0.04266917293233077,0,
ChemSpacE extreme-SVM,TPSA,95.45454545454544,95.45454545454544,50,50,1.0,50,1.0,1.0,1733.5999999999985,1674.7049999999986,1674.7049999999986,1.0,0.0298573975044563,0.0196078431372549,0.0434782608695652,0,
ChemSpacE extreme-SVM,TPSA,98.48484848484847,98.48484848484847,50,50,1.0,50,1.0,1.0,1722.3999999999987,1664.9049999999988,1664.9049999999988,1.0,0.031024531024531003,0.0185383244206773,0.04082191780821918,0,
ChemSpacE extreme-SVM,TPSA,101.5151515151515,101.5151515151515,50,50,1.0,50,1.0,1.0,1711.199999999999,1647.914999999999,1647.914999999999,1.0,0.030536130536130503,0.0185383244206773,0.040405405405405374,0,
ChemSpacE extreme-SVM,TPSA,104.54545454545453,104.54545454545453,50,50,1.0,50,1.0,1.0,1698.5049999999987,1629.619999999999,1629.619999999999,1.0,0.0317540322580645,0.0204081632653061,0.04102599944087223,0,
ChemSpacE extreme-SVM,TPSA,107.57575757575756,107.57575757575756,50,50,1.0,50,1.0,1.0,1688.799999999999,1617.1149999999993,1617.1149999999993,1.0,0.0325396825396825,0.019807923169267702,0.04480519480519475,0,
ChemSpacE extreme-SVM,TPSA,110.60606060606062,110.60606060606062,50,50,1.0,50,1.0,1.0,1673.3049999999994,1603.1149999999993,1603.1149999999993,1.0,0.0325396825396825,0.019807923169267702,0.04496047430830035,0,
ChemSpacE extreme-SVM,TPSA,113.63636363636363,113.63636363636363,50,50,1.0,50,1.0,1.0,1655.0099999999995,1586.2199999999998,1586.2199999999998,1.0,0.032258064516129,0.021188475390156024,0.041454081632653,0,
ChemSpacE extreme-SVM,TPSA,116.66666666666669,116.66666666666669,50,50,1.0,50,1.0,1.0,1636.6199999999997,1566.525,1566.525,1.0,0.03149801587301585,0.0238095238095238,0.0396153846153846,0,
ChemSpacE extreme-SVM,TPSA,119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,1621.2199999999998,1551.1250000000002,1551.1250000000002,1.0,0.032002048131080346,0.023881239242685003,0.04124999999999995,0,
ChemSpacE extreme-SVM,TPSA,122.72727272727275,122.72727272727275,50,50,1.0,50,1.0,1.0,1605.8200000000002,1531.73,1531.73,1.0,0.03298296484233415,0.023881239242685003,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,1589.0200000000004,1516.3300000000002,1516.3300000000002,1.0,0.033174486803519,0.0238095238095238,0.04152397260273968,0,
ChemSpacE extreme-SVM,TPSA,128.7878787878788,128.7878787878788,50,50,1.0,50,1.0,1.0,1569.420000000001,1500.9300000000003,1500.9300000000003,1.0,0.035991379310344795,0.02190982776089155,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,1549.820000000001,1482.7300000000005,1482.7300000000005,1.0,0.0344827586206896,0.0238095238095238,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,134.84848484848487,134.84848484848487,50,50,1.0,50,1.0,1.0,1528.820000000001,1461.730000000001,1461.730000000001,1.0,0.03468323977546105,0.021258503401360526,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,1507.8200000000015,1442.7050000000013,1442.7050000000013,1.0,0.033370411568409294,0.0238095238095238,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,140.90909090909088,140.90909090909088,50,50,1.0,50,1.0,1.0,1488.2200000000018,1429.5350000000017,1429.5350000000017,1.0,0.032266458495966654,0.0238095238095238,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,1468.620000000002,1416.485000000002,1416.485000000002,1.0,0.033370411568409294,0.0238095238095238,0.044451654769630054,0,
ChemSpacE extreme-SVM,TPSA,146.96969696969694,146.96969696969694,50,50,1.0,50,1.0,1.0,1457.4200000000021,1411.615000000002,1411.615000000002,1.0,0.03509852216748765,0.021258503401360526,0.0454545454545454,0,
ChemSpacE extreme-SVM,TPSA,150.0,150.0,50,50,1.0,50,1.0,1.0,1447.6200000000022,1409.150000000002,1409.150000000002,1.0,0.03239289446185995,0.0239547038327526,0.04461150131694463,0,
ChemSpacE extreme-SVM,cLogP,-150.0,150.0,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-146.96969696969697,146.96969696969697,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-143.93939393939394,143.93939393939394,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-140.9090909090909,140.9090909090909,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-137.87878787878788,137.87878787878788,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-134.84848484848484,134.84848484848484,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-131.8181818181818,131.8181818181818,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-128.78787878787878,128.78787878787878,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-125.75757575757575,125.75757575757575,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-122.72727272727272,122.72727272727272,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-116.66666666666666,116.66666666666666,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-113.63636363636364,113.63636363636364,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-110.60606060606061,110.60606060606061,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-107.57575757575758,107.57575757575758,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-104.54545454545455,104.54545454545455,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-101.51515151515152,101.51515151515152,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-98.48484848484848,98.48484848484848,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-95.45454545454545,95.45454545454545,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-92.42424242424242,92.42424242424242,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-89.39393939393939,89.39393939393939,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-86.36363636363637,86.36363636363637,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-83.33333333333333,83.33333333333333,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-80.3030303030303,80.3030303030303,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-77.27272727272728,77.27272727272728,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-74.24242424242425,74.24242424242425,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-71.21212121212122,71.21212121212122,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-68.18181818181819,68.18181818181819,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-65.15151515151516,65.15151515151516,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-62.121212121212125,62.121212121212125,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.59773999999896,79.59773999999896,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-59.09090909090909,59.09090909090909,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.52319999999897,79.52319999999897,1.0,0.015079365079365,0.0,0.0202080832332933,0,
ChemSpacE extreme-SVM,cLogP,-56.06060606060606,56.06060606060606,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.44450999999896,79.44450999999896,1.0,0.016530054644808702,0.0,0.0204081632653061,0,
ChemSpacE extreme-SVM,cLogP,-53.03030303030303,53.03030303030303,50,50,1.0,50,1.0,1.0,-76.48199999999896,-79.30339999999896,79.30339999999896,1.0,0.0178571428571428,0.0,0.0238095238095238,0,
ChemSpacE extreme-SVM,cLogP,-50.0,50.0,50,50,1.0,50,1.0,1.0,-76.48199999999896,-78.81879999999899,78.81879999999899,1.0,0.01801948051948045,0.0,0.0269369369369369,1,0.0
ChemSpacE extreme-SVM,cLogP,-46.96969696969697,46.96969696969697,50,50,1.0,50,1.0,1.0,-73.24789999999904,-76.812799999999,76.812799999999,1.0,0.0238095238095238,0.01681034482758615,0.040957052943354305,2,0.0
ChemSpacE extreme-SVM,cLogP,-43.93939393939394,43.93939393939394,50,50,1.0,50,1.0,1.0,-67.05639999999914,-69.39556999999915,69.39556999999915,1.0,0.02650052650052645,0.0173169993950393,0.04302536231884055,11,0.0
ChemSpacE extreme-SVM,cLogP,-40.90909090909091,40.90909090909091,50,50,1.0,50,1.0,1.0,-57.74429999999953,-60.08314999999959,60.08314999999959,1.0,0.03827838827838825,0.0194650675804302,0.04707792207792205,18,0.0
ChemSpacE extreme-SVM,cLogP,-37.878787878787875,37.878787878787875,50,50,1.0,50,1.0,1.0,-17.60064999999994,-21.410059999999945,21.410059999999945,1.0,0.03577140420087425,0.022997835497835475,0.0507164404223227,25,0.0
ChemSpacE extreme-SVM,cLogP,-34.848484848484844,34.848484848484844,50,50,1.0,50,1.0,1.0,-8.137000000000002,-11.258000000000006,11.258000000000006,1.0,0.0433455433455433,0.027281553398058198,0.05706168831168827,27,0.0
ChemSpacE extreme-SVM,cLogP,-31.818181818181813,31.818181818181813,50,50,1.0,50,1.0,1.0,-5.549299999999999,-9.185890000000002,9.185890000000002,1.0,0.03823051948051945,0.031620718462823674,0.05511363636363635,33,0.0
ChemSpacE extreme-SVM,cLogP,-28.787878787878782,28.787878787878782,50,50,1.0,50,1.0,1.0,-4.701609999999997,-8.17126,8.17126,1.0,0.0439510939510939,0.0259442610927759,0.055754704903341376,28,0.0
ChemSpacE extreme-SVM,cLogP,-25.757575757575765,25.757575757575765,50,50,1.0,50,1.0,1.0,-3.7681049999999976,-7.354589999999998,7.354589999999998,1.0,0.05354838709677415,0.04240442655935608,0.0659340659340659,36,0.0
ChemSpacE extreme-SVM,cLogP,-22.727272727272734,22.727272727272734,50,50,1.0,50,1.0,1.0,-3.175459999999998,-6.885805,6.885805,1.0,0.060423512230741105,0.04305377720870673,0.07939593301435402,28,0.0
ChemSpacE extreme-SVM,cLogP,-19.69696969696969,19.69696969696969,50,50,1.0,50,1.0,1.0,-2.987404999999999,-6.543004999999998,6.543004999999998,1.0,0.06274586939417774,0.046875,0.08367234744365028,27,0.0
ChemSpacE extreme-SVM,cLogP,-16.666666666666657,16.666666666666657,50,50,1.0,50,1.0,1.0,-2.40771,-5.792604999999998,5.792604999999998,1.0,0.08032258064516125,0.06882801664355055,0.09495798319327728,29,0.0
ChemSpacE extreme-SVM,cLogP,-13.636363636363626,13.636363636363626,50,50,1.0,50,1.0,1.0,-1.857799999999998,-5.182125000000001,5.182125000000001,1.0,0.0827144811412937,0.06694915254237283,0.10553116769095693,28,0.0
ChemSpacE extreme-SVM,cLogP,-10.606060606060595,10.606060606060595,50,50,1.0,50,1.0,1.0,-0.8026599999999994,-4.632149999999999,4.632149999999999,1.0,0.10275263951734535,0.07833333333333327,0.1213774597495527,26,0.0
ChemSpacE extreme-SVM,cLogP,-7.575757575757564,7.575757575757564,50,50,1.0,50,1.0,1.0,0.6419,-2.7352050000000006,2.7352050000000006,0.98,0.12869458128078815,0.08847320525783615,0.1881367706082124,39,0.07692307692307693
ChemSpacE extreme-SVM,cLogP,-4.545454545454561,4.545454545454561,50,50,1.0,32,0.64,0.64,2.20834,-0.6779050000000009,0.6779050000000009,0.62,0.5019638648860958,0.20813953488372094,1.0,47,0.44680851063829785
ChemSpacE extreme-SVM,cLogP,-1.5151515151515298,1.5151515151515298,50,50,1.0,1,0.02,0.02,3.115740000000002,0.0,0.0,0.04,1.0,1.0,1.0,50,0.98
ChemSpacE extreme-SVM,cLogP,1.5151515151515014,1.5151515151515014,50,50,1.0,4,0.08,0.08,3.2390400000000015,0.0,0.0,0.06,1.0,1.0,1.0,50,0.92
ChemSpacE extreme-SVM,cLogP,4.5454545454545325,4.5454545454545325,50,50,1.0,32,0.64,0.64,4.103500000000002,0.3428500000000012,0.3428500000000012,0.58,0.4404682274247491,0.28796992481203004,1.0,50,0.48
ChemSpacE extreme-SVM,cLogP,7.575757575757564,7.575757575757564,50,50,1.0,49,0.98,0.98,5.524440000000006,2.053570000000002,2.053570000000002,0.84,0.1317283431455004,0.09814602446483177,0.20539481615430977,47,0.0851063829787234
ChemSpacE extreme-SVM,cLogP,10.606060606060595,10.606060606060595,50,50,1.0,50,1.0,1.0,6.551100000000006,3.317000000000002,3.317000000000002,0.94,0.09194015444015441,0.0661949685534591,0.12051282051282047,47,0.0425531914893617
ChemSpacE extreme-SVM,cLogP,13.636363636363626,13.636363636363626,50,50,1.0,50,1.0,1.0,9.619999999999994,6.472549999999984,6.472549999999984,0.96,0.0738017429193899,0.05568535825545165,0.0905698778833107,44,0.022727272727272728
ChemSpacE extreme-SVM,cLogP,16.666666666666657,16.666666666666657,50,50,1.0,50,1.0,1.0,11.444249999999982,8.106859999999987,8.106859999999987,0.96,0.0613814756671899,0.0458715596330275,0.07207401032702235,43,0.0
ChemSpacE extreme-SVM,cLogP,19.69696969696969,19.69696969696969,50,50,1.0,50,1.0,1.0,12.342144999999977,8.970309999999975,8.970309999999975,0.82,0.051785714285714254,0.041344501718213,0.0638297872340425,33,0.0
ChemSpacE extreme-SVM,cLogP,22.72727272727272,22.72727272727272,50,50,1.0,50,1.0,1.0,38.77849999999995,34.549399999999935,34.549399999999935,0.84,0.0425724637681159,0.030651491365777002,0.06333625795130506,18,0.0
ChemSpacE extreme-SVM,cLogP,25.75757575757575,25.75757575757575,50,50,1.0,50,1.0,1.0,45.59739999999984,42.77350999999983,42.77350999999983,0.76,0.041824540950160305,0.030540233614536,0.06103023516237398,5,0.0
ChemSpacE extreme-SVM,cLogP,28.787878787878782,28.787878787878782,50,50,1.0,50,1.0,1.0,54.60939999999968,51.49739999999965,51.49739999999965,0.8,0.04270516717325225,0.030791788856304975,0.06317846287451145,1,0.0
ChemSpacE extreme-SVM,cLogP,31.818181818181813,31.818181818181813,50,50,1.0,50,1.0,1.0,59.8733999999996,55.482039999999586,55.482039999999586,0.88,0.0383484440088213,0.024198617221872974,0.056341719077568075,0,
ChemSpacE extreme-SVM,cLogP,34.848484848484844,34.848484848484844,50,50,1.0,50,1.0,1.0,60.32139999999959,56.223949999999576,56.223949999999576,0.98,0.036038961038960995,0.017874875868917547,0.0519736842105263,0,
ChemSpacE extreme-SVM,cLogP,37.878787878787875,37.878787878787875,50,50,1.0,50,1.0,1.0,60.32139999999959,56.55354999999959,56.55354999999959,1.0,0.03398617511520735,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,40.90909090909091,40.90909090909091,50,50,1.0,50,1.0,1.0,60.32139999999959,57.0778599999996,57.0778599999996,1.0,0.0325224748810153,0.0196078431372549,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,43.93939393939394,43.93939393939394,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,46.96969696969697,46.96969696969697,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,50.0,50.0,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,53.03030303030303,53.03030303030303,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,56.06060606060606,56.06060606060606,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,59.09090909090909,59.09090909090909,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,62.121212121212125,62.121212121212125,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,65.15151515151516,65.15151515151516,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,68.18181818181819,68.18181818181819,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,71.21212121212122,71.21212121212122,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,74.24242424242425,74.24242424242425,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,77.27272727272728,77.27272727272728,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,80.30303030303031,80.30303030303031,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,83.33333333333334,83.33333333333334,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,86.36363636363637,86.36363636363637,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,89.3939393939394,89.3939393939394,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,92.42424242424244,92.42424242424244,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,95.45454545454544,95.45454545454544,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,98.48484848484847,98.48484848484847,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,101.5151515151515,101.5151515151515,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,104.54545454545453,104.54545454545453,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,107.57575757575756,107.57575757575756,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,110.60606060606062,110.60606060606062,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,113.63636363636363,113.63636363636363,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,116.66666666666669,116.66666666666669,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,119.69696969696969,119.69696969696969,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
ChemSpacE extreme-SVM,cLogP,122.72727272727275,122.72727272727275,50,50,1.0,50,1.0,1.0,60.32139999999959,57.20565999999958,57.20565999999958,1.0,0.0325224748810153,0.019325037707390625,0.0526315789473684,0,
