method,property,seed_id,confound,spearman_alpha_confound,linear_slope_confound_per_alpha
ChemSpacE extreme-SVM,cLogP,27,ring_token_count,-0.027487661583377804,0.00018415841584158366
ChemSpacE extreme-SVM,cLogP,27,token_entropy,-0.04158578336916413,-0.0003320708653953488
ChemSpacE extreme-SVM,cLogP,28,selfies_len_tokens,0.02736978979930935,0.016049504950494998
ChemSpacE extreme-SVM,cLogP,28,branch_token_count,0.002163957697451954,0.00011485148514851457
ChemSpacE extreme-SVM,cLogP,28,ring_token_count,0.012959334112870473,0.00022376237623762354
ChemSpacE extreme-SVM,cLogP,28,token_entropy,-0.05341471970783745,-0.000323204363282724
ChemSpacE extreme-SVM,cLogP,29,selfies_len_tokens,0.05388414501781203,0.0313504950495049
ChemSpacE extreme-SVM,cLogP,29,branch_token_count,-0.028567651705655176,-0.00022772277227722793
ChemSpacE extreme-SVM,cLogP,29,ring_token_count,0.0011952677542055772,0.0004891089108910887
ChemSpacE extreme-SVM,cLogP,29,token_entropy,-0.052765261038086674,-0.0003261338900835837
ChemSpacE extreme-SVM,cLogP,30,selfies_len_tokens,0.06133492429797284,0.031077227722772275
ChemSpacE extreme-SVM,cLogP,30,branch_token_count,-0.019397786989416604,-0.0006633663366336641
ChemSpacE extreme-SVM,cLogP,30,ring_token_count,-0.030864655764199903,-1.1881188118812835e-05
ChemSpacE extreme-SVM,cLogP,30,token_entropy,-0.028834710261945937,-0.0002934552964989407
ChemSpacE extreme-SVM,cLogP,31,selfies_len_tokens,0.05857477522812372,0.030138613861386127
ChemSpacE extreme-SVM,cLogP,31,branch_token_count,-0.035000354775988146,-0.000966336633663367
ChemSpacE extreme-SVM,cLogP,31,ring_token_count,-0.049942369114407394,-0.0005168316831683172
ChemSpacE extreme-SVM,cLogP,31,token_entropy,-0.06584974269063136,-0.0004180620447588682
ChemSpacE extreme-SVM,cLogP,32,selfies_len_tokens,0.03437650206816594,0.021180198019801873
ChemSpacE extreme-SVM,cLogP,32,branch_token_count,-0.009118249609704124,-0.00015445544554455477
ChemSpacE extreme-SVM,cLogP,32,ring_token_count,-0.02469850140444143,-0.00023168316831683204
ChemSpacE extreme-SVM,cLogP,32,token_entropy,-0.03288810025100914,-0.0002554272923520812
ChemSpacE extreme-SVM,cLogP,33,selfies_len_tokens,0.042913785092372016,0.025827722772277253
ChemSpacE extreme-SVM,cLogP,33,branch_token_count,-0.020379681799358833,-0.0001366336633663368
ChemSpacE extreme-SVM,cLogP,33,ring_token_count,-0.03183613163146398,-0.00012475247524752496
ChemSpacE extreme-SVM,cLogP,33,token_entropy,-0.07722716010998816,-0.0004395582269043791
ChemSpacE extreme-SVM,cLogP,34,selfies_len_tokens,0.05985225120678861,0.024924752475247454
ChemSpacE extreme-SVM,cLogP,34,branch_token_count,-0.0544083401949172,-0.001863366336633664
ChemSpacE extreme-SVM,cLogP,34,ring_token_count,-0.027722767281779807,0.0001366336633663357
ChemSpacE extreme-SVM,cLogP,34,token_entropy,-0.07764336926784642,-0.00043367273080872085
ChemSpacE extreme-SVM,cLogP,35,selfies_len_tokens,0.04423613955069576,0.019510891089108792
ChemSpacE extreme-SVM,cLogP,35,branch_token_count,-0.03338982160217678,-0.0009485148514851491
ChemSpacE extreme-SVM,cLogP,35,ring_token_count,-0.00866159159270424,0.0005623762376237614
ChemSpacE extreme-SVM,cLogP,35,token_entropy,-0.030975148442925104,-0.00025803458815518637
ChemSpacE extreme-SVM,cLogP,36,selfies_len_tokens,0.0601620538892294,0.029831683168316813
ChemSpacE extreme-SVM,cLogP,36,branch_token_count,-0.04097347218762248,-0.0008158415841584164
ChemSpacE extreme-SVM,cLogP,36,ring_token_count,-0.062416094444232774,-0.0017504950495049513
ChemSpacE extreme-SVM,cLogP,36,token_entropy,-0.05283128787429394,-0.0004143626456170725
ChemSpacE extreme-SVM,cLogP,37,selfies_len_tokens,0.0521958626392058,0.024600000000000066
ChemSpacE extreme-SVM,cLogP,37,branch_token_count,-0.04691667240103975,-0.0008811881188118815
ChemSpacE extreme-SVM,cLogP,37,ring_token_count,-0.04937436233943205,-0.0006514851485148523
ChemSpacE extreme-SVM,cLogP,37,token_entropy,-0.060471325225146894,-0.00040365880604000947
ChemSpacE extreme-SVM,cLogP,38,selfies_len_tokens,0.04379867707794667,0.02229900990099015
ChemSpacE extreme-SVM,cLogP,38,branch_token_count,-0.014029947841485507,-0.0002297029702970303
ChemSpacE extreme-SVM,cLogP,38,ring_token_count,-0.044380098080457134,-0.0010277227722772285
ChemSpacE extreme-SVM,cLogP,38,token_entropy,-0.07251020772985065,-0.0004278670700001486
ChemSpacE extreme-SVM,cLogP,39,selfies_len_tokens,0.0412342449283603,0.023799999999999984
ChemSpacE extreme-SVM,cLogP,39,branch_token_count,-0.029885603493326748,-0.00031881188118811917
ChemSpacE extreme-SVM,cLogP,39,ring_token_count,-0.057011425698095454,-0.0011940594059405944
ChemSpacE extreme-SVM,cLogP,39,token_entropy,-0.03420447485143162,-0.000295011445376722
ChemSpacE extreme-SVM,cLogP,40,selfies_len_tokens,0.04281105035757044,0.023457425742574162
ChemSpacE extreme-SVM,cLogP,40,branch_token_count,-0.015036324130015603,-0.00022574257425742622
ChemSpacE extreme-SVM,cLogP,40,ring_token_count,-0.05761545299207033,-0.0013089108910891096
ChemSpacE extreme-SVM,cLogP,40,token_entropy,-0.03405416214017583,-0.0002624272492890417
ChemSpacE extreme-SVM,cLogP,41,selfies_len_tokens,0.06201796696701438,0.030261386138613844
ChemSpacE extreme-SVM,cLogP,41,branch_token_count,-0.045213653665550156,-0.0013366336633663372
ChemSpacE extreme-SVM,cLogP,41,ring_token_count,-0.021765526667990236,0.0003049504950495045
ChemSpacE extreme-SVM,cLogP,41,token_entropy,-0.05409715216063682,-0.00041499818698614475
ChemSpacE extreme-SVM,cLogP,42,selfies_len_tokens,0.053206108709439884,0.025362376237623697
ChemSpacE extreme-SVM,cLogP,42,branch_token_count,-0.04120431796730394,-0.0009524752475247529
ChemSpacE extreme-SVM,cLogP,42,ring_token_count,-0.053011780926594185,-0.0009564356435643571
ChemSpacE extreme-SVM,cLogP,42,token_entropy,-0.06341713982726774,-0.0004512746452774956
ChemSpacE extreme-SVM,cLogP,43,selfies_len_tokens,0.04198164624826149,0.022643564356435584
ChemSpacE extreme-SVM,cLogP,43,branch_token_count,-0.022502856672755395,-0.00024752475247524807
ChemSpacE extreme-SVM,cLogP,43,ring_token_count,-0.04325845943872353,-0.0005940594059405943
ChemSpacE extreme-SVM,cLogP,43,token_entropy,-0.05965586009905532,-0.00038618939281614674
ChemSpacE extreme-SVM,cLogP,44,selfies_len_tokens,0.06979065073486362,0.029984158415841566
ChemSpacE extreme-SVM,cLogP,44,branch_token_count,-0.05598867339366689,-0.0024376237623762393
ChemSpacE extreme-SVM,cLogP,44,ring_token_count,-0.010062792081615021,0.000237623762376237
ChemSpacE extreme-SVM,cLogP,44,token_entropy,-0.07641915417568168,-0.0005330300559759847
ChemSpacE extreme-SVM,cLogP,45,selfies_len_tokens,0.05193709011310921,0.0247485148514852
ChemSpacE extreme-SVM,cLogP,45,branch_token_count,-0.04008124339749633,-0.0008158415841584165
ChemSpacE extreme-SVM,cLogP,45,ring_token_count,-0.034685602568708715,-9.504950495049585e-05
ChemSpacE extreme-SVM,cLogP,45,token_entropy,-0.056774888602825306,-0.00038014155853074413
ChemSpacE extreme-SVM,cLogP,46,selfies_len_tokens,0.04563063536179604,0.02182772277227717
ChemSpacE extreme-SVM,cLogP,46,branch_token_count,-0.022829491132819787,-0.0005188118811881197
ChemSpacE extreme-SVM,cLogP,46,ring_token_count,-0.03629933923249459,-5.668678598337651e-19
ChemSpacE extreme-SVM,cLogP,46,token_entropy,-0.03533139861884731,-0.0003441456494385359
ChemSpacE extreme-SVM,cLogP,47,selfies_len_tokens,0.05345045674882555,0.024502970297029608
ChemSpacE extreme-SVM,cLogP,47,branch_token_count,-0.036535822757410984,-0.00126930693069307
ChemSpacE extreme-SVM,cLogP,47,ring_token_count,-0.008562614822679858,0.0005584158415841578
ChemSpacE extreme-SVM,cLogP,47,token_entropy,-0.054186591595873364,-0.0004065645822776906
ChemSpacE extreme-SVM,cLogP,48,selfies_len_tokens,0.061068781158553555,0.03031881188118814
ChemSpacE extreme-SVM,cLogP,48,branch_token_count,-0.03757490296322766,-0.0005603960396039609
ChemSpacE extreme-SVM,cLogP,48,ring_token_count,-0.05001032475971667,-0.0007227722772277235
ChemSpacE extreme-SVM,cLogP,48,token_entropy,-0.07599302536137685,-0.00043935270346960294
ChemSpacE extreme-SVM,cLogP,49,selfies_len_tokens,0.044378987755120496,0.02183366336633666
ChemSpacE extreme-SVM,cLogP,49,branch_token_count,-0.0377592940808546,-0.00045742574257425796
ChemSpacE extreme-SVM,cLogP,49,ring_token_count,-0.048364158015068326,-0.0007524752475247533
ChemSpacE extreme-SVM,cLogP,49,token_entropy,-0.04084875927554766,-0.0003112604374418534
ChemSpacE extreme-SVM,BertzCT,0,selfies_len_tokens,0.7735333796958538,0.7120673267326733
ChemSpacE extreme-SVM,BertzCT,0,branch_token_count,0.050481275744404995,0.001273267326732672
ChemSpacE extreme-SVM,BertzCT,0,ring_token_count,0.027886105842197955,0.00107128712871287
ChemSpacE extreme-SVM,BertzCT,0,token_entropy,0.04841727755242991,0.000162935920805067
ChemSpacE extreme-SVM,BertzCT,1,selfies_len_tokens,0.5686920971003064,0.49236039603960396
ChemSpacE extreme-SVM,BertzCT,1,branch_token_count,0.03503165792751114,0.0008396039603960387
ChemSpacE extreme-SVM,BertzCT,1,ring_token_count,0.031186244911735484,0.00128118811881188
ChemSpacE extreme-SVM,BertzCT,1,token_entropy,0.022458147036348394,0.00010049120995208875
ChemSpacE extreme-SVM,BertzCT,2,selfies_len_tokens,0.492257761455265,0.4228
ChemSpacE extreme-SVM,BertzCT,2,branch_token_count,0.028224902425554445,0.0008376237623762369
ChemSpacE extreme-SVM,BertzCT,2,ring_token_count,0.028466310905234587,0.0015485148514851475
ChemSpacE extreme-SVM,BertzCT,2,token_entropy,0.030191958429225278,0.00014759962930466894
ChemSpacE extreme-SVM,BertzCT,3,selfies_len_tokens,0.6628221649401879,0.578160396039604
ChemSpacE extreme-SVM,BertzCT,3,branch_token_count,0.21699582412886895,0.03764752475247525
ChemSpacE extreme-SVM,BertzCT,3,ring_token_count,0.017659991606177382,0.0010851485148514841
ChemSpacE extreme-SVM,BertzCT,3,token_entropy,0.16523724031999854,0.0005978746861555274
ChemSpacE extreme-SVM,BertzCT,4,selfies_len_tokens,0.5983151672944534,0.5251108910891089
ChemSpacE extreme-SVM,BertzCT,4,branch_token_count,0.039349082087682966,0.001566336633663365
ChemSpacE extreme-SVM,BertzCT,4,ring_token_count,0.027922708609435017,0.0011128712871287117
ChemSpacE extreme-SVM,BertzCT,4,token_entropy,0.02298069502254831,0.00010965052336305469
ChemSpacE extreme-SVM,BertzCT,5,selfies_len_tokens,0.3696518733664379,0.295239603960396
ChemSpacE extreme-SVM,BertzCT,5,branch_token_count,0.09467482440077844,0.008138613861386135
ChemSpacE extreme-SVM,BertzCT,5,ring_token_count,0.013198100659919535,0.0015089108910891073
ChemSpacE extreme-SVM,BertzCT,5,token_entropy,0.06345830695049506,0.00017257582767104981
ChemSpacE extreme-SVM,BertzCT,6,selfies_len_tokens,0.5426229413720948,0.46715049504950495
ChemSpacE extreme-SVM,BertzCT,6,branch_token_count,0.047944874390237514,0.0015029702970297022
ChemSpacE extreme-SVM,BertzCT,6,ring_token_count,0.02777731739287859,0.0012554455445544543
ChemSpacE extreme-SVM,BertzCT,6,token_entropy,0.022191118902084268,0.00010742719857930129
ChemSpacE extreme-SVM,BertzCT,7,selfies_len_tokens,0.47168448072978836,0.40438613861386147
ChemSpacE extreme-SVM,BertzCT,7,branch_token_count,0.051652267840530695,0.0014732673267326727
ChemSpacE extreme-SVM,BertzCT,7,ring_token_count,0.03901926553734036,0.001879207920792078
ChemSpacE extreme-SVM,BertzCT,7,token_entropy,0.0378260358860124,0.00016847981955038084
ChemSpacE extreme-SVM,BertzCT,8,selfies_len_tokens,0.25694897450197823,0.19912871287128714
ChemSpacE extreme-SVM,BertzCT,8,branch_token_count,0.0799921968471892,0.004190099009900988
ChemSpacE extreme-SVM,BertzCT,8,ring_token_count,0.021135217921777385,0.0008732673267326721
ChemSpacE extreme-SVM,BertzCT,8,token_entropy,0.059950856408490044,0.00018981175200766622
ChemSpacE extreme-SVM,BertzCT,9,selfies_len_tokens,0.4268868875905782,0.3570396039603961
ChemSpacE extreme-SVM,BertzCT,9,branch_token_count,0.15347758360700278,0.01001980198019802
ChemSpacE extreme-SVM,BertzCT,9,ring_token_count,0.03137799694260021,0.0011386138613861377
ChemSpacE extreme-SVM,BertzCT,9,token_entropy,0.13428546973068903,0.0004243754149316154
ChemSpacE extreme-SVM,BertzCT,10,selfies_len_tokens,0.49886793433510934,0.4289366336633663
ChemSpacE extreme-SVM,BertzCT,10,branch_token_count,0.12744612573627617,0.007849504950495047
ChemSpacE extreme-SVM,BertzCT,10,ring_token_count,0.027838094340921573,0.0008079207920792071
ChemSpacE extreme-SVM,BertzCT,10,token_entropy,0.108475175710537,0.00027355337574251555
ChemSpacE extreme-SVM,BertzCT,11,selfies_len_tokens,0.26949206177929347,0.2122059405940594
ChemSpacE extreme-SVM,BertzCT,11,branch_token_count,0.060420364876966205,0.0016356435643564346
ChemSpacE extreme-SVM,BertzCT,11,ring_token_count,0.038402322609736854,0.0015306930693069298
ChemSpacE extreme-SVM,BertzCT,11,token_entropy,0.043795784128735936,0.0002018662001813428
ChemSpacE extreme-SVM,BertzCT,12,selfies_len_tokens,0.5214390428318088,0.45108316831683165
ChemSpacE extreme-SVM,BertzCT,12,branch_token_count,0.05836590172500535,0.004396039603960394
ChemSpacE extreme-SVM,BertzCT,12,ring_token_count,0.02830882738651122,0.0017089108910891076
ChemSpacE extreme-SVM,BertzCT,12,token_entropy,0.0515149636903324,0.00020584915733064217
ChemSpacE extreme-SVM,BertzCT,13,selfies_len_tokens,0.8264573002518513,0.7536435643564359
ChemSpacE extreme-SVM,BertzCT,13,branch_token_count,0.10165946915561688,0.004504950495049504
ChemSpacE extreme-SVM,BertzCT,13,ring_token_count,0.03883747640701433,0.0013683168316831673
ChemSpacE extreme-SVM,BertzCT,13,token_entropy,0.12768489931543325,0.0004493762355564987
ChemSpacE extreme-SVM,BertzCT,14,selfies_len_tokens,0.8495207713935095,0.7593089108910893
ChemSpacE extreme-SVM,BertzCT,14,branch_token_count,0.04264300395947174,0.0011663366336633653
ChemSpacE extreme-SVM,BertzCT,14,ring_token_count,0.027644353732599367,0.0008772277227722762
ChemSpacE extreme-SVM,BertzCT,14,token_entropy,0.036807337480569254,0.00014331127803028702
ChemSpacE extreme-SVM,BertzCT,15,selfies_len_tokens,0.4708548224644744,0.4055524752475248
ChemSpacE extreme-SVM,BertzCT,15,branch_token_count,0.03522606301793343,0.0007366336633663362
ChemSpacE extreme-SVM,BertzCT,15,ring_token_count,0.031173912409640205,0.0011366336633663356
ChemSpacE extreme-SVM,BertzCT,15,token_entropy,0.06452572220360614,0.00025360474788561416
ChemSpacE extreme-SVM,BertzCT,16,selfies_len_tokens,0.8561075563711887,0.7593326732673268
ChemSpacE extreme-SVM,BertzCT,16,branch_token_count,0.06653878431954698,0.0024178217821782164
ChemSpacE extreme-SVM,BertzCT,16,ring_token_count,0.02383565003056852,0.0008178217821782168
ChemSpacE extreme-SVM,BertzCT,16,token_entropy,0.05902851681331644,0.00018545861699840563
ChemSpacE extreme-SVM,BertzCT,17,selfies_len_tokens,0.2784545193493879,0.2059544554455445
ChemSpacE extreme-SVM,BertzCT,17,branch_token_count,0.07333880398853777,0.003954455445544552
ChemSpacE extreme-SVM,BertzCT,17,ring_token_count,0.01723692541437984,0.0008871287128712857
ChemSpacE extreme-SVM,BertzCT,17,token_entropy,0.060138584544435415,0.00025566003801430275
ChemSpacE extreme-SVM,BertzCT,18,selfies_len_tokens,0.8938198316154877,0.7604950495049508
ChemSpacE extreme-SVM,BertzCT,18,branch_token_count,0.02741569057467577,0.0006910891089108901
ChemSpacE extreme-SVM,BertzCT,18,ring_token_count,0.021135217921777385,0.0008158415841584149
ChemSpacE extreme-SVM,BertzCT,18,token_entropy,0.028987520418614677,9.940715866277013e-05
ChemSpacE extreme-SVM,BertzCT,19,selfies_len_tokens,0.8730198193943741,0.760132673267327
ChemSpacE extreme-SVM,BertzCT,19,branch_token_count,0.042642570311359304,0.0013227722772277215
ChemSpacE extreme-SVM,BertzCT,19,ring_token_count,0.027607754803924692,0.0011089108910891075
ChemSpacE extreme-SVM,BertzCT,19,token_entropy,0.03672228297454829,0.00015058903173997197
ChemSpacE extreme-SVM,BertzCT,20,selfies_len_tokens,0.2779310844603682,0.21013465346534657
ChemSpacE extreme-SVM,BertzCT,20,branch_token_count,0.05077310264822336,0.0019861386138613846
ChemSpacE extreme-SVM,BertzCT,20,ring_token_count,0.017321538652739346,0.0008118811881188109
ChemSpacE extreme-SVM,BertzCT,20,token_entropy,0.02272195785618683,8.874837818570588e-05
ChemSpacE extreme-SVM,BertzCT,21,selfies_len_tokens,0.6276353274498467,0.550081188118812
ChemSpacE extreme-SVM,BertzCT,21,branch_token_count,0.04190623690242278,0.0008415841584158407
ChemSpacE extreme-SVM,BertzCT,21,ring_token_count,0.020790548098476382,0.0008415841584158404
ChemSpacE extreme-SVM,BertzCT,21,token_entropy,0.020546078955491005,5.607646221406779e-05
ChemSpacE extreme-SVM,BertzCT,22,selfies_len_tokens,0.33310028199503156,0.26456831683168314
ChemSpacE extreme-SVM,BertzCT,22,branch_token_count,0.0923325811221373,0.0044772277227722755
ChemSpacE extreme-SVM,BertzCT,22,ring_token_count,0.031186244911735484,0.0016178217821782165
ChemSpacE extreme-SVM,BertzCT,22,token_entropy,0.05971239351180315,0.00023940837457471224
ChemSpacE extreme-SVM,BertzCT,23,selfies_len_tokens,0.42176196936949195,0.3555524752475248
ChemSpacE extreme-SVM,BertzCT,23,branch_token_count,0.042192634661968396,0.0007762376237623755
ChemSpacE extreme-SVM,BertzCT,23,ring_token_count,0.024392234477828397,0.0010792079207920782
ChemSpacE extreme-SVM,BertzCT,23,token_entropy,0.021145634990977102,9.448379708950163e-05
ChemSpacE extreme-SVM,BertzCT,24,selfies_len_tokens,0.25119250871081134,0.19159405940594054
ChemSpacE extreme-SVM,BertzCT,24,branch_token_count,0.0881959428100192,0.004009900990099008
ChemSpacE extreme-SVM,BertzCT,24,ring_token_count,0.031186244911735484,0.0010613861386138605
ChemSpacE extreme-SVM,BertzCT,24,token_entropy,0.08005084247358522,0.0002290537953640594
ChemSpacE extreme-SVM,BertzCT,25,selfies_len_tokens,0.7947789765350388,0.7205029702970298
ChemSpacE extreme-SVM,BertzCT,25,branch_token_count,0.08522848345553231,0.003546534653465344
ChemSpacE extreme-SVM,BertzCT,25,ring_token_count,0.017309240314894992,0.0009405940594059393
ChemSpacE extreme-SVM,BertzCT,25,token_entropy,0.05043097741443047,9.324067786928598e-05
ChemSpacE extreme-SVM,BertzCT,26,selfies_len_tokens,0.7075031012192238,0.6250732673267329
ChemSpacE extreme-SVM,BertzCT,26,branch_token_count,0.14658748439113017,0.007744554455445541
ChemSpacE extreme-SVM,BertzCT,26,ring_token_count,0.028236990178199223,0.0012930693069306918
ChemSpacE extreme-SVM,BertzCT,26,token_entropy,0.13408026522728145,0.0004461766252721224
ChemSpacE extreme-SVM,BertzCT,27,selfies_len_tokens,0.3043893829077254,0.23876633663366334
ChemSpacE extreme-SVM,BertzCT,27,branch_token_count,0.09391276743693226,0.004986138613861384
ChemSpacE extreme-SVM,BertzCT,27,ring_token_count,0.021288279246497555,0.0010079207920792067
ChemSpacE extreme-SVM,BertzCT,27,token_entropy,0.08453072174261017,0.00021324249796904587
ChemSpacE extreme-SVM,BertzCT,28,selfies_len_tokens,0.2893909725903843,0.22746534653465336
ChemSpacE extreme-SVM,BertzCT,28,branch_token_count,0.054055528569596896,0.0008752475247524744
ChemSpacE extreme-SVM,BertzCT,28,ring_token_count,0.0312759546761202,0.0008930693069306923
ChemSpacE extreme-SVM,BertzCT,28,token_entropy,0.03169632455395334,0.00014791694331368012
ChemSpacE extreme-SVM,BertzCT,29,selfies_len_tokens,0.5717861771927678,0.4999524752475248
ChemSpacE extreme-SVM,BertzCT,29,branch_token_count,0.054816692716312135,0.0022118811881188106
ChemSpacE extreme-SVM,BertzCT,29,ring_token_count,0.02829708442851557,0.0014415841584158407
ChemSpacE extreme-SVM,BertzCT,29,token_entropy,0.02902673883136548,0.0001336105044179972
ChemSpacE extreme-SVM,BertzCT,30,selfies_len_tokens,0.9005782054382677,0.7604198019801983
ChemSpacE extreme-SVM,BertzCT,30,branch_token_count,0.031009765508804545,0.0010792079207920782
ChemSpacE extreme-SVM,BertzCT,30,ring_token_count,0.01753932908757152,0.00106138613861386
ChemSpacE extreme-SVM,BertzCT,30,token_entropy,0.02894333212529362,9.654564912604589e-05
ChemSpacE extreme-SVM,BertzCT,31,selfies_len_tokens,0.3881539252238894,0.3209960396039604
ChemSpacE extreme-SVM,BertzCT,31,branch_token_count,0.16554503089134093,0.02293663366336634
ChemSpacE extreme-SVM,BertzCT,31,ring_token_count,0.021237546711150142,0.0007940594059405934
ChemSpacE extreme-SVM,BertzCT,31,token_entropy,0.14003457778712944,0.0005290761337666868
ChemSpacE extreme-SVM,BertzCT,32,selfies_len_tokens,0.5146839475316534,0.4450415841584158
ChemSpacE extreme-SVM,BertzCT,32,branch_token_count,0.11402736061503044,0.005518811881188117
ChemSpacE extreme-SVM,BertzCT,32,ring_token_count,0.03898252767277348,0.001766336633663365
ChemSpacE extreme-SVM,BertzCT,32,token_entropy,0.08488342568055852,0.000381294806133159
ChemSpacE extreme-SVM,BertzCT,33,selfies_len_tokens,0.3777738646266875,0.3123485148514852
ChemSpacE extreme-SVM,BertzCT,33,branch_token_count,0.09202428074434273,0.0020138613861386133
ChemSpacE extreme-SVM,BertzCT,33,ring_token_count,0.03891000203989389,0.0015366336633663355
ChemSpacE extreme-SVM,BertzCT,33,token_entropy,0.06749840606376427,0.00021384856006209508
ChemSpacE extreme-SVM,BertzCT,34,selfies_len_tokens,0.5205849891099813,0.4513485148514852
ChemSpacE extreme-SVM,BertzCT,34,branch_token_count,0.07881628663909498,0.006584158415841581
ChemSpacE extreme-SVM,BertzCT,34,ring_token_count,0.01739406428561893,0.0010158415841584143
ChemSpacE extreme-SVM,BertzCT,34,token_entropy,0.06825178734697537,0.00021052188847421661
ChemSpacE extreme-SVM,BertzCT,35,selfies_len_tokens,0.4513614578894709,0.3790811881188121
ChemSpacE extreme-SVM,BertzCT,35,branch_token_count,0.06201026940103211,0.0033821782178217806
ChemSpacE extreme-SVM,BertzCT,35,ring_token_count,0.027559740494239853,0.0010910891089108898
ChemSpacE extreme-SVM,BertzCT,35,token_entropy,0.03090607071329551,0.0001152141920229017
ChemSpacE extreme-SVM,BertzCT,36,selfies_len_tokens,0.7113416062418969,0.6329306930693069
ChemSpacE extreme-SVM,BertzCT,36,branch_token_count,0.050735012841501,0.002009900990099008
ChemSpacE extreme-SVM,BertzCT,36,ring_token_count,0.02119870609795567,0.0010772277227722759
ChemSpacE extreme-SVM,BertzCT,36,token_entropy,0.048549031481629604,0.00019902474667740741
ChemSpacE extreme-SVM,BertzCT,37,selfies_len_tokens,0.44901554061993393,0.38333861386138623
ChemSpacE extreme-SVM,BertzCT,37,branch_token_count,0.08360095088385708,0.005269306930693067
ChemSpacE extreme-SVM,BertzCT,37,ring_token_count,0.035168039400362006,0.0016534653465346521
ChemSpacE extreme-SVM,BertzCT,37,token_entropy,0.07572641965650417,0.0002774475418814716
ChemSpacE extreme-SVM,BertzCT,38,selfies_len_tokens,0.5272080845137803,0.45230099009900987
ChemSpacE extreme-SVM,BertzCT,38,branch_token_count,0.06944718112465702,0.0024297029702970282
ChemSpacE extreme-SVM,BertzCT,38,ring_token_count,0.021339299688070947,0.0012653465346534637
ChemSpacE extreme-SVM,BertzCT,38,token_entropy,0.03711746368995344,0.0001006983485479736
ChemSpacE extreme-SVM,BertzCT,39,selfies_len_tokens,0.4953605184646849,0.43049900990099016
ChemSpacE extreme-SVM,BertzCT,39,branch_token_count,0.09888949971905324,0.005623762376237622
ChemSpacE extreme-SVM,BertzCT,39,ring_token_count,0.031009354910338648,0.0008514851485148508
ChemSpacE extreme-SVM,BertzCT,39,token_entropy,0.09023087653112846,0.00024954814417298463
ChemSpacE extreme-SVM,BertzCT,40,selfies_len_tokens,0.381676061885943,0.3217465346534653
ChemSpacE extreme-SVM,BertzCT,40,branch_token_count,0.09036723557025764,0.004691089108910889
ChemSpacE extreme-SVM,BertzCT,40,ring_token_count,0.031147979580555436,0.0012396039603960384
ChemSpacE extreme-SVM,BertzCT,40,token_entropy,0.08471322493712005,0.00021809606767199353
ChemSpacE extreme-SVM,BertzCT,41,selfies_len_tokens,0.5726054380001454,0.5000970297029703
ChemSpacE extreme-SVM,BertzCT,41,branch_token_count,0.05545276805018566,0.001944554455445543
ChemSpacE extreme-SVM,BertzCT,41,ring_token_count,0.02137727522272786,0.0011366336633663356
ChemSpacE extreme-SVM,BertzCT,41,token_entropy,0.02998619159859626,9.530757188851663e-05
ChemSpacE extreme-SVM,BertzCT,42,selfies_len_tokens,0.3293027013366711,0.2612514851485148
ChemSpacE extreme-SVM,BertzCT,42,branch_token_count,0.06850951298709912,0.0041821782178217805
ChemSpacE extreme-SVM,BertzCT,42,ring_token_count,0.027958631475077537,0.0011445544554455436
ChemSpacE extreme-SVM,BertzCT,42,token_entropy,0.053823012369692884,0.00019617246851319058
ChemSpacE extreme-SVM,BertzCT,43,selfies_len_tokens,0.28817397545596984,0.22547524752475243
ChemSpacE extreme-SVM,BertzCT,43,branch_token_count,0.12530548805351358,0.008675247524752475
ChemSpacE extreme-SVM,BertzCT,43,ring_token_count,0.02433796921758851,0.0008792079207920781
ChemSpacE extreme-SVM,BertzCT,43,token_entropy,0.09280053936384854,0.00031677871167247695
ChemSpacE extreme-SVM,BertzCT,44,selfies_len_tokens,0.38535507091817967,0.31817227722772284
ChemSpacE extreme-SVM,BertzCT,44,branch_token_count,0.038254345014399574,0.0013782178217821763
ChemSpacE extreme-SVM,BertzCT,44,ring_token_count,0.020727054389190248,0.0007049504950495038
ChemSpacE extreme-SVM,BertzCT,44,token_entropy,0.030639847897083714,8.103978926224818e-05
ChemSpacE extreme-SVM,BertzCT,45,selfies_len_tokens,0.2719415901954913,0.21266732673267322
ChemSpacE extreme-SVM,BertzCT,45,branch_token_count,0.0807790312753499,0.0036673267326732648
ChemSpacE extreme-SVM,BertzCT,45,ring_token_count,0.027801154137052014,0.0010772277227722759
ChemSpacE extreme-SVM,BertzCT,45,token_entropy,0.0659942668662208,0.00024922955945636693
ChemSpacE extreme-SVM,BertzCT,46,selfies_len_tokens,0.4083440242371718,0.34183366336633664
ChemSpacE extreme-SVM,BertzCT,46,branch_token_count,0.07783697196709229,0.005386138613861384
ChemSpacE extreme-SVM,BertzCT,46,ring_token_count,0.024136695912162574,0.0009188118811881177
ChemSpacE extreme-SVM,BertzCT,46,token_entropy,0.06905825593622811,0.00021182226972091573
ChemSpacE extreme-SVM,BertzCT,47,selfies_len_tokens,0.8346405950563173,0.7546712871287129
ChemSpacE extreme-SVM,BertzCT,47,branch_token_count,0.0424929383077156,0.001601980198019801
ChemSpacE extreme-SVM,BertzCT,47,ring_token_count,0.02108419748020399,0.0008138613861386129
ChemSpacE extreme-SVM,BertzCT,47,token_entropy,0.03991473012285804,0.00014598368741344724
ChemSpacE extreme-SVM,BertzCT,48,selfies_len_tokens,0.7504010178504102,0.6620158415841585
