property,direction_type,direction_target,seed_id,response,spearman_rho,linear_slope_per_alpha,expected_sign_fraction,validity,valid_count,decode_count,seed_value
FractionCSP3,raw_property,FractionCSP3,26,raw_property,0.9616588076655992,0.004104469660326265,0.84,1.0,100,100,0.2142857142857142
FractionCSP3,raw_property,FractionCSP3,26,diagnostic_residual,0.7769178892751778,0.001692098027444188,0.84,1.0,100,100,-0.05027152644927546
FractionCSP3,raw_property,FractionCSP3,27,raw_property,0.9705097954766303,0.004185130369186491,0.88,1.0,100,100,0.2727272727272727
FractionCSP3,raw_property,FractionCSP3,27,diagnostic_residual,0.4487486182900801,0.0008742283630277821,0.64,1.0,100,100,-0.25010826130248476
FractionCSP3,raw_property,FractionCSP3,28,raw_property,0.9653297438012292,0.004087550446342399,0.85,1.0,100,100,0.4615384615384615
FractionCSP3,raw_property,FractionCSP3,28,diagnostic_residual,0.4924089564020285,0.0008174454454000153,0.77,1.0,100,100,-0.026967209488769794
FractionCSP3,raw_property,FractionCSP3,29,raw_property,0.8904563470055313,0.004024994069904785,0.68,1.0,100,100,0.0833333333333333
FractionCSP3,raw_property,FractionCSP3,29,diagnostic_residual,0.8165851821563707,0.002229547211697927,0.82,1.0,100,100,-0.22555082369613405
FractionCSP3,raw_property,FractionCSP3,30,raw_property,0.8336828760347927,0.004035115431392924,0.57,1.0,100,100,0.0476190476190476
FractionCSP3,raw_property,FractionCSP3,30,diagnostic_residual,0.8366191052883536,0.0028428169629715395,0.76,1.0,100,100,-0.311711749000326
FractionCSP3,raw_property,FractionCSP3,31,raw_property,0.9631320285884633,0.003918593381270916,0.84,1.0,100,100,0.3076923076923077
FractionCSP3,raw_property,FractionCSP3,31,diagnostic_residual,0.5297296127542303,0.001107084716314696,0.76,1.0,100,100,-0.09968315835418529
FractionCSP3,raw_property,FractionCSP3,32,raw_property,0.9371042099057665,0.003805664858103347,0.84,1.0,100,100,0.2727272727272727
FractionCSP3,raw_property,FractionCSP3,32,diagnostic_residual,0.7565359333588145,0.0013973843303517158,0.85,1.0,100,100,-0.026310864094396758
FractionCSP3,raw_property,FractionCSP3,33,raw_property,0.9469010408717721,0.004163415331420191,0.77,1.0,100,100,0.25
FractionCSP3,raw_property,FractionCSP3,33,diagnostic_residual,0.5620454553326212,0.0015477930994834271,0.76,1.0,100,100,-0.07776203851243935
FractionCSP3,raw_property,FractionCSP3,34,raw_property,0.7951626268403819,0.003747418166120891,0.65,1.0,100,100,0.0869565217391304
FractionCSP3,raw_property,FractionCSP3,34,diagnostic_residual,0.6090453038177197,0.002373177616718189,0.6,1.0,100,100,-0.1857301602690262
FractionCSP3,raw_property,FractionCSP3,35,raw_property,0.9386221471360474,0.004429559741489662,0.85,1.0,100,100,0.3
FractionCSP3,raw_property,FractionCSP3,35,diagnostic_residual,0.6491724493472623,0.0021729213757723928,0.82,1.0,100,100,0.010826144395922721
FractionCSP3,raw_property,FractionCSP3,36,raw_property,0.945600764245088,0.003927019952985562,0.81,1.0,100,100,0.2222222222222222
FractionCSP3,raw_property,FractionCSP3,36,diagnostic_residual,0.7418430755681085,0.002163002419391756,0.81,1.0,100,100,-0.009290198197765887
FractionCSP3,raw_property,FractionCSP3,37,raw_property,0.9332071920897769,0.0039913066515270094,0.88,1.0,100,100,0.5238095238095238
FractionCSP3,raw_property,FractionCSP3,37,diagnostic_residual,0.3583486972640003,0.0008777505720588269,0.71,1.0,100,100,0.16567785306337313
FractionCSP3,raw_property,FractionCSP3,38,raw_property,0.943406044021634,0.0038378899824979425,0.85,1.0,100,100,0.6842105263157895
FractionCSP3,raw_property,FractionCSP3,38,diagnostic_residual,0.4172875567507369,0.0010991336638872674,0.55,1.0,100,100,0.36102985363868145
FractionCSP3,raw_property,FractionCSP3,39,raw_property,0.8251783025866906,0.0034405135543528298,0.69,1.0,100,100,0.2
FractionCSP3,raw_property,FractionCSP3,39,diagnostic_residual,0.6042312014083363,0.0013221905194182209,0.67,1.0,100,100,-0.2007808222910224
FractionCSP3,raw_property,FractionCSP3,40,raw_property,0.922692819498611,0.0036973453960366153,0.85,1.0,100,100,0.4615384615384615
FractionCSP3,raw_property,FractionCSP3,40,diagnostic_residual,0.3627723855156307,0.0008668783442418439,0.75,1.0,100,100,0.07359408109630966
FractionCSP3,raw_property,FractionCSP3,41,raw_property,0.982083109900526,0.004015026910194783,0.85,1.0,100,100,0.3809523809523809
FractionCSP3,raw_property,FractionCSP3,41,diagnostic_residual,0.5035714421124667,0.0010160172451351358,0.76,1.0,100,100,-0.01954771701300756
FractionCSP3,raw_property,FractionCSP3,42,raw_property,0.8007490439345123,0.0036895510034206593,0.74,1.0,100,100,0.1764705882352941
FractionCSP3,raw_property,FractionCSP3,42,diagnostic_residual,0.2826198864509109,0.00055142845846463,0.67,1.0,100,100,-0.10745660359524317
FractionCSP3,raw_property,FractionCSP3,43,raw_property,0.7711617999641913,0.0029431845110941012,0.66,1.0,100,100,0.2307692307692307
FractionCSP3,raw_property,FractionCSP3,43,diagnostic_residual,-0.001993274053794655,0.000131880374618162,0.59,1.0,100,100,-0.05808745492722159
FractionCSP3,raw_property,FractionCSP3,44,raw_property,0.9473654752336789,0.003999711294235313,0.88,1.0,100,100,0.48
FractionCSP3,raw_property,FractionCSP3,44,diagnostic_residual,0.3585470251574646,0.0006718369239272489,0.74,1.0,100,100,-0.12680964473297995
FractionCSP3,raw_property,FractionCSP3,45,raw_property,0.9689031511429167,0.003788923911844335,0.85,1.0,100,100,0.45
FractionCSP3,raw_property,FractionCSP3,45,diagnostic_residual,0.2697612074995337,0.0006298295810275838,0.67,1.0,100,100,0.15722487682941916
FractionCSP3,raw_property,FractionCSP3,46,raw_property,0.8579629296831126,0.0036863751900329434,0.77,1.0,100,100,0.2
FractionCSP3,raw_property,FractionCSP3,46,diagnostic_residual,0.6267220024150411,0.001184826101238602,0.76,1.0,100,100,-0.2835984207563221
FractionCSP3,raw_property,FractionCSP3,47,raw_property,0.9399597162291284,0.004061743091081693,0.84,1.0,100,100,0.4210526315789473
FractionCSP3,raw_property,FractionCSP3,47,diagnostic_residual,0.4799803597120981,0.001140833677354149,0.73,1.0,100,100,0.06102868963245972
FractionCSP3,raw_property,FractionCSP3,48,raw_property,0.9647707043139715,0.0040592905452371585,0.84,1.0,100,100,0.3076923076923077
FractionCSP3,raw_property,FractionCSP3,48,diagnostic_residual,0.8429595939583437,0.0018621232718987145,0.88,1.0,100,100,-0.20730894723452842
FractionCSP3,raw_property,FractionCSP3,49,raw_property,0.9476011332631272,0.0042520326181835965,0.89,1.0,100,100,0.45
FractionCSP3,raw_property,FractionCSP3,49,diagnostic_residual,0.5749202138014596,0.0013025981783524663,0.76,1.0,100,100,0.05998707288281718
FractionCSP3,residual_property,FractionCSP3_residual,0,raw_property,0.7763293194153916,0.0034128313492494075,0.44,1.0,100,100,0.0
FractionCSP3,residual_property,FractionCSP3_residual,0,diagnostic_residual,0.9145249646588859,0.004368052066942875,0.86,1.0,100,100,-0.26377073395328554
FractionCSP3,residual_property,FractionCSP3_residual,1,raw_property,0.9137879251096658,0.003267923981129632,0.76,1.0,100,100,0.1666666666666666
FractionCSP3,residual_property,FractionCSP3_residual,1,diagnostic_residual,0.9078058727707227,0.004564099316451881,0.92,1.0,100,100,-0.09444378976663095
FractionCSP3,residual_property,FractionCSP3_residual,2,raw_property,0.9386173628938472,0.00328573292407831,0.81,1.0,100,100,0.2857142857142857
FractionCSP3,residual_property,FractionCSP3_residual,2,diagnostic_residual,0.934317174427708,0.004198887749418352,0.89,1.0,100,100,-0.09003886113853443
FractionCSP3,residual_property,FractionCSP3_residual,3,raw_property,0.886878961688252,0.00346756142719948,0.88,1.0,100,100,0.5882352941176471
FractionCSP3,residual_property,FractionCSP3_residual,3,diagnostic_residual,0.7525683085311846,0.0032102411950335687,0.82,1.0,100,100,0.24861450506766702
FractionCSP3,residual_property,FractionCSP3_residual,4,raw_property,0.9471024341460131,0.003303901397839144,0.82,1.0,100,100,0.3529411764705882
FractionCSP3,residual_property,FractionCSP3_residual,4,diagnostic_residual,0.9093715641542719,0.0037699555574710595,0.93,1.0,100,100,-0.09214502397105395
FractionCSP3,residual_property,FractionCSP3_residual,5,raw_property,0.8951481390676318,0.0030259260217602568,0.93,1.0,100,100,0.3809523809523809
FractionCSP3,residual_property,FractionCSP3_residual,5,diagnostic_residual,0.7949785566371586,0.002854961158539307,0.88,1.0,100,100,0.11766444366471135
FractionCSP3,residual_property,FractionCSP3_residual,6,raw_property,0.9186144617751053,0.0033440315595974083,0.93,1.0,100,100,0.4
FractionCSP3,residual_property,FractionCSP3_residual,6,diagnostic_residual,0.8191516653199862,0.004128976719819905,0.95,1.0,100,100,0.19051821043410533
FractionCSP3,residual_property,FractionCSP3_residual,7,raw_property,0.8325344832845106,0.002978475071202796,0.64,1.0,100,100,0.1428571428571428
FractionCSP3,residual_property,FractionCSP3_residual,7,diagnostic_residual,0.8902326499492228,0.003378376143180918,0.85,1.0,100,100,-0.12485141596609384
FractionCSP3,residual_property,FractionCSP3_residual,8,raw_property,0.9460498172860377,0.0033392927153276454,0.76,1.0,100,100,0.6666666666666666
FractionCSP3,residual_property,FractionCSP3_residual,8,diagnostic_residual,0.8154927074773155,0.003766247666500118,0.82,1.0,100,100,0.2432676123275157
FractionCSP3,residual_property,FractionCSP3_residual,9,raw_property,0.9240432209127633,0.002856058428883304,0.77,1.0,100,100,0.5714285714285714
FractionCSP3,residual_property,FractionCSP3_residual,9,diagnostic_residual,0.7346314424475753,0.003257074257158539,0.8,1.0,100,100,0.3390026364308969
FractionCSP3,residual_property,FractionCSP3_residual,10,raw_property,0.8515310909050605,0.0030723446760001594,0.74,1.0,100,100,0.2857142857142857
FractionCSP3,residual_property,FractionCSP3_residual,10,diagnostic_residual,0.9063559139073366,0.003995659159475693,0.93,1.0,100,100,0.03677417576185771
FractionCSP3,residual_property,FractionCSP3_residual,11,raw_property,0.9125753126240308,0.0028953409801610918,0.82,1.0,100,100,0.4545454545454545
FractionCSP3,residual_property,FractionCSP3_residual,11,diagnostic_residual,0.8575840641958229,0.0031837216978054575,0.88,1.0,100,100,0.030537401676455467
FractionCSP3,residual_property,FractionCSP3_residual,12,raw_property,0.9126887936198145,0.0029426414112527916,0.83,1.0,100,100,0.5294117647058824
FractionCSP3,residual_property,FractionCSP3_residual,12,diagnostic_residual,0.8720569080596333,0.003195544371809064,0.89,1.0,100,100,0.1344926556908318
FractionCSP3,residual_property,FractionCSP3_residual,13,raw_property,0.8898294432566882,0.003411332437920668,0.64,1.0,100,100,0.125
FractionCSP3,residual_property,FractionCSP3_residual,13,diagnostic_residual,0.8893894032981075,0.00365682262747602,0.64,1.0,100,100,-0.3488941566695173
FractionCSP3,residual_property,FractionCSP3_residual,14,raw_property,0.942524258336711,0.0032942500859634983,0.84,1.0,100,100,0.1666666666666666
FractionCSP3,residual_property,FractionCSP3_residual,14,diagnostic_residual,0.9676486152365174,0.004142835293302392,0.92,1.0,100,100,-0.06934003710365469
FractionCSP3,residual_property,FractionCSP3_residual,15,raw_property,0.9131487824671081,0.003138428699330512,0.77,1.0,100,100,0.2142857142857142
FractionCSP3,residual_property,FractionCSP3_residual,15,diagnostic_residual,0.8936830058611723,0.003833909198884697,0.88,1.0,100,100,-0.08655507268975082
FractionCSP3,residual_property,FractionCSP3_residual,16,raw_property,0.8309244741576066,0.003380919762035402,0.59,1.0,100,100,0.0588235294117647
FractionCSP3,residual_property,FractionCSP3_residual,16,diagnostic_residual,0.8897188853448477,0.004318371275025465,0.88,1.0,100,100,-0.1253748983621115
FractionCSP3,residual_property,FractionCSP3_residual,17,raw_property,0.5673094972819736,0.0018339396380178102,0.65,1.0,100,100,0.7619047619047619
FractionCSP3,residual_property,FractionCSP3_residual,17,diagnostic_residual,0.30273167813543794,0.0010853926830771026,0.68,1.0,100,100,0.4216107428467146
FractionCSP3,residual_property,FractionCSP3_residual,18,raw_property,0.7615845568737402,0.0035907928397265927,0.43,1.0,100,100,0.0
FractionCSP3,residual_property,FractionCSP3_residual,18,diagnostic_residual,0.9335826738577057,0.004481018875278372,0.93,1.0,100,100,-0.1952485195169964
FractionCSP3,residual_property,FractionCSP3_residual,19,raw_property,0.6017795284230606,0.0025702637995687083,0.44,1.0,100,100,0.0
FractionCSP3,residual_property,FractionCSP3_residual,19,diagnostic_residual,0.8966721802745712,0.0038656763260902097,0.94,1.0,100,100,-0.16655053656397212
FractionCSP3,residual_property,FractionCSP3_residual,20,raw_property,0.9108575174196487,0.003299269103725622,0.8,1.0,100,100,0.25
FractionCSP3,residual_property,FractionCSP3_residual,20,diagnostic_residual,0.8646579322766945,0.0034284763942743833,0.88,1.0,100,100,-0.11183002711245216
FractionCSP3,residual_property,FractionCSP3_residual,21,raw_property,0.9335324195532952,0.0032864014369288048,0.84,1.0,100,100,0.1923076923076923
FractionCSP3,residual_property,FractionCSP3_residual,21,diagnostic_residual,0.9329815721850871,0.004009857796019197,0.91,1.0,100,100,-0.22444664612587228
FractionCSP3,residual_property,FractionCSP3_residual,22,raw_property,0.7793717846847317,0.0030345954160973846,0.85,1.0,100,100,0.4
FractionCSP3,residual_property,FractionCSP3_residual,22,diagnostic_residual,0.7885783847883272,0.0031008615352755148,0.94,1.0,100,100,0.0065449793228288256
FractionCSP3,residual_property,FractionCSP3_residual,23,raw_property,0.9252654950222228,0.0032766637418252796,0.86,1.0,100,100,0.5
FractionCSP3,residual_property,FractionCSP3_residual,23,diagnostic_residual,0.8887172336144528,0.003910728093118119,0.91,1.0,100,100,0.04273350312725166
FractionCSP3,residual_property,FractionCSP3_residual,24,raw_property,0.9208632753454895,0.003336291308637293,0.72,1.0,100,100,0.1333333333333333
FractionCSP3,residual_property,FractionCSP3_residual,24,diagnostic_residual,0.9276886447084767,0.004140785746315805,0.78,1.0,100,100,-0.252951239852265
FractionCSP3,residual_property,FractionCSP3_residual,25,raw_property,0.8987937380348072,0.0036011289140423126,0.89,1.0,100,100,0.36
FractionCSP3,residual_property,FractionCSP3_residual,25,diagnostic_residual,0.891367999043741,0.003990029323846976,0.96,1.0,100,100,0.02634238028013447
FractionCSP3,residual_property,FractionCSP3_residual,26,raw_property,0.9295228730389313,0.0030128881366911944,0.74,1.0,100,100,0.2142857142857142
FractionCSP3,residual_property,FractionCSP3_residual,26,diagnostic_residual,0.9369274057070198,0.003780414455307014,0.93,1.0,100,100,-0.05027152644927546
FractionCSP3,residual_property,FractionCSP3_residual,27,raw_property,0.9421322900522732,0.003530653664352125,0.82,1.0,100,100,0.2727272727272727
FractionCSP3,residual_property,FractionCSP3_residual,27,diagnostic_residual,0.9063986547117812,0.003847147205678796,0.87,1.0,100,100,-0.25010826130248476
FractionCSP3,residual_property,FractionCSP3_residual,28,raw_property,0.9165664206445993,0.0035750884411227695,0.79,1.0,100,100,0.4615384615384615
FractionCSP3,residual_property,FractionCSP3_residual,28,diagnostic_residual,0.9017113507616605,0.003797458333206806,0.91,1.0,100,100,-0.026967209488769794
FractionCSP3,residual_property,FractionCSP3_residual,29,raw_property,0.8614548384455144,0.0030282451749632554,0.66,1.0,100,100,0.0833333333333333
FractionCSP3,residual_property,FractionCSP3_residual,29,diagnostic_residual,0.9334818519493878,0.004128629711569236,0.86,1.0,100,100,-0.22555082369613405
FractionCSP3,residual_property,FractionCSP3_residual,30,raw_property,0.6538149279553468,0.003032570414143489,0.49,1.0,100,100,0.0476190476190476
FractionCSP3,residual_property,FractionCSP3_residual,30,diagnostic_residual,0.9250067471944967,0.004073201561762041,0.81,1.0,100,100,-0.311711749000326
FractionCSP3,residual_property,FractionCSP3_residual,31,raw_property,0.9033055804054418,0.003298119866807927,0.81,1.0,100,100,0.3076923076923077
FractionCSP3,residual_property,FractionCSP3_residual,31,diagnostic_residual,0.8963519486004632,0.0036938140776617873,0.91,1.0,100,100,-0.09968315835418529
FractionCSP3,residual_property,FractionCSP3_residual,32,raw_property,0.8774244474481698,0.0026829892169457745,0.8,1.0,100,100,0.2727272727272727
FractionCSP3,residual_property,FractionCSP3_residual,32,diagnostic_residual,0.9204736127176761,0.0030557305840837523,0.88,1.0,100,100,-0.026310864094396758
FractionCSP3,residual_property,FractionCSP3_residual,33,raw_property,0.9201050958125584,0.0039276311767876,0.75,1.0,100,100,0.25
FractionCSP3,residual_property,FractionCSP3_residual,33,diagnostic_residual,0.9071870902622091,0.004398767024271106,0.87,1.0,100,100,-0.07776203851243935
FractionCSP3,residual_property,FractionCSP3_residual,34,raw_property,0.9076694020472551,0.003353842137624153,0.8,1.0,100,100,0.0869565217391304
FractionCSP3,residual_property,FractionCSP3_residual,34,diagnostic_residual,0.9235459811690125,0.0041701978017714405,0.95,1.0,100,100,-0.1857301602690262
FractionCSP3,residual_property,FractionCSP3_residual,35,raw_property,0.8825522368018273,0.0034467868963758866,0.83,1.0,100,100,0.3
FractionCSP3,residual_property,FractionCSP3_residual,35,diagnostic_residual,0.8769216679823968,0.003908024475280367,0.92,1.0,100,100,0.010826144395922721
FractionCSP3,residual_property,FractionCSP3_residual,36,raw_property,0.8655156286753625,0.0026463461695137767,0.7,1.0,100,100,0.2222222222222222
FractionCSP3,residual_property,FractionCSP3_residual,36,diagnostic_residual,0.907242063823767,0.0034426866991630494,0.91,1.0,100,100,-0.009290198197765887
FractionCSP3,residual_property,FractionCSP3_residual,37,raw_property,0.8830302697956012,0.003143416003846017,0.86,1.0,100,100,0.5238095238095238
FractionCSP3,residual_property,FractionCSP3_residual,37,diagnostic_residual,0.8488289561042902,0.0038060835277844173,0.92,1.0,100,100,0.16567785306337313
FractionCSP3,residual_property,FractionCSP3_residual,38,raw_property,0.8041657407525723,0.0024707985639879507,0.65,1.0,100,100,0.6842105263157895
FractionCSP3,residual_property,FractionCSP3_residual,38,diagnostic_residual,0.6895808810633376,0.002608087362381606,0.63,1.0,100,100,0.36102985363868145
FractionCSP3,residual_property,FractionCSP3_residual,39,raw_property,0.9332216950404716,0.003140504160042446,0.75,1.0,100,100,0.2
FractionCSP3,residual_property,FractionCSP3_residual,39,diagnostic_residual,0.9339367667983216,0.004043565074405,0.77,1.0,100,100,-0.2007808222910224
FractionCSP3,residual_property,FractionCSP3_residual,40,raw_property,0.886944825052925,0.002573821118893905,0.76,1.0,100,100,0.4615384615384615
FractionCSP3,residual_property,FractionCSP3_residual,40,diagnostic_residual,0.8884198991494981,0.003309250274253474,0.89,1.0,100,100,0.07359408109630966
FractionCSP3,residual_property,FractionCSP3_residual,41,raw_property,0.9495783194582895,0.003272303546256883,0.84,1.0,100,100,0.3809523809523809
FractionCSP3,residual_property,FractionCSP3_residual,41,diagnostic_residual,0.8855968200592487,0.0032667889224263073,0.92,1.0,100,100,-0.01954771701300756
FractionCSP3,residual_property,FractionCSP3_residual,42,raw_property,0.7776356406403441,0.003107987542017154,0.68,1.0,100,100,0.1764705882352941
FractionCSP3,residual_property,FractionCSP3_residual,42,diagnostic_residual,0.8521204118465194,0.003343270861999084,0.91,1.0,100,100,-0.10745660359524317
FractionCSP3,residual_property,FractionCSP3_residual,43,raw_property,0.941516822555622,0.003074283068687306,0.74,1.0,100,100,0.2307692307692307
FractionCSP3,residual_property,FractionCSP3_residual,43,diagnostic_residual,0.9039540807155669,0.0036187240460232215,0.87,1.0,100,100,-0.05808745492722159
FractionCSP3,residual_property,FractionCSP3_residual,44,raw_property,0.9154254610630681,0.0036417686673058465,0.86,1.0,100,100,0.48
FractionCSP3,residual_property,FractionCSP3_residual,44,diagnostic_residual,0.8706943749879867,0.0033821617018963517,0.92,1.0,100,100,-0.12680964473297995
FractionCSP3,residual_property,FractionCSP3_residual,45,raw_property,0.9366565337475099,0.0033265206459345245,0.85,1.0,100,100,0.45
FractionCSP3,residual_property,FractionCSP3_residual,45,diagnostic_residual,0.8611869694081088,0.004032241538043841,0.88,1.0,100,100,0.15722487682941916
FractionCSP3,residual_property,FractionCSP3_residual,46,raw_property,0.899833490758147,0.0033033317349248983,0.78,1.0,100,100,0.2
FractionCSP3,residual_property,FractionCSP3_residual,46,diagnostic_residual,0.8910919434030627,0.0038013339415990674,0.89,1.0,100,100,-0.2835984207563221
FractionCSP3,residual_property,FractionCSP3_residual,47,raw_property,0.9389135616111731,0.0037046161006944163,0.8,1.0,100,100,0.4210526315789473
FractionCSP3,residual_property,FractionCSP3_residual,47,diagnostic_residual,0.9003729478054926,0.003767244095916732,0.93,1.0,100,100,0.06102868963245972
FractionCSP3,residual_property,FractionCSP3_residual,48,raw_property,0.9551309696802996,0.0033917734372331428,0.82,1.0,100,100,0.3076923076923077
FractionCSP3,residual_property,FractionCSP3_residual,48,diagnostic_residual,0.9465714907001528,0.004042354535058577,0.89,1.0,100,100,-0.20730894723452842
FractionCSP3,residual_property,FractionCSP3_residual,49,raw_property,0.9133435106826443,0.003225857080573262,0.92,1.0,100,100,0.45
FractionCSP3,residual_property,FractionCSP3_residual,49,diagnostic_residual,0.8553246391147984,0.003475215556548885,0.95,1.0,100,100,0.05998707288281718
FractionCSP3,selfies_length,selfies_len_tokens,0,raw_property,0.7629084612187105,0.0006050740212580819,0.36,1.0,100,100,0.0
FractionCSP3,selfies_length,selfies_len_tokens,0,diagnostic_residual,0.3085380946786694,0.0019035521011699077,0.6,1.0,100,100,-0.26377073395328554
FractionCSP3,selfies_length,selfies_len_tokens,1,raw_property,-0.6916999929908525,-0.0032170883876926734,0.3,1.0,100,100,0.1666666666666666
FractionCSP3,selfies_length,selfies_len_tokens,1,diagnostic_residual,-0.6645020548036643,-0.0016833612512567604,0.34,1.0,100,100,-0.09444378976663095
FractionCSP3,selfies_length,selfies_len_tokens,2,raw_property,-0.8976830515227905,-0.0030297520776025573,0.03,1.0,100,100,0.2857142857142857
FractionCSP3,selfies_length,selfies_len_tokens,2,diagnostic_residual,0.14947806235808597,0.00022475840011411337,0.64,1.0,100,100,-0.09003886113853443
FractionCSP3,selfies_length,selfies_len_tokens,3,raw_property,0.6692962093551967,0.0024364844157669457,0.56,1.0,100,100,0.5882352941176471
FractionCSP3,selfies_length,selfies_len_tokens,3,diagnostic_residual,0.33794773699973557,0.0034067889278661407,0.43,1.0,100,100,0.24861450506766702
FractionCSP3,selfies_length,selfies_len_tokens,4,raw_property,-0.5202072730373754,-0.0019746069057888747,0.31,1.0,100,100,0.3529411764705882
FractionCSP3,selfies_length,selfies_len_tokens,4,diagnostic_residual,0.06354043918456401,0.00013008899264128318,0.42,1.0,100,100,-0.09214502397105395
FractionCSP3,selfies_length,selfies_len_tokens,5,raw_property,-0.9207988594797526,-0.003031685380955983,0.14,1.0,100,100,0.3809523809523809
FractionCSP3,selfies_length,selfies_len_tokens,5,diagnostic_residual,-0.4849172890643937,-0.0027532911765617042,0.41,1.0,100,100,0.11766444366471135
FractionCSP3,selfies_length,selfies_len_tokens,6,raw_property,-0.8192514056446548,-0.002836466916280522,0.24,1.0,100,100,0.4
FractionCSP3,selfies_length,selfies_len_tokens,6,diagnostic_residual,-0.2823258138140755,-0.0010576682035794167,0.6,1.0,100,100,0.19051821043410533
FractionCSP3,selfies_length,selfies_len_tokens,7,raw_property,-0.624293278379924,-0.0030119489219623133,0.43,1.0,100,100,0.1428571428571428
FractionCSP3,selfies_length,selfies_len_tokens,7,diagnostic_residual,-0.6898113185109797,-0.0015662303999709902,0.35,1.0,100,100,-0.12485141596609384
FractionCSP3,selfies_length,selfies_len_tokens,8,raw_property,-0.608881876885424,-0.001520515211926527,0.12,1.0,100,100,0.6666666666666666
FractionCSP3,selfies_length,selfies_len_tokens,8,diagnostic_residual,-0.13546134648072647,-0.0005888775798222268,0.45,1.0,100,100,0.2432676123275157
FractionCSP3,selfies_length,selfies_len_tokens,9,raw_property,-0.8546791853189681,-0.0027424070451205467,0.03,1.0,100,100,0.5714285714285714
FractionCSP3,selfies_length,selfies_len_tokens,9,diagnostic_residual,0.009813298569064212,5.778254519831074e-05,0.5,1.0,100,100,0.3390026364308969
FractionCSP3,selfies_length,selfies_len_tokens,10,raw_property,-0.6720006809375207,-0.002541026981417084,0.33,1.0,100,100,0.2857142857142857
FractionCSP3,selfies_length,selfies_len_tokens,10,diagnostic_residual,-0.058314868763507076,-8.467139093485184e-06,0.52,1.0,100,100,0.03677417576185771
FractionCSP3,selfies_length,selfies_len_tokens,11,raw_property,-0.7951077789343172,-0.002674157565179094,0.09,1.0,100,100,0.4545454545454545
FractionCSP3,selfies_length,selfies_len_tokens,11,diagnostic_residual,0.2695457785950065,0.00047890970231490384,0.56,1.0,100,100,0.030537401676455467
FractionCSP3,selfies_length,selfies_len_tokens,12,raw_property,-0.6491383274359652,-0.0017712576573581057,0.27,1.0,100,100,0.5294117647058824
FractionCSP3,selfies_length,selfies_len_tokens,12,diagnostic_residual,0.11374271228955588,7.985556209216519e-05,0.47,1.0,100,100,0.1344926556908318
FractionCSP3,selfies_length,selfies_len_tokens,13,raw_property,0.6510676204671534,0.0012757344904518403,0.58,1.0,100,100,0.125
FractionCSP3,selfies_length,selfies_len_tokens,13,diagnostic_residual,0.6748636384250485,0.0045907052949785325,0.62,1.0,100,100,-0.3488941566695173
FractionCSP3,selfies_length,selfies_len_tokens,14,raw_property,0.28551038481623425,0.0004804099823168425,0.5180722891566265,0.83,83,100,0.1666666666666666
FractionCSP3,selfies_length,selfies_len_tokens,14,diagnostic_residual,0.17430041830845147,0.0025938907399240914,0.5542168674698795,0.83,83,100,-0.06934003710365469
FractionCSP3,selfies_length,selfies_len_tokens,15,raw_property,-0.6807205903392409,-0.0033262002428066585,0.28,1.0,100,100,0.2142857142857142
FractionCSP3,selfies_length,selfies_len_tokens,15,diagnostic_residual,-0.08992947074880905,-9.613910333895416e-05,0.41,1.0,100,100,-0.08655507268975082
FractionCSP3,selfies_length,selfies_len_tokens,16,raw_property,0.5875114385340455,0.0007066929142544821,0.6666666666666666,0.93,93,100,0.0588235294117647
FractionCSP3,selfies_length,selfies_len_tokens,16,diagnostic_residual,0.2797730421444317,0.0030128951543069407,0.4946236559139785,0.93,93,100,-0.1253748983621115
FractionCSP3,selfies_length,selfies_len_tokens,17,raw_property,-0.6725632728711044,-0.0017073812373774476,0.24,1.0,100,100,0.7619047619047619
FractionCSP3,selfies_length,selfies_len_tokens,17,diagnostic_residual,-0.3554237112123979,-0.0017316250865182002,0.52,1.0,100,100,0.4216107428467146
FractionCSP3,selfies_length,selfies_len_tokens,18,raw_property,0.6632013051349752,0.0004925126442533635,0.5609756097560976,0.82,82,100,0.0
FractionCSP3,selfies_length,selfies_len_tokens,18,diagnostic_residual,-0.041495298663917865,0.0011416309222803548,0.524390243902439,0.82,82,100,-0.1952485195169964
FractionCSP3,selfies_length,selfies_len_tokens,19,raw_property,0.7770048133398882,0.0011558591504679191,0.5833333333333334,0.72,72,100,0.0
FractionCSP3,selfies_length,selfies_len_tokens,19,diagnostic_residual,-0.5164737030902389,-0.0033380197491398598,0.4583333333333333,0.72,72,100,-0.16655053656397212
FractionCSP3,selfies_length,selfies_len_tokens,20,raw_property,-0.3521542489248644,-0.001569618436878789,0.43,1.0,100,100,0.25
FractionCSP3,selfies_length,selfies_len_tokens,20,diagnostic_residual,-0.7632396985370831,-0.0012146079338789487,0.18,1.0,100,100,-0.11183002711245216
FractionCSP3,selfies_length,selfies_len_tokens,21,raw_property,-0.6035311069703851,-0.0028621505295275554,0.35,1.0,100,100,0.1923076923076923
FractionCSP3,selfies_length,selfies_len_tokens,21,diagnostic_residual,-0.6854218671339188,-0.0017525508107459678,0.44,1.0,100,100,-0.22444664612587228
FractionCSP3,selfies_length,selfies_len_tokens,22,raw_property,-0.6740519649253325,-0.0023944812729412906,0.42,1.0,100,100,0.4
FractionCSP3,selfies_length,selfies_len_tokens,22,diagnostic_residual,-0.5526637518132894,-0.0016422959110394375,0.39,1.0,100,100,0.0065449793228288256
