property,direction_type,direction_target,alpha,response,decode_count,valid_count,validity,median_value,q25_value,q75_value,median_change_from_seed,q25_change_from_seed,q75_change_from_seed,expected_sign_fraction
TPSA,selfies_length,selfies_len_tokens,116.66666666666669,diagnostic_residual,50,50,1.0,-44.88385800997025,-90.47654346738986,2.5672495975063825,-40.69114383759415,-89.02179953316327,-4.385268401307428,0.24
TPSA,selfies_length,selfies_len_tokens,119.69696969696967,raw_property,50,50,1.0,136.9,93.12,184.635,72.08499999999998,28.304999999999993,124.17749999999998,0.84
TPSA,selfies_length,selfies_len_tokens,119.69696969696967,diagnostic_residual,50,50,1.0,-37.62209950797782,-97.99181835924873,7.694088638187701,-33.952967698604,-99.7452793224469,-1.9713654264210163,0.24
TPSA,selfies_length,selfies_len_tokens,122.72727272727276,raw_property,50,50,1.0,138.29,101.7175,173.1025,65.67999999999998,27.2325,113.15500000000003,0.88
TPSA,selfies_length,selfies_len_tokens,122.72727272727276,diagnostic_residual,50,50,1.0,-38.14509658271581,-88.36567954581005,3.2965870655193323,-39.632024220786676,-91.9164474546627,-2.0759782916073135,0.24
TPSA,selfies_length,selfies_len_tokens,125.75757575757576,raw_property,50,50,1.0,137.70499999999998,83.4675,190.38500000000005,71.46000000000001,34.725,117.52499999999999,0.88
TPSA,selfies_length,selfies_len_tokens,125.75757575757576,diagnostic_residual,50,50,1.0,-34.2304551807255,-93.11707739442853,-0.8719106105254042,-37.33544324815867,-84.59489210864535,-3.3764617713860483,0.24
TPSA,selfies_length,selfies_len_tokens,128.7878787878788,raw_property,50,50,1.0,129.37000000000003,90.2925,187.57000000000005,66.28999999999999,29.442499999999995,132.64249999999998,0.9
TPSA,selfies_length,selfies_len_tokens,128.7878787878788,diagnostic_residual,50,50,1.0,-34.92241791448119,-90.21427011975553,19.866125055871436,-43.992443284921535,-85.64504042632883,15.10980120585262,0.3
TPSA,selfies_length,selfies_len_tokens,131.8181818181818,raw_property,50,50,1.0,132.505,80.3925,176.9975,66.58000000000001,26.577500000000004,122.89500000000002,0.84
TPSA,selfies_length,selfies_len_tokens,131.8181818181818,diagnostic_residual,50,50,1.0,-48.48510569300757,-97.92216774928602,-6.197857898893254,-53.27848996297077,-92.13609614411521,4.494514057103018,0.26
TPSA,selfies_length,selfies_len_tokens,134.84848484848487,raw_property,50,50,1.0,135.18,90.4975,187.3075,75.37499999999999,25.7675,134.15249999999997,0.88
TPSA,selfies_length,selfies_len_tokens,134.84848484848487,diagnostic_residual,50,50,1.0,-27.030706371572812,-92.54557400177653,13.384097584545316,-24.73984684634103,-92.10766277467796,12.333907748821389,0.34
TPSA,selfies_length,selfies_len_tokens,137.87878787878788,raw_property,50,50,1.0,142.035,88.91250000000001,188.87749999999997,76.41999999999999,34.34250000000001,138.29249999999996,0.84
TPSA,selfies_length,selfies_len_tokens,137.87878787878788,diagnostic_residual,50,50,1.0,-42.71713366502135,-94.91586017815902,14.174045113292632,-29.462203111988206,-84.37853600162934,9.553659251215155,0.3
TPSA,selfies_length,selfies_len_tokens,140.90909090909088,raw_property,50,50,1.0,137.995,71.31,186.39750000000004,81.24000000000001,22.685000000000002,122.5675,0.88
TPSA,selfies_length,selfies_len_tokens,140.90909090909088,diagnostic_residual,50,50,1.0,-43.043365071732225,-96.5740522219248,25.077181390371756,-37.912757327433525,-92.7795550218804,9.298675056809952,0.34
TPSA,selfies_length,selfies_len_tokens,143.93939393939394,raw_property,50,50,1.0,121.23500000000001,66.6,185.74250000000004,56.53500000000001,8.875000000000005,139.90000000000003,0.78
TPSA,selfies_length,selfies_len_tokens,143.93939393939394,diagnostic_residual,50,50,1.0,-60.57271599020812,-120.63332824742412,11.511571760207307,-49.638692238640616,-111.2492601525413,12.851981026233021,0.3
TPSA,selfies_length,selfies_len_tokens,146.96969696969694,raw_property,50,50,1.0,121.03500000000001,85.17750000000001,174.44750000000002,62.16499999999999,14.6675,134.235,0.82
TPSA,selfies_length,selfies_len_tokens,146.96969696969694,diagnostic_residual,50,50,1.0,-62.86968153154261,-108.24965482203467,14.477420196220244,-50.520245729314716,-101.62260188146848,25.326224391668607,0.34
TPSA,selfies_length,selfies_len_tokens,150.0,raw_property,50,50,1.0,126.09499999999997,81.77,174.82500000000002,53.57500000000003,23.104999999999997,126.62500000000001,0.86
TPSA,selfies_length,selfies_len_tokens,150.0,diagnostic_residual,50,50,1.0,-53.11191874097928,-101.37389206827555,12.636559474542963,-39.47459991775399,-100.33282409718169,1.9111751467155074,0.26
cLogP,raw_property,cLogP,-150.0,raw_property,50,50,1.0,-0.6657000000000002,-0.9553,-0.29419,-3.9740750000000036,-5.154265000000003,-2.998875,1.0
cLogP,raw_property,cLogP,-150.0,diagnostic_residual,50,50,1.0,-2.7856898935986307,-2.7856898935986307,-1.8421243278751311,-2.5837699451118477,-3.7114716992566574,-1.8651063854356,0.98
cLogP,raw_property,cLogP,-146.96969696969697,raw_property,50,50,1.0,-0.6657000000000002,-0.8597250000000001,-0.29419,-3.7307150000000022,-5.154265000000003,-3.1584,1.0
cLogP,raw_property,cLogP,-146.96969696969697,diagnostic_residual,50,50,1.0,-2.7856898935986307,-2.7856898935986307,-1.7292121568683747,-2.5837699451118477,-3.6236257872403876,-1.5822720867811573,0.98
cLogP,raw_property,cLogP,-143.93939393939394,raw_property,50,50,1.0,-0.6657000000000002,-0.956275,-0.29419,-3.8684650000000023,-5.154265000000003,-3.1584,1.0
cLogP,raw_property,cLogP,-143.93939393939394,diagnostic_residual,50,50,1.0,-2.7856898935986307,-2.7856898935986307,-1.7292121568683747,-2.726091179190216,-3.6236257872403876,-1.6409565321067963,0.98
cLogP,raw_property,cLogP,-140.9090909090909,raw_property,50,50,1.0,-0.6657000000000002,-0.9906900000000002,-0.29419,-3.8684650000000023,-5.218995000000004,-2.9418,1.0
cLogP,raw_property,cLogP,-140.9090909090909,diagnostic_residual,50,50,1.0,-2.6095302598623293,-2.7856898935986307,-1.726151820346784,-2.559156027842425,-3.587694847687923,-1.8486481925935045,0.98
cLogP,raw_property,cLogP,-137.87878787878788,raw_property,50,50,1.0,-0.6657000000000002,-1.0429050000000002,-0.3034,-4.072260000000002,-5.218995000000004,-2.9418,1.0
cLogP,raw_property,cLogP,-137.87878787878788,diagnostic_residual,50,50,1.0,-2.6466933980888836,-2.7856898935986307,-1.7140395779993172,-2.7515953428129682,-3.3853363081609187,-1.9055340771461395,0.98
cLogP,raw_property,cLogP,-134.84848484848484,raw_property,50,50,1.0,-0.6657000000000002,-0.9759400000000001,-0.3034,-4.001410000000002,-5.154265000000003,-2.955975,1.0
cLogP,raw_property,cLogP,-134.84848484848484,diagnostic_residual,50,50,1.0,-2.6158972992594265,-2.7856898935986307,-1.6136648051315237,-2.450436085101777,-3.3853363081609187,-1.7846372042434462,0.98
cLogP,raw_property,cLogP,-131.8181818181818,raw_property,50,50,1.0,-0.6657000000000002,-0.9784450000000002,-0.394875,-4.038100000000002,-5.225970000000004,-2.955975,1.0
cLogP,raw_property,cLogP,-131.8181818181818,diagnostic_residual,50,50,1.0,-2.6466933980888836,-2.7856898935986307,-1.8266490171393832,-2.6959300671043627,-3.3853363081609187,-1.7577450233590464,0.98
cLogP,raw_property,cLogP,-128.78787878787878,raw_property,50,50,1.0,-0.6657000000000002,-1.18073,-0.394875,-4.098750000000002,-5.225970000000004,-2.955975,1.0
cLogP,raw_property,cLogP,-128.78787878787878,diagnostic_residual,50,50,1.0,-2.5645769399346925,-2.8257697029981257,-1.8463791501062372,-2.7013310096962764,-3.4012888292514933,-1.7577450233590464,0.98
cLogP,raw_property,cLogP,-125.75757575757576,raw_property,50,50,1.0,-0.74911,-1.36869,-0.4049999999999999,-4.077050000000002,-5.572960000000003,-2.955975,1.0
cLogP,raw_property,cLogP,-125.75757575757576,diagnostic_residual,50,50,1.0,-2.6466933980888836,-2.9542432445790063,-1.9701110896419385,-2.7698095760213297,-3.500064375832724,-2.035807968732005,0.98
cLogP,raw_property,cLogP,-122.72727272727272,raw_property,50,50,1.0,-0.74911,-1.406265,-0.40510499999999994,-4.181400000000001,-5.482700000000003,-3.144070000000001,1.0
cLogP,raw_property,cLogP,-122.72727272727272,diagnostic_residual,50,50,1.0,-2.6176639862707543,-2.9283781920422216,-1.9033594977273196,-2.73419347708777,-3.500064375832724,-1.9988740119239312,0.98
cLogP,raw_property,cLogP,-119.69696969696967,raw_property,50,50,1.0,-0.7278600000000001,-1.2387800000000002,-0.5770150000000001,-4.5447900000000025,-5.437400000000004,-2.931555,1.0
cLogP,raw_property,cLogP,-119.69696969696967,diagnostic_residual,50,50,1.0,-2.3618110522454465,-2.7856898935986307,-1.990664810847982,-2.73419347708777,-3.500064375832724,-1.9782224578555023,0.98
cLogP,raw_property,cLogP,-116.66666666666666,raw_property,50,50,1.0,-0.7401249999999995,-1.2342250000000001,-0.582625,-4.5447900000000025,-5.414755000000005,-2.931555,1.0
cLogP,raw_property,cLogP,-116.66666666666666,diagnostic_residual,50,50,1.0,-2.463143124496478,-2.7856898935986307,-2.0304615926165024,-2.7479849311038524,-3.4870699429520813,-2.0445961223572233,0.98
cLogP,raw_property,cLogP,-113.63636363636364,raw_property,50,50,1.0,-0.7188100000000002,-1.228155,-0.4422,-4.3290700000000015,-5.414755000000005,-2.973277500000002,1.0
cLogP,raw_property,cLogP,-113.63636363636364,diagnostic_residual,50,50,1.0,-2.4679437211253674,-2.7856898935986307,-1.8990091617967109,-2.6542790085029546,-3.4179757872403873,-1.9342603441751915,1.0
cLogP,raw_property,cLogP,-110.6060606060606,raw_property,50,50,1.0,-0.6986600000000001,-1.0741049999999999,-0.4680250000000001,-4.232460000000001,-5.518965000000004,-3.028890000000001,1.0
cLogP,raw_property,cLogP,-110.6060606060606,diagnostic_residual,50,50,1.0,-2.3147500318180994,-2.7856898935986307,-1.907635546320831,-2.5869861434831023,-3.3267076166000247,-1.8770672317438286,1.0
cLogP,raw_property,cLogP,-107.57575757575758,raw_property,50,50,1.0,-0.6931499999999999,-1.049905,-0.42497250000000014,-4.381975000000001,-5.586240000000003,-3.06535,1.0
cLogP,raw_property,cLogP,-107.57575757575758,diagnostic_residual,50,50,1.0,-2.345507759312748,-2.7856898935986307,-1.9709009994465163,-2.7452593940584125,-3.3269323226119956,-1.8459347940244226,1.0
cLogP,raw_property,cLogP,-104.54545454545456,raw_property,50,50,1.0,-0.79027,-1.301405,-0.430275,-4.232460000000001,-5.791617500000003,-3.028890000000001,1.0
cLogP,raw_property,cLogP,-104.54545454545456,diagnostic_residual,50,50,1.0,-2.452319493024923,-2.7856898935986307,-2.1206752452725155,-2.882936472943989,-3.4810242252826678,-1.7322873525510425,1.0
cLogP,raw_property,cLogP,-101.51515151515152,raw_property,50,50,1.0,-0.79027,-1.265105,-0.3915,-4.232460000000001,-5.791337500000003,-2.780682500000001,1.0
cLogP,raw_property,cLogP,-101.51515151515152,diagnostic_residual,50,50,1.0,-2.452319493024923,-2.8297068322643373,-2.0119154495012257,-2.9006913684346216,-3.4179757872403873,-1.742842642517991,0.98
cLogP,raw_property,cLogP,-98.48484848484848,raw_property,50,50,1.0,-0.8365000000000001,-1.2666875,-0.394875,-4.33931,-5.799200000000004,-2.7598325000000012,1.0
cLogP,raw_property,cLogP,-98.48484848484848,diagnostic_residual,50,50,1.0,-2.5123417459771384,-2.9698131696537837,-2.1924332816638166,-2.8508045476339583,-3.4623556098364614,-1.7804187331860395,0.98
cLogP,raw_property,cLogP,-95.45454545454544,raw_property,50,50,1.0,-0.8365000000000001,-1.454345,-0.394875,-4.382450000000001,-5.805790000000004,-2.8965000000000005,1.0
cLogP,raw_property,cLogP,-95.45454545454544,diagnostic_residual,50,50,1.0,-2.567813212012817,-2.934370559403815,-2.0844615947177996,-2.697229463407433,-3.6076852572197176,-1.776149456597433,0.98
cLogP,raw_property,cLogP,-92.42424242424242,raw_property,50,50,1.0,-0.8599,-1.3942249999999998,-0.4193249999999999,-4.3656500000000005,-5.752680000000003,-2.918422500000002,1.0
cLogP,raw_property,cLogP,-92.42424242424242,diagnostic_residual,50,50,1.0,-2.5076887636475735,-3.04938546125812,-1.965992206506162,-2.753096681849308,-3.4090950943025184,-1.8808937746577554,0.98
cLogP,raw_property,cLogP,-89.39393939393939,raw_property,50,50,1.0,-0.8966000000000001,-1.4183749999999997,-0.3370499999999999,-4.407050000000001,-5.752680000000003,-2.6906,1.0
cLogP,raw_property,cLogP,-89.39393939393939,diagnostic_residual,50,50,1.0,-2.5452819840901046,-3.1183381738563822,-1.7388938722204599,-2.68348631003453,-3.5878272738897197,-1.9202134163314943,1.0
cLogP,raw_property,cLogP,-86.36363636363637,raw_property,50,50,1.0,-0.7381500000000002,-1.2560999999999993,-0.31762499999999994,-4.367450000000002,-5.4251400000000025,-2.8227325,1.0
cLogP,raw_property,cLogP,-86.36363636363637,diagnostic_residual,50,50,1.0,-2.465272782133484,-3.085897325290467,-1.8508652254239313,-2.7416504307292597,-3.5379254346351283,-1.9202134163314943,0.98
cLogP,raw_property,cLogP,-83.33333333333333,raw_property,50,50,1.0,-0.6847500000000001,-1.3014499999999998,-0.2911749999999999,-4.337005000000001,-5.202575000000001,-2.996055000000001,1.0
cLogP,raw_property,cLogP,-83.33333333333333,diagnostic_residual,50,50,1.0,-2.423524827155768,-3.065048929790368,-1.6534646369494137,-2.6926869661741204,-3.66141437829552,-1.9202134163314943,0.98
cLogP,raw_property,cLogP,-80.3030303030303,raw_property,50,50,1.0,-0.9415499999999998,-1.2733249999999996,-0.2919775,-4.501299999999999,-5.2557500000000035,-2.996055000000001,1.0
cLogP,raw_property,cLogP,-80.3030303030303,diagnostic_residual,50,50,1.0,-2.5140066094766604,-3.113841278936741,-1.6811431185585675,-2.738225267109725,-3.5561562441512238,-2.1367889670649602,0.96
cLogP,raw_property,cLogP,-77.27272727272728,raw_property,50,50,1.0,-0.9398999999999995,-1.2481274999999996,-0.20107249999999996,-4.501299999999999,-5.202575000000001,-2.9315250000000015,1.0
cLogP,raw_property,cLogP,-77.27272727272728,diagnostic_residual,50,50,1.0,-2.5425199217465164,-3.018428509823666,-1.925805048986756,-2.774969916503947,-3.5510377716888937,-2.167187015141687,0.96
cLogP,raw_property,cLogP,-74.24242424242425,raw_property,50,50,1.0,-0.8684500000000002,-1.2481274999999996,-0.09825500000000001,-4.424210000000001,-5.202575000000001,-2.5019300000000007,0.98
cLogP,raw_property,cLogP,-74.24242424242425,diagnostic_residual,50,50,1.0,-2.5565045210011705,-3.0684136925807852,-1.5285937887616659,-2.725841570044338,-3.6501399900971134,-2.011545282114786,0.96
cLogP,raw_property,cLogP,-71.21212121212122,raw_property,50,50,1.0,-0.6727500000000001,-1.1997075000000001,0.34002499999999997,-3.993410000000002,-5.167785000000003,-2.254500000000001,0.98
cLogP,raw_property,cLogP,-71.21212121212122,diagnostic_residual,50,50,1.0,-2.5015141821617872,-3.0725638882447504,-1.1018450229100565,-2.616044654928679,-3.429841473268931,-1.5782602524387455,0.98
cLogP,raw_property,cLogP,-68.18181818181819,raw_property,50,50,1.0,-0.5072000000000001,-1.0455750000000001,0.3454,-3.9512600000000027,-5.053975000000005,-2.44145,0.98
cLogP,raw_property,cLogP,-68.18181818181819,diagnostic_residual,50,50,1.0,-2.341131501213508,-2.9509633666817354,-1.2286900503636977,-2.616044654928679,-3.1755939458896187,-1.6219044095048676,0.98
cLogP,raw_property,cLogP,-65.15151515151516,raw_property,50,50,1.0,-0.40084999999999993,-0.9289499999999999,0.5808949999999999,-3.7732200000000007,-4.782130000000002,-2.2676250000000007,0.98
cLogP,raw_property,cLogP,-65.15151515151516,diagnostic_residual,50,50,1.0,-2.109363170142645,-3.156970091910954,-1.246807421222052,-2.5586855971467575,-3.122427978014633,-1.412764962870695,0.98
cLogP,raw_property,cLogP,-62.121212121212125,raw_property,50,50,1.0,-0.43010000000000026,-0.8554999999999999,0.6225749999999997,-3.763670000000001,-4.822560000000002,-2.2017750000000014,0.98
cLogP,raw_property,cLogP,-62.121212121212125,diagnostic_residual,50,50,1.0,-2.047214220817005,-3.3146874156691686,-1.0937609738086465,-2.4835855268856664,-3.4078797837184194,-1.4038868524187527,0.98
cLogP,raw_property,cLogP,-59.09090909090909,raw_property,50,50,1.0,-0.30370000000000014,-0.9640749999999998,1.02592,-3.499560000000004,-4.732465000000002,-2.106027500000001,0.98
cLogP,raw_property,cLogP,-59.09090909090909,diagnostic_residual,50,50,1.0,-1.9457413515578796,-3.2090403319539242,-1.072193785720587,-2.116191381686322,-3.403581543224111,-1.521706814653554,0.98
cLogP,raw_property,cLogP,-56.06060606060606,raw_property,50,50,1.0,-0.38625,-0.883674999999999,1.065875,-3.402065000000002,-4.653300000000006,-2.253532500000002,0.98
cLogP,raw_property,cLogP,-56.06060606060606,diagnostic_residual,50,50,1.0,-2.006859780431764,-2.96266676815641,-1.1234939042083958,-2.178869525562952,-3.2967631971591307,-1.4270398558889523,0.96
cLogP,raw_property,cLogP,-53.03030303030303,raw_property,50,50,1.0,0.23633999999999988,-0.6435,1.038325,-3.373015000000002,-4.588850000000004,-1.7877649999999998,0.98
cLogP,raw_property,cLogP,-53.03030303030303,diagnostic_residual,50,50,1.0,-2.0164447653392825,-2.9494746904352036,-1.0496866576103234,-2.1789342269554215,-3.282534442792733,-1.2947719247862295,0.96
cLogP,raw_property,cLogP,-50.0,raw_property,50,50,1.0,0.3244849999999998,-0.3885000000000002,1.2487874999999997,-3.021250000000003,-4.040525000000006,-1.8486975,0.98
cLogP,raw_property,cLogP,-50.0,diagnostic_residual,50,50,1.0,-1.950615398148777,-2.6877101410351116,-1.0103434172537218,-2.149910596200374,-2.9881734065839662,-1.198419310268145,0.96
cLogP,raw_property,cLogP,-46.96969696969697,raw_property,50,50,1.0,0.39335,-0.1927249999999999,1.43725,-2.7029500000000004,-3.5981300000000025,-1.4872000000000005,0.96
cLogP,raw_property,cLogP,-46.96969696969697,diagnostic_residual,50,50,1.0,-1.8109030361435723,-2.5492447769375337,-0.7970962494911742,-1.7509456347937529,-2.6177432337894517,-0.9457510173572645,0.94
cLogP,raw_property,cLogP,-43.93939393939394,raw_property,50,50,1.0,0.9327599999999999,0.06174249999999995,1.731625,-2.128450000000003,-3.438182500000001,-1.1925100000000008,0.94
cLogP,raw_property,cLogP,-43.93939393939394,diagnostic_residual,50,50,1.0,-1.6951311106290783,-2.3152759293843754,-0.6888990264239507,-1.3968551475550766,-2.641365157197675,-0.8181942888835164,0.9
cLogP,raw_property,cLogP,-40.90909090909091,raw_property,50,50,1.0,1.538735,0.6508250000000001,2.15844,-1.7995050000000004,-3.2033500000000035,-1.0663500000000004,0.92
cLogP,raw_property,cLogP,-40.90909090909091,diagnostic_residual,50,50,1.0,-1.361371871183461,-1.9165184099106551,-0.20982948155781242,-1.1158909028973023,-2.270400644896066,-0.5606326090302594,0.88
cLogP,raw_property,cLogP,-37.87878787878788,raw_property,50,50,1.0,1.4591999999999996,0.72765,2.6941775000000012,-1.6779500000000012,-2.4397750000000045,-1.0284500000000005,0.88
cLogP,raw_property,cLogP,-37.87878787878788,diagnostic_residual,50,50,1.0,-0.9647426605217698,-1.7603566291426171,-0.10958044277608892,-1.110147825895307,-1.949067223154441,-0.47691610823299435,0.82
cLogP,raw_property,cLogP,-34.848484848484844,raw_property,50,50,1.0,2.10311,1.2542875,2.898265000000001,-1.0633,-2.0078000000000022,-0.3532250000000002,0.84
cLogP,raw_property,cLogP,-34.848484848484844,diagnostic_residual,50,50,1.0,-0.7406806778789635,-1.3264926484734458,0.3683285242446422,-0.734399243029162,-1.4751305349070813,-0.009250195215536453,0.78
cLogP,raw_property,cLogP,-31.818181818181813,raw_property,50,50,1.0,2.724500000000001,1.5222200000000001,3.342880000000002,-0.6848100000000004,-1.4977275000000023,-0.024372500000000907,0.78
cLogP,raw_property,cLogP,-31.818181818181813,diagnostic_residual,50,50,1.0,-0.21805003249476582,-1.031957703204469,0.5024627023117989,-0.2594141158888885,-1.048927744786259,-1.3877787807814457e-17,0.74
cLogP,raw_property,cLogP,-28.787878787878785,raw_property,50,50,1.0,2.881460000000001,1.63955,3.8203500000000017,-0.09125000000000028,-1.0023275000000007,0.0,0.54
cLogP,raw_property,cLogP,-28.787878787878785,diagnostic_residual,50,50,1.0,0.0712265996991876,-0.9683363029161118,0.6179236518396708,-1.1657341758564144e-15,-0.6843897395545585,0.0,0.64
cLogP,raw_property,cLogP,-25.757575757575765,raw_property,50,50,1.0,2.9818100000000016,1.932825,4.165625000000003,0.0,-0.5660750000000012,0.0,0.4
cLogP,raw_property,cLogP,-25.757575757575765,diagnostic_residual,50,50,1.0,0.1388090307290599,-0.7605856765644738,0.8278755099440914,-4.440892098500626e-16,-0.2473539463615092,1.6653345369377348e-16,0.56
cLogP,raw_property,cLogP,-22.727272727272734,raw_property,50,50,1.0,3.1678400000000013,2.176525,4.277625000000004,0.0,-0.1226499999999991,0.0,0.28
cLogP,raw_property,cLogP,-22.727272727272734,diagnostic_residual,50,50,1.0,0.20395347162601668,-0.6369067356237008,0.9256269540805293,0.0,-9.853229343548264e-16,3.885780586188048e-16,0.46
cLogP,raw_property,cLogP,-19.69696969696969,raw_property,50,50,1.0,3.1586500000000006,2.176525,4.277625000000004,0.0,0.0,0.0,0.2
cLogP,raw_property,cLogP,-19.69696969696969,diagnostic_residual,50,50,1.0,0.23552864271417534,-0.6618089609182232,0.958721173362706,0.0,-8.326672684688674e-16,4.440892098500626e-16,0.4
cLogP,raw_property,cLogP,-16.666666666666657,raw_property,50,50,1.0,3.115740000000002,2.298575,4.299875000000003,0.0,0.0,0.0,0.1
cLogP,raw_property,cLogP,-16.666666666666657,diagnostic_residual,50,50,1.0,0.27988704146969523,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,1.734723475976807e-16,0.4
cLogP,raw_property,cLogP,-13.636363636363626,raw_property,50,50,1.0,3.115740000000002,2.3599250000000005,4.299875000000003,0.0,0.0,0.0,0.06
cLogP,raw_property,cLogP,-13.636363636363626,diagnostic_residual,50,50,1.0,0.2673436928026318,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,2.0816681711721685e-17,0.4
cLogP,raw_property,cLogP,-10.606060606060597,raw_property,50,50,1.0,3.115740000000002,2.29035,4.470600000000003,0.0,0.0,0.0,0.04
cLogP,raw_property,cLogP,-10.606060606060597,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-6.34041430469523e-16,0.0,0.42
cLogP,raw_property,cLogP,-7.575757575757564,raw_property,50,50,1.0,3.115740000000002,2.3599250000000005,4.470600000000003,0.0,0.0,0.0,0.02
cLogP,raw_property,cLogP,-7.575757575757564,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,0.0,0.4
cLogP,raw_property,cLogP,-4.545454545454561,raw_property,50,50,1.0,3.115740000000002,2.3599250000000005,4.505040000000004,0.0,0.0,0.0,0.02
cLogP,raw_property,cLogP,-4.545454545454561,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,2.0816681711721685e-17,0.4
cLogP,raw_property,cLogP,-1.5151515151515298,raw_property,50,50,1.0,3.115740000000002,2.3599250000000005,4.505040000000004,0.0,0.0,0.0,0.02
cLogP,raw_property,cLogP,-1.5151515151515298,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,2.0816681711721685e-17,0.4
cLogP,raw_property,cLogP,1.5151515151515014,raw_property,50,50,1.0,3.115740000000002,2.3599250000000005,4.505040000000004,0.0,0.0,0.0,0.04
cLogP,raw_property,cLogP,1.5151515151515014,diagnostic_residual,50,50,1.0,0.328251308299887,-0.6058077011115385,0.9257818056580259,0.0,-5.204170427930421e-16,1.734723475976807e-16,0.28
cLogP,raw_property,cLogP,4.5454545454545325,raw_property,50,50,1.0,3.2390400000000015,2.3599250000000005,4.401600000000003,0.0,0.0,0.0,0.04
cLogP,raw_property,cLogP,4.5454545454545325,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,1.734723475976807e-16,0.28
cLogP,raw_property,cLogP,7.575757575757564,raw_property,50,50,1.0,3.2390400000000015,2.3599250000000005,4.401600000000003,0.0,0.0,0.0,0.04
cLogP,raw_property,cLogP,7.575757575757564,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9257818056580259,0.0,-5.35162192338845e-16,1.734723475976807e-16,0.28
cLogP,raw_property,cLogP,10.606060606060597,raw_property,50,50,1.0,3.2936500000000017,2.3599250000000005,4.401600000000003,0.0,0.0,0.0,0.08
cLogP,raw_property,cLogP,10.606060606060597,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.6058077011115385,0.9617170314130936,0.0,-6.34041430469523e-16,1.734723475976807e-16,0.28
cLogP,raw_property,cLogP,13.636363636363626,raw_property,50,50,1.0,3.3730000000000016,2.3599250000000005,4.401600000000003,0.0,0.0,0.0,0.12
cLogP,raw_property,cLogP,13.636363636363626,diagnostic_residual,50,50,1.0,0.28023318365683303,-0.4964426353323167,0.9617170314130936,0.0,-8.326672684688674e-16,1.734723475976807e-16,0.28
cLogP,raw_property,cLogP,16.666666666666657,raw_property,50,50,1.0,3.831000000000002,2.4311750000000005,4.423200000000003,0.0,0.0,0.0,0.24
cLogP,raw_property,cLogP,16.666666666666657,diagnostic_residual,50,50,1.0,0.14872845103915505,-0.605220078362574,0.9569120452378319,0.0,-8.326672684688674e-16,7.771561172376096e-16,0.34
cLogP,raw_property,cLogP,19.69696969696969,raw_property,50,50,1.0,4.011700000000002,2.614650000000001,4.7853350000000034,0.0,0.0,0.7060750000000018,0.4
cLogP,raw_property,cLogP,19.69696969696969,diagnostic_residual,50,50,1.0,0.1141380789987049,-0.6616130866685683,1.0519510819507452,0.0,-0.14376243419895313,0.11072316180106379,0.42
cLogP,raw_property,cLogP,22.72727272727272,raw_property,50,50,1.0,4.061790000000004,2.4311750000000005,5.231060000000004,0.07985000000000086,0.0,1.0021000000000018,0.5
cLogP,raw_property,cLogP,22.72727272727272,diagnostic_residual,50,50,1.0,-0.0408159807663066,-0.7605856765644738,0.9810899974804739,0.0,-0.6054845588919294,0.2507823937312723,0.44
cLogP,raw_property,cLogP,25.75757575757575,raw_property,50,50,1.0,4.256800000000003,2.636625000000001,5.465215000000004,0.4213500000000012,0.0,1.4249750000000005,0.58
cLogP,raw_property,cLogP,25.75757575757575,diagnostic_residual,50,50,1.0,0.24315297717934745,-0.7781742407003884,1.0441359057698916,0.0,-0.6054845588919294,0.44986113459177923,0.46
cLogP,raw_property,cLogP,28.787878787878785,raw_property,50,50,1.0,4.547960000000003,2.9329500000000013,5.849672500000005,1.2679350000000014,0.0,1.8883475000000038,0.7
cLogP,raw_property,cLogP,28.787878787878785,diagnostic_residual,50,50,1.0,0.5277436670007765,-0.5140502419804647,1.3907243349717235,0.33928928174757145,-0.28972636362236814,0.8440934483108642,0.6
cLogP,raw_property,cLogP,31.818181818181813,raw_property,50,50,1.0,4.730995000000004,3.5869750000000025,6.060190000000006,1.4198500000000007,0.4083925000000017,2.336792500000004,0.8
cLogP,raw_property,cLogP,31.818181818181813,diagnostic_residual,50,50,1.0,0.5653778057230385,-0.4194600403767423,1.4184828999277692,0.49417089520169855,-0.52653970887973,1.0945869428288557,0.6
cLogP,raw_property,cLogP,34.848484848484844,raw_property,50,50,1.0,5.265490000000005,3.923600000000002,6.311665000000006,1.6473000000000018,0.5678400000000012,2.4326300000000023,0.84
