direction_name,direction_kind,property,alpha,decode_count,valid_count,descriptor,mean_value,median_value,q25_value,q75_value,mean_change_from_seed,median_change_from_seed,q25_change_from_seed,q75_change_from_seed
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,BondCount,6.18,6.0,4.0,8.0,-18.26,-19.5,-21.0,-14.0
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,BranchPointCount,1.3,1.0,0.0,2.0,-5.84,-6.0,-7.0,-4.25
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,AromaticAtomFraction,0.013333333333333332,0.0,0.0,0.0,-0.49925529014571474,-0.5,-0.6520935960591133,-0.4182692307692308
raw::cLogP,raw_property,cLogP,-104.54545454545456,50,50,AromaticBondFraction,0.013605442176870748,0.0,0.0,0.0,-0.4734956276169036,-0.47058823529411764,-0.631578947368421,-0.39285714285714285
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,MolWt,104.58792,102.587,75.31299999999999,138.38324999999998,-220.13404000000006,-231.31450000000007,-261.046,-168.949
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,CarbonCount,2.76,3.0,2.0,3.0,-14.34,-15.0,-18.0,-11.25
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,HeavyAtomCount_calc,7.04,7.0,5.0,9.75,-15.64,-16.0,-18.0,-13.0
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,HeteroatomCount,4.28,4.0,3.0,5.75,-1.3,-1.0,-2.0,0.0
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,RingCount_calc,0.2,0.0,0.0,0.0,-2.56,-3.0,-3.0,-2.0
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,AromaticRingCount_calc,0.02,0.0,0.0,0.0,-2.06,-2.0,-3.0,-1.0
raw::cLogP,raw_property,cLogP,-101.51515151515152,50,50,BondCount,6.24,6.0,4.0,9.0,-18.2,-19.0,-21.75,-15.0
