direction_name,direction_kind,focus_property,alpha,sample_count,valid_count,validity,unique_valid_canonical_count,unique_canonical_fraction_among_valid,changed_evaluable_count,exact_changed_from_seed_fraction,seed_similarity_evaluable_count,seed_tanimoto_median,seed_tanimoto_q25,seed_tanimoto_q75,scaffold_evaluable_count,scaffold_retention,training_novelty_070_evaluable_count,training_novelty_at_070,training_neighbor_ge_070_count,nearest_training_similarity_median_among_hits_ge_070,nearest_training_similarity_note
raw::HBA,raw_property,HBA,-34.848484848484844,50,50,1.0,50,1.0,50,0.94,50,0.22517605633802817,0.12246753246753246,0.33098591549295775,44,0.11363636363636363,50,0.88,6,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-31.818181818181813,50,50,1.0,50,1.0,50,0.86,50,0.31333333333333335,0.15570719602977667,0.45138221153846153,45,0.2,50,0.8,10,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-28.787878787878785,50,50,1.0,50,1.0,50,0.74,50,0.3944188722669736,0.2597317466720452,1.0,47,0.3404255319148936,50,0.7,15,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-25.757575757575765,50,50,1.0,50,1.0,50,0.64,50,0.5151515151515151,0.31973684210526315,1.0,48,0.3958333333333333,50,0.64,18,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-22.727272727272734,50,50,1.0,50,1.0,50,0.48,50,1.0,0.46929341844596084,1.0,50,0.52,50,0.52,24,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-19.69696969696969,50,50,1.0,50,1.0,50,0.26,50,1.0,0.75,1.0,50,0.74,50,0.3,35,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-16.666666666666657,50,50,1.0,50,1.0,50,0.16,50,1.0,1.0,1.0,50,0.84,50,0.22,39,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-13.636363636363626,50,50,1.0,50,1.0,50,0.06,50,1.0,1.0,1.0,50,0.94,50,0.12,44,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-10.606060606060597,50,50,1.0,50,1.0,50,0.06,50,1.0,1.0,1.0,50,0.94,50,0.12,44,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-7.575757575757564,50,50,1.0,50,1.0,50,0.02,50,1.0,1.0,1.0,50,0.98,50,0.08,46,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-4.545454545454561,50,50,1.0,50,1.0,50,0.02,50,1.0,1.0,1.0,50,0.98,50,0.08,46,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,-1.5151515151515298,50,50,1.0,50,1.0,50,0.02,50,1.0,1.0,1.0,50,0.98,50,0.08,46,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,1.5151515151515014,50,50,1.0,50,1.0,50,0.04,50,1.0,1.0,1.0,50,0.96,50,0.08,46,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,4.5454545454545325,50,50,1.0,50,1.0,50,0.06,50,1.0,1.0,1.0,50,0.94,50,0.1,45,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,7.575757575757564,50,50,1.0,50,1.0,50,0.06,50,1.0,1.0,1.0,50,0.94,50,0.1,45,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,10.606060606060597,50,50,1.0,50,1.0,50,0.1,50,1.0,1.0,1.0,50,0.92,50,0.12,44,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,13.636363636363626,50,50,1.0,50,1.0,50,0.2,50,1.0,1.0,1.0,50,0.88,50,0.2,40,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,16.666666666666657,50,50,1.0,50,1.0,50,0.44,50,1.0,0.5619870041039672,1.0,50,0.72,50,0.44,28,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,19.69696969696969,50,50,1.0,50,1.0,50,0.56,50,0.6397849462365591,0.5068975496816516,1.0,50,0.64,50,0.56,22,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,22.72727272727272,50,50,1.0,50,1.0,50,0.7,50,0.5465350523771153,0.3110995518565941,1.0,49,0.4897959183673469,50,0.7,15,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,25.75757575757575,50,50,1.0,50,1.0,50,0.76,50,0.4275210084033613,0.25049742509363293,0.6566540948275862,48,0.3541666666666667,50,0.78,11,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,28.787878787878785,50,50,1.0,50,1.0,50,0.82,50,0.38054298642533935,0.22580645161290322,0.5580645161290323,48,0.2708333333333333,50,0.82,9,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,31.818181818181813,50,50,1.0,50,1.0,50,0.9,50,0.25543215837759536,0.19858490566037737,0.4134698275862069,48,0.20833333333333334,50,0.9,5,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,34.848484848484844,50,50,1.0,50,1.0,50,0.92,50,0.23074229691876752,0.1913275584206285,0.3504566210045662,48,0.125,50,0.92,4,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,37.87878787878788,50,50,1.0,50,1.0,50,0.94,50,0.20830969937606353,0.1524345930232558,0.2745923431407302,48,0.10416666666666667,50,0.94,3,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,40.90909090909091,50,50,1.0,50,1.0,50,0.96,50,0.16614635364635366,0.12286752707313454,0.21661490683229812,47,0.06382978723404255,50,0.96,2,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,43.93939393939394,50,50,1.0,50,1.0,50,0.96,50,0.1617104183757178,0.10178609285562858,0.20493835432859822,43,0.06976744186046512,50,0.94,3,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,46.96969696969697,50,50,1.0,50,1.0,50,1.0,50,0.13533719865730853,0.09680851063829787,0.16394755063181582,46,0.021739130434782608,50,0.98,1,0.7333333492279053,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,50.0,50,50,1.0,50,1.0,50,1.0,50,0.1174731182795699,0.08413461538461538,0.1475601604278075,46,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,53.03030303030303,50,50,1.0,50,1.0,50,1.0,50,0.114937106918239,0.09029484029484029,0.1406480117820324,43,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,56.06060606060606,50,50,1.0,50,1.0,50,1.0,50,0.115114411882778,0.0836864406779661,0.1351445895522388,42,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,59.09090909090909,50,50,1.0,50,1.0,50,1.0,50,0.11237244897959184,0.08714721586575133,0.13024093286461458,43,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,62.121212121212125,50,50,1.0,50,1.0,50,1.0,50,0.10373025652514842,0.07927489177489178,0.12725728589308063,44,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,65.15151515151516,50,50,1.0,50,1.0,50,1.0,50,0.10417797069994574,0.08478573712823792,0.12238288027761712,41,0.0,50,0.98,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,68.18181818181819,50,50,1.0,50,1.0,50,1.0,50,0.09825934323118554,0.07569444444444444,0.12080039525691699,43,0.0,50,0.98,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,71.21212121212122,50,50,1.0,50,1.0,50,1.0,50,0.09812311582223086,0.07598376444689048,0.11889469226425749,44,0.0,50,0.98,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,74.24242424242425,50,50,1.0,50,1.0,50,1.0,50,0.08803271631510977,0.06861124232404345,0.10622954173486088,42,0.0,50,0.98,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,77.27272727272728,50,50,1.0,50,1.0,50,1.0,50,0.07898841354723707,0.06196172248803827,0.10863286264441592,41,0.0,50,0.98,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,80.30303030303031,50,50,1.0,50,1.0,50,1.0,50,0.07793522267206478,0.06218166383701188,0.0981125356125356,39,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,83.33333333333334,50,50,1.0,50,1.0,50,1.0,50,0.07901352288488211,0.05862977602108037,0.10094936708860759,38,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,86.36363636363637,50,50,1.0,50,1.0,50,1.0,50,0.0784928492849285,0.06155449212719975,0.10558712121212122,37,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,89.3939393939394,50,50,1.0,50,1.0,50,1.0,50,0.07767722473604827,0.06262551881108583,0.10357142857142858,40,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,92.42424242424244,50,50,1.0,50,1.0,50,1.0,50,0.08143939393939394,0.06132756132756133,0.09913264053678095,39,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,95.45454545454544,50,50,1.0,50,1.0,50,1.0,50,0.07789745145631068,0.06030612244897959,0.09939024390243903,37,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,98.48484848484848,50,50,1.0,50,1.0,50,1.0,50,0.07407614781634939,0.05626395581149371,0.09416187527642636,37,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,101.5151515151515,50,50,1.0,50,1.0,50,1.0,50,0.07591036414565827,0.05202973127501429,0.09696636809193848,36,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,104.54545454545452,50,50,1.0,50,1.0,50,1.0,50,0.07295468369829683,0.05427680427680428,0.0902670492165085,36,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,107.57575757575756,50,50,1.0,50,1.0,50,1.0,50,0.07179663345929234,0.04853479853479853,0.09226369656833233,38,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,110.60606060606062,50,50,1.0,50,1.0,50,1.0,50,0.07142857142857142,0.05195099818511797,0.09382176293941,40,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,113.63636363636364,50,50,1.0,50,1.0,50,1.0,50,0.0661992916347172,0.055325352977286676,0.09276565464895636,38,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,116.66666666666669,50,50,1.0,50,1.0,50,1.0,50,0.0645169578622816,0.048965091133765834,0.08616054875787912,37,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,119.69696969696967,50,50,1.0,50,1.0,50,1.0,50,0.06374603174603174,0.051981872294372296,0.08333333333333333,38,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,122.72727272727276,50,50,1.0,50,1.0,50,1.0,50,0.06477838971938107,0.048560544768069036,0.08147540983606558,35,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,125.75757575757576,50,50,1.0,50,1.0,50,1.0,50,0.06716791979949874,0.056286549707602336,0.08241840878327568,38,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,128.7878787878788,50,50,1.0,49,0.98,50,1.0,50,0.057256554307116105,0.0450437485609026,0.0734126984126984,32,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,131.8181818181818,50,50,1.0,49,0.98,50,1.0,50,0.0603030303030303,0.042801251956181535,0.07897115798536375,25,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,134.84848484848487,50,50,1.0,49,0.98,50,1.0,50,0.06073781291172596,0.046255906942929845,0.08750537634408602,31,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,137.87878787878788,50,50,1.0,49,0.98,50,1.0,50,0.059500110595001106,0.04501748251748252,0.08257170636849781,27,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,140.90909090909088,50,50,1.0,49,0.98,50,1.0,50,0.06194859992328347,0.045071546830652794,0.08016891033782067,28,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,143.93939393939394,50,50,1.0,49,0.98,50,1.0,50,0.05216106965174129,0.04184322033898305,0.07950036075036075,23,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,146.96969696969694,50,50,1.0,49,0.98,50,1.0,50,0.061004784688995214,0.042515857335967557,0.08042635658914729,27,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HBA,raw_property,HBA,150.0,50,50,1.0,49,0.98,50,1.0,50,0.0551302977430067,0.04609090909090909,0.07328177384943615,22,0.0,50,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-150.0,50,41,0.82,4,0.0975609756097561,41,1.0,41,0.0,0.0,0.0,0,,41,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-146.96969696969697,50,41,0.82,4,0.0975609756097561,41,1.0,41,0.0,0.0,0.0,0,,41,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-143.93939393939394,50,41,0.82,5,0.12195121951219512,41,1.0,41,0.0,0.0,0.0,0,,41,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-140.9090909090909,50,42,0.84,5,0.11904761904761904,42,1.0,42,0.0,0.0,0.0,0,,42,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-137.87878787878788,50,42,0.84,5,0.11904761904761904,42,1.0,42,0.0,0.0,0.0,0,,42,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-134.84848484848484,50,42,0.84,6,0.14285714285714285,42,1.0,42,0.0,0.0,0.0,0,,42,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-131.8181818181818,50,42,0.84,6,0.14285714285714285,42,1.0,42,0.0,0.0,0.0,0,,42,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-128.78787878787878,50,42,0.84,6,0.14285714285714285,42,1.0,42,0.0,0.0,0.0,0,,42,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-125.75757575757576,50,43,0.86,6,0.13953488372093023,43,1.0,43,0.0,0.0,0.0,0,,43,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-122.72727272727272,50,43,0.86,7,0.16279069767441862,43,1.0,43,0.0,0.0,0.021111111111111112,1,0.0,43,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-119.69696969696967,50,43,0.86,7,0.16279069767441862,43,1.0,43,0.0,0.0,0.02393162393162393,1,0.0,43,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-116.66666666666666,50,43,0.86,7,0.16279069767441862,43,1.0,43,0.014705882352941176,0.0,0.02817460317460317,1,0.0,43,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-113.63636363636364,50,43,0.86,8,0.18604651162790697,43,1.0,43,0.01639344262295082,0.0,0.0304147465437788,1,0.0,43,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-110.6060606060606,50,45,0.9,10,0.2222222222222222,45,1.0,45,0.017543859649122806,0.0,0.02857142857142857,1,0.0,45,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-107.57575757575758,50,45,0.9,12,0.26666666666666666,45,1.0,45,0.018518518518518517,0.0,0.02857142857142857,1,0.0,45,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-104.54545454545456,50,45,0.9,12,0.26666666666666666,45,1.0,45,0.022222222222222223,0.0,0.03125,0,,45,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-101.51515151515152,50,45,0.9,15,0.3333333333333333,45,1.0,45,0.023809523809523808,0.0,0.034482758620689655,0,,45,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-98.48484848484848,50,45,0.9,16,0.35555555555555557,45,1.0,45,0.023809523809523808,0.0,0.034482758620689655,0,,45,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-95.45454545454544,50,46,0.92,16,0.34782608695652173,46,1.0,46,0.02702702702702703,0.0,0.03571428571428571,0,,46,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-92.42424242424242,50,48,0.96,18,0.375,48,1.0,48,0.02758751902587519,0.0,0.043719806763285025,1,0.0,48,1.0,0,,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-89.39393939393939,50,48,0.96,19,0.3958333333333333,48,1.0,48,0.027777777777777776,0.0,0.04301242236024845,2,0.0,48,0.9791666666666666,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-86.36363636363637,50,48,0.96,18,0.375,48,1.0,48,0.03125,0.021947415329768273,0.043719806763285025,2,0.0,48,0.9791666666666666,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-83.33333333333333,50,48,0.96,21,0.4375,48,1.0,48,0.034482758620689655,0.022045454545454545,0.050431034482758624,2,0.0,48,0.9583333333333334,2,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-80.3030303030303,50,49,0.98,25,0.5102040816326531,49,1.0,49,0.038461538461538464,0.022727272727272728,0.05555555555555555,2,0.0,49,0.9795918367346939,1,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-77.27272727272728,50,49,0.98,30,0.6122448979591837,49,1.0,49,0.0392156862745098,0.025,0.061224489795918366,4,0.0,49,0.9591836734693877,2,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-74.24242424242425,50,50,1.0,32,0.64,50,1.0,50,0.04103641456582633,0.025694444444444443,0.07473776223776224,3,0.0,50,0.96,2,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-71.21212121212122,50,50,1.0,36,0.72,50,1.0,50,0.05195681511470985,0.030539772727272728,0.07844129554655871,2,0.0,50,0.94,3,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-68.18181818181819,50,50,1.0,40,0.8,50,1.0,50,0.058914131690412014,0.034482758620689655,0.08188357310137169,2,0.0,50,0.92,4,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-65.15151515151516,50,50,1.0,40,0.8,50,1.0,50,0.06110004977600796,0.03479064039408867,0.10234680573663624,5,0.0,50,0.96,2,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-62.121212121212125,50,50,1.0,44,0.88,50,1.0,50,0.07062733693394266,0.05406746031746031,0.11455108359133126,6,0.0,50,0.9,5,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-59.09090909090909,50,50,1.0,43,0.86,50,1.0,50,0.07671568627450981,0.05581761006289308,0.13385627530364372,9,0.0,50,0.86,7,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-56.06060606060606,50,50,1.0,46,0.92,50,1.0,50,0.08318920788654444,0.05406746031746031,0.1407967032967033,11,0.0,50,0.8,10,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-53.03030303030303,50,50,1.0,48,0.96,50,1.0,50,0.09556425309849967,0.06530648610121169,0.1474164133738602,15,0.0,50,0.84,8,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-50.0,50,50,1.0,47,0.94,50,1.0,50,0.11583184257602863,0.06666666666666667,0.17964285714285713,19,0.0,50,0.84,8,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-46.96969696969697,50,50,1.0,47,0.94,50,1.0,50,0.11174636174636175,0.06202686202686203,0.18264966740576496,20,0.0,50,0.9,5,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-43.93939393939394,50,50,1.0,47,0.94,50,1.0,50,0.1407624633431085,0.09049751243781094,0.1949404761904762,24,0.0,50,0.86,7,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-40.90909090909091,50,50,1.0,49,0.98,50,1.0,50,0.1313632441760138,0.0751231527093596,0.19467787114845939,23,0.0,50,0.86,7,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-37.87878787878788,50,50,1.0,49,0.98,50,1.0,50,0.1449579831932773,0.09215442092154422,0.20455512984248617,30,0.0,50,0.92,4,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-34.848484848484844,50,50,1.0,50,1.0,50,1.0,50,0.16129032258064516,0.09595626975763961,0.22768670309653916,32,0.0,50,0.9,5,0.8695651888847351,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-31.818181818181813,50,50,1.0,50,1.0,50,1.0,50,0.17916666666666664,0.1159502262443439,0.2442088382038489,33,0.030303030303030304,50,0.92,4,0.834782600402832,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-28.787878787878785,50,50,1.0,50,1.0,50,0.98,50,0.19744964262508122,0.13823529411764707,0.3037023460410557,35,0.05714285714285714,50,0.9,5,0.8695651888847351,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-25.757575757575765,50,50,1.0,50,1.0,50,0.92,50,0.282055630936228,0.17591836734693878,0.3549773215564574,41,0.0975609756097561,50,0.88,6,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-22.727272727272734,50,50,1.0,50,1.0,50,0.86,50,0.3675,0.29375,0.5868918219461698,46,0.15217391304347827,50,0.82,9,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-19.69696969696969,50,50,1.0,50,1.0,50,0.74,50,0.5055555555555555,0.3760775862068966,0.9274193548387097,49,0.2653061224489796,50,0.7,15,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-16.666666666666657,50,50,1.0,50,1.0,50,0.54,50,0.6881720430107527,0.4818532436708861,1.0,50,0.48,50,0.54,23,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-13.636363636363626,50,50,1.0,50,1.0,50,0.32,50,1.0,0.6081186572989852,1.0,50,0.68,50,0.36,32,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
raw::HeavyAtomCount,raw_property,HeavyAtomCount,-10.606060606060597,50,50,1.0,50,1.0,50,0.12,50,1.0,1.0,1.0,50,0.9,50,0.16,42,1.0,threshold-censored: exact values are present only when nearest-training Tanimoto is at least 0.70
